"amfiteatrov_knyazhna" "amfiteatrov_sovest" "andreev_gubernator" "andreev_sashka" "bely_golub" "bely_peterburg" "chekhov_duel" "chekhov_rasskaz" "gorky_thoma" "gorky_troe" "korolenko_bez" "korolenko_obshchestve" "kuprin_poedinok" "kuprin_yama" "mamin_gnezdo" "solovyev_posolstvo" "solovyev_rozenkreytser" "tolstoy_murat"
"попала" 0 0.00460733949181045 0 0.00462613147465651 0.00222826329159053 0.000691802144586648 0.00325457267460782 0 0 0.00124478745254248 0.00230648583817695 0 0.00149407598870479 0.00552071371786945 0.00674013412866916 0 0 0.00843763183799747
"порог" 0.00417222963951936 0.00230366974590523 0.00562071420541837 0 0.00445652658318107 0.00415081286751989 0 0.0045831614647784 0 0.00248957490508496 0 0 0 0.00220828548714778 0.00112335568811153 0.00119368777902452 0.00128241298827875 0
"послам" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0310358822546375 0 0
"поспешил" 0.00278148642634624 0 0 0 0.00111413164579527 0.00207540643375994 0.00650914534921565 0.0022915807323892 0.00129217330628384 0 0 0 0 0.00110414274357389 0.00449342275244611 0.00716212667414711 0.00512965195311498 0.00281254394599916
"постойте" 0 0 0 0 0.00111413164579527 0.00622621930127983 0 0 0 0.00124478745254248 0.00230648583817695 0 0.0119526079096383 0.00331242823072167 0.00112335568811153 0.00119368777902452 0.00128241298827875 0
"постоял" 0 0 0 0.0015420438248855 0.00111413164579527 0.00691802144586648 0.00976371802382347 0.00687474219716761 0.00129217330628384 0 0.00691945751453086 0 0 0.00110414274357389 0.00224671137622305 0 0 0.00281254394599916
"предварительно" 0 0.00230366974590523 0 0.0015420438248855 0.00445652658318107 0.00691802144586648 0 0.0045831614647784 0 0 0 0.00557973440464234 0.00149407598870479 0.00220828548714778 0.00224671137622305 0.00238737555804904 0 0
"презрением" 0.00139074321317312 0.00230366974590523 0.00562071420541837 0.0015420438248855 0 0 0.00325457267460782 0.0022915807323892 0.00516869322513536 0.00124478745254248 0 0 0.00298815197740957 0.00331242823072167 0.00561677844055763 0.00238737555804904 0.00128241298827875 0
"прекрасное" 0 0 0 0.0015420438248855 0.00111413164579527 0.00345901072293324 0 0.0045831614647784 0.00129217330628384 0 0.00230648583817695 0 0.00149407598870479 0.00662485646144334 0.00337006706433458 0.00119368777902452 0.00512965195311498 0
"приезда" 0 0 0 0 0 0 0 0.0022915807323892 0 0 0.00691945751453086 0 0 0.00110414274357389 0.0123569125692268 0.00477475111609807 0.00641206494139373 0.00281254394599916
"принимать" 0.00417222963951936 0.00460733949181045 0.00187357140180612 0.0015420438248855 0 0.0013836042891733 0.00650914534921565 0.0022915807323892 0.00129217330628384 0.00373436235762744 0.00230648583817695 0 0.00149407598870479 0 0.00337006706433458 0.00358106333707356 0.00128241298827875 0.00281254394599916
"присел" 0.00139074321317312 0 0.00374714280361225 0.0015420438248855 0.00222826329159053 0.00276720857834659 0 0 0 0.00373436235762744 0.00691945751453086 0.00557973440464234 0.00448222796611436 0.00220828548714778 0 0.00119368777902452 0.00384723896483624 0
"прислушивался" 0 0.00230366974590523 0.00187357140180612 0.00308408764977101 0.00222826329159053 0.00345901072293324 0 0.0022915807323892 0.00387651991885152 0.00746872471525487 0 0 0.00149407598870479 0.00110414274357389 0 0.00238737555804904 0.00128241298827875 0
"приходило" 0.00278148642634624 0.00460733949181045 0.00374714280361225 0.00462613147465651 0 0 0 0.00916632292955681 0 0.00124478745254248 0.00691945751453086 0.00557973440464234 0.00149407598870479 0 0 0.00238737555804904 0.00512965195311498 0.00281254394599916
"причины" 0.00139074321317312 0 0 0.0015420438248855 0.00222826329159053 0.00207540643375994 0.00650914534921565 0.00687474219716761 0 0 0.00461297167635391 0 0.00448222796611436 0 0.00337006706433458 0 0.00769447792967247 0
"пространствах" 0 0 0 0 0.00557065822897634 0.013836042891733 0 0 0 0 0 0.00557973440464234 0 0 0 0 0 0
"простых" 0 0 0 0.00616817529954201 0.00222826329159053 0.000691802144586648 0.00650914534921565 0 0.00258434661256768 0.00124478745254248 0.00461297167635391 0 0.00149407598870479 0.00441657097429556 0.00224671137622305 0.00358106333707356 0.00256482597655749 0
"публика" 0 0 0 0 0 0.0013836042891733 0 0.00687474219716761 0.00258434661256768 0.00622393726271239 0.00691945751453086 0 0 0.00220828548714778 0.0101102011930037 0 0 0
"работает" 0.00278148642634624 0.00921467898362091 0.00187357140180612 0 0.00222826329159053 0.000691802144586648 0.0130182906984313 0.0022915807323892 0.00387651991885152 0.00248957490508496 0.00461297167635391 0 0 0 0.00112335568811153 0 0.00256482597655749 0.00281254394599916
"рабочего" 0 0.00230366974590523 0.00562071420541837 0 0.0033423949373858 0.00207540643375994 0 0.0045831614647784 0 0.00124478745254248 0.0115324291908848 0 0 0.00110414274357389 0.00674013412866916 0 0.00128241298827875 0
"радостным" 0 0 0.00374714280361225 0.00462613147465651 0 0.000691802144586648 0 0 0.00516869322513536 0.00248957490508496 0.00230648583817695 0 0.0104585319209335 0 0.00224671137622305 0.00119368777902452 0.00384723896483624 0
"разглядывая" 0 0 0.00187357140180612 0 0.00111413164579527 0 0 0 0.00775303983770303 0.0161822368830522 0.00230648583817695 0 0.00448222796611436 0 0 0.00119368777902452 0 0
"револьвер" 0 0.00691100923771568 0.00562071420541837 0.00925226294931302 0 0 0 0 0 0.00124478745254248 0 0 0.0134466838983431 0.00441657097429556 0 0 0 0
"река" 0.00556297285269248 0.00460733949181045 0 0 0 0.00276720857834659 0.00325457267460782 0 0.0116295597565545 0.00124478745254248 0 0 0.00149407598870479 0.00110414274357389 0.00224671137622305 0 0 0.00281254394599916
"рост" 0 0 0.00187357140180612 0.0107943067741985 0 0.00207540643375994 0 0 0.00129217330628384 0.00248957490508496 0.00461297167635391 0 0.00448222796611436 0.00110414274357389 0.00224671137622305 0 0.00128241298827875 0.00843763183799747
"рыба" 0.00417222963951936 0.00230366974590523 0.00187357140180612 0.0015420438248855 0.00111413164579527 0.00207540643375994 0.00325457267460782 0 0.00646086653141919 0.00373436235762744 0.00461297167635391 0 0 0.00110414274357389 0.00337006706433458 0 0 0.00281254394599916
"свежий" 0 0 0.00187357140180612 0.0015420438248855 0.00222826329159053 0 0 0 0.00516869322513536 0 0 0 0.00298815197740957 0.00331242823072167 0.00224671137622305 0.00596843889512259 0.00641206494139373 0.00281254394599916
"серых" 0.00139074321317312 0 0.00374714280361225 0 0.00111413164579527 0.00760982359045313 0.00325457267460782 0 0.00129217330628384 0 0.00922594335270781 0.00557973440464234 0.00149407598870479 0.00110414274357389 0.00224671137622305 0 0 0
"синий" 0.00139074321317312 0 0.00374714280361225 0 0.0066847898747716 0.00622621930127983 0.00325457267460782 0 0.00129217330628384 0 0 0 0.00298815197740957 0.00220828548714778 0.00224671137622305 0 0 0
"слову" 0.00417222963951936 0.00460733949181045 0.00187357140180612 0.00308408764977101 0.00111413164579527 0.0013836042891733 0.00325457267460782 0 0 0.00124478745254248 0.00230648583817695 0.00557973440464234 0 0.00331242823072167 0.00337006706433458 0.00238737555804904 0.00256482597655749 0.00281254394599916
"слышалось" 0.00139074321317312 0 0.00187357140180612 0.0015420438248855 0.00111413164579527 0.00691802144586648 0.00650914534921565 0 0 0 0.00230648583817695 0 0.00298815197740957 0.00110414274357389 0 0.00119368777902452 0.00256482597655749 0.00843763183799747
"смешной" 0 0.00460733949181045 0.00562071420541837 0.00308408764977101 0 0 0 0.0022915807323892 0.00646086653141919 0.00248957490508496 0 0 0.00597630395481914 0.00772899920501722 0 0 0 0
"содержания" 0 0.00230366974590523 0 0.0015420438248855 0 0.0131442407471463 0 0 0.00258434661256768 0 0.00230648583817695 0 0 0 0.00112335568811153 0.00119368777902452 0 0
"спальне" 0.00139074321317312 0.00460733949181045 0 0.00308408764977101 0.00222826329159053 0.00345901072293324 0 0 0.00129217330628384 0 0 0 0.00298815197740957 0.00220828548714778 0.00337006706433458 0.00358106333707356 0.00256482597655749 0.00281254394599916
"спокойствием" 0.00139074321317312 0.00460733949181045 0.00187357140180612 0.0015420438248855 0 0.000691802144586648 0 0 0.00129217330628384 0.00373436235762744 0 0.00557973440464234 0.00149407598870479 0.00220828548714778 0.00224671137622305 0.00477475111609807 0.00769447792967247 0
"суетливо" 0 0 0 0 0.00445652658318107 0.00622621930127983 0 0 0.00258434661256768 0.00124478745254248 0.00461297167635391 0 0.00896445593222871 0.00110414274357389 0 0.00119368777902452 0 0
"счастливый" 0 0.00460733949181045 0.00187357140180612 0 0 0 0 0.00687474219716761 0.00258434661256768 0.00124478745254248 0 0 0.00298815197740957 0.00110414274357389 0.00224671137622305 0.00358106333707356 0.0115417168945087 0
"считаю" 0.00139074321317312 0 0 0 0.00222826329159053 0.00276720857834659 0.00325457267460782 0.0022915807323892 0.00129217330628384 0 0.00922594335270781 0 0.00448222796611436 0.00331242823072167 0.00337006706433458 0.00119368777902452 0.00128241298827875 0.00281254394599916
"тайный" 0 0.00230366974590523 0.00187357140180612 0.0015420438248855 0.0066847898747716 0.00553441715669319 0 0 0 0 0 0 0.00149407598870479 0.00441657097429556 0 0.00119368777902452 0.00384723896483624 0
"тишину" 0 0 0.00187357140180612 0.00462613147465651 0 0.000691802144586648 0 0 0.00904521314398687 0.00622393726271239 0 0 0.00149407598870479 0.00220828548714778 0.00112335568811153 0.00119368777902452 0.00384723896483624 0.00281254394599916
"толпой" 0 0 0.00562071420541837 0 0.00111413164579527 0.00207540643375994 0 0 0.00387651991885152 0.00248957490508496 0.0161454008672387 0.00557973440464234 0.00298815197740957 0 0 0.00119368777902452 0.00384723896483624 0
"толстые" 0.00139074321317312 0 0.00749428560722449 0.00308408764977101 0.00557065822897634 0.000691802144586648 0 0.0022915807323892 0.00129217330628384 0.00497914981016991 0 0.00557973440464234 0.00149407598870479 0.00331242823072167 0.00112335568811153 0 0.00128241298827875 0
"тыбурция" 0 0 0 0 0 0 0 0 0 0 0 0.145073094520701 0 0 0 0 0 0
"тянет" 0.00278148642634624 0.00460733949181045 0 0.0015420438248855 0.0033423949373858 0 0 0.0022915807323892 0.00129217330628384 0.00373436235762744 0.00922594335270781 0 0.00298815197740957 0.00441657097429556 0.00224671137622305 0.00119368777902452 0 0
"тянулись" 0.00139074321317312 0 0.00562071420541837 0.00308408764977101 0.00557065822897634 0.00207540643375994 0 0 0.00258434661256768 0.00373436235762744 0.00691945751453086 0.00557973440464234 0 0 0.00337006706433458 0 0 0
"уверенность" 0 0.00230366974590523 0.00562071420541837 0.0015420438248855 0 0.0013836042891733 0.00325457267460782 0.0045831614647784 0.00387651991885152 0.00124478745254248 0.00461297167635391 0 0.00298815197740957 0 0 0.00119368777902452 0.00897689091795122 0
"ударила" 0.00417222963951936 0.00460733949181045 0.00187357140180612 0 0.00222826329159053 0.00207540643375994 0 0.0045831614647784 0.00129217330628384 0.00248957490508496 0 0 0.00298815197740957 0.00552071371786945 0 0 0.00128241298827875 0.00562508789199831
"удары" 0 0 0.00562071420541837 0 0.00111413164579527 0.00622621930127983 0 0 0 0.00248957490508496 0 0.016739203213927 0.00448222796611436 0 0 0.00238737555804904 0.00384723896483624 0
"умела" 0.00278148642634624 0.00691100923771568 0.00187357140180612 0.0015420438248855 0 0 0 0 0 0.00248957490508496 0 0 0 0.00331242823072167 0.00898684550489221 0.00119368777902452 0.00641206494139373 0
"умирать" 0.00278148642634624 0.0138220184754314 0.00187357140180612 0.0015420438248855 0 0 0 0.0160410651267244 0.00129217330628384 0.00373436235762744 0 0 0.00149407598870479 0.00110414274357389 0.00112335568811153 0.00238737555804904 0 0
"упор" 0 0.00230366974590523 0 0.0015420438248855 0.00222826329159053 0.00415081286751989 0.00325457267460782 0 0.00646086653141919 0.00497914981016991 0.00230648583817695 0 0.00597630395481914 0 0 0.00119368777902452 0 0
"урядник" 0 0 0 0.0015420438248855 0.0267391594990864 0 0 0 0 0 0 0 0 0 0 0 0 0.00281254394599916
"ус" 0.0069537160658656 0 0.00187357140180612 0 0.00891305316636214 0.00345901072293324 0 0 0 0 0.00691945751453086 0 0.00149407598870479 0.00110414274357389 0.00224671137622305 0 0 0
"усердно" 0.0069537160658656 0.00230366974590523 0 0 0.0033423949373858 0.000691802144586648 0 0.0022915807323892 0.00646086653141919 0.00248957490508496 0 0 0.00149407598870479 0.00331242823072167 0.00112335568811153 0.00358106333707356 0 0
"учился" 0 0 0 0 0.00111413164579527 0 0.00650914534921565 0.00687474219716761 0.00646086653141919 0.00497914981016991 0.00461297167635391 0 0.00149407598870479 0.00110414274357389 0.00224671137622305 0.00238737555804904 0.00384723896483624 0
"учреждение" 0.00139074321317312 0.00230366974590523 0 0 0 0.0110688343133864 0 0.0045831614647784 0 0.00248957490508496 0 0 0 0.00441657097429556 0 0 0 0
"хлебом" 0.00139074321317312 0 0 0.00308408764977101 0.00111413164579527 0.000691802144586648 0.00325457267460782 0.0022915807323892 0.00516869322513536 0.00746872471525487 0.00230648583817695 0 0 0 0.00674013412866916 0.00119368777902452 0 0.00281254394599916
"хозяйке" 0.00278148642634624 0.00921467898362091 0 0 0.00111413164579527 0.0013836042891733 0.00325457267460782 0.0137494843943352 0.00129217330628384 0.00124478745254248 0.00230648583817695 0 0 0.00772899920501722 0 0 0 0
"часами" 0 0 0.00749428560722449 0.0015420438248855 0 0.00553441715669319 0 0 0 0.00124478745254248 0 0 0.00896445593222871 0.00331242823072167 0 0.00238737555804904 0.00128241298827875 0
"человеческих" 0.00139074321317312 0.00230366974590523 0.00562071420541837 0.0015420438248855 0.00111413164579527 0.00276720857834659 0.00650914534921565 0 0.00129217330628384 0.00124478745254248 0.00230648583817695 0.00557973440464234 0.00298815197740957 0.00331242823072167 0.00112335568811153 0.00119368777902452 0.00256482597655749 0
"чернышев" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0731261425959781
"шар" 0.00278148642634624 0 0.00187357140180612 0 0.0033423949373858 0.00760982359045313 0 0.0022915807323892 0.00129217330628384 0.00248957490508496 0 0 0.00298815197740957 0.00220828548714778 0 0 0.00128241298827875 0
"шашку" 0 0 0 0 0 0.0013836042891733 0.00325457267460782 0 0 0 0 0 0.0149407598870479 0.00110414274357389 0 0 0 0.0337505273519899
"широкая" 0 0 0.00562071420541837 0.0015420438248855 0.00111413164579527 0.000691802144586648 0 0 0.00129217330628384 0.00746872471525487 0 0.0111594688092847 0 0.00331242823072167 0.00449342275244611 0.00358106333707356 0.00128241298827875 0
"широких" 0.00278148642634624 0 0.00187357140180612 0.0015420438248855 0.00111413164579527 0.000691802144586648 0.00325457267460782 0.0022915807323892 0 0.00248957490508496 0.00691945751453086 0.0111594688092847 0 0.00110414274357389 0.00786348981678069 0.00238737555804904 0.00128241298827875 0
"широкую" 0 0.00460733949181045 0.00749428560722449 0.0015420438248855 0.00111413164579527 0.000691802144586648 0.00325457267460782 0.0022915807323892 0.00258434661256768 0.00248957490508496 0.00691945751453086 0 0.00149407598870479 0.00110414274357389 0.00449342275244611 0.00119368777902452 0.00128241298827875 0
"шляпе" 0 0 0.00187357140180612 0 0.00445652658318107 0.00207540643375994 0.00650914534921565 0.0022915807323892 0.00258434661256768 0.00124478745254248 0.00691945751453086 0 0.00149407598870479 0.00220828548714778 0.00449342275244611 0 0 0.00562508789199831
"шубу" 0.0069537160658656 0 0 0 0.00111413164579527 0.00276720857834659 0.00325457267460782 0.0137494843943352 0 0 0 0 0 0 0 0 0.00769447792967247 0.00843763183799747
"шут" 0 0 0 0.0015420438248855 0 0.0166032514700796 0 0.0022915807323892 0 0 0 0 0 0 0 0 0 0
"яму" 0.00278148642634624 0.00230366974590523 0.00374714280361225 0.00308408764977101 0 0 0 0.0045831614647784 0.00129217330628384 0.00622393726271239 0.00230648583817695 0.00557973440464234 0.00149407598870479 0.00662485646144334 0.00112335568811153 0 0 0.00281254394599916
"ясное" 0 0 0 0 0.00111413164579527 0.00276720857834659 0.00325457267460782 0.0022915807323892 0.00646086653141919 0.00248957490508496 0 0 0.00149407598870479 0.00220828548714778 0.00337006706433458 0.00477475111609807 0.00256482597655749 0
"e" 0 0.00230366974590523 0 0 0.0222826329159053 0.0013836042891733 0 0 0 0 0 0 0 0.00110414274357389 0.00224671137622305 0 0 0
"бал" 0.00417222963951936 0 0 0 0 0.00484261501210654 0 0 0 0 0 0 0.00448222796611436 0 0.0112335568811153 0.00238737555804904 0 0
"бездну" 0 0 0.00749428560722449 0 0.00779892152056687 0.00830162573503978 0 0 0 0 0 0 0 0 0 0.00238737555804904 0 0
"боком" 0.00139074321317312 0 0.00374714280361225 0.00462613147465651 0 0.0013836042891733 0 0 0.00646086653141919 0.00124478745254248 0.00230648583817695 0 0.00896445593222871 0.00220828548714778 0.00112335568811153 0 0 0.00281254394599916
"брака" 0.00834445927903872 0.00921467898362091 0 0 0 0 0.00325457267460782 0.00916632292955681 0 0 0 0 0.00149407598870479 0.00110414274357389 0.00112335568811153 0.00238737555804904 0.00641206494139373 0
"бросая" 0.00417222963951936 0.00460733949181045 0.00187357140180612 0.0015420438248855 0 0 0 0.0022915807323892 0.0116295597565545 0.00373436235762744 0 0 0 0 0.00561677844055763 0 0 0
"бросила" 0 0.00691100923771568 0 0.00462613147465651 0.00222826329159053 0.00276720857834659 0.00325457267460782 0.0022915807323892 0.00129217330628384 0 0 0 0.00149407598870479 0.00552071371786945 0.00337006706433458 0 0.00128241298827875 0
"важности" 0 0 0.00187357140180612 0.00308408764977101 0 0.00622621930127983 0 0 0 0 0 0 0 0 0.00337006706433458 0.00954950223219615 0.00128241298827875 0.00281254394599916
"великим" 0.00278148642634624 0.00230366974590523 0 0.0015420438248855 0.00111413164579527 0 0.00325457267460782 0 0 0.00124478745254248 0 0 0 0.00331242823072167 0.00224671137622305 0.0107431900112207 0.00384723896483624 0.00281254394599916
"взялся" 0.00556297285269248 0.00230366974590523 0.00374714280361225 0 0.00222826329159053 0.0013836042891733 0.00325457267460782 0.0022915807323892 0 0 0 0 0.00298815197740957 0.00220828548714778 0.00561677844055763 0 0.00128241298827875 0.00562508789199831
"видала" 0.00973520249221184 0.00691100923771568 0.00187357140180612 0.0015420438248855 0.00111413164579527 0.00276720857834659 0 0 0.00129217330628384 0.00124478745254248 0 0 0 0.00220828548714778 0 0.00238737555804904 0.00256482597655749 0
"водою" 0.00278148642634624 0.00230366974590523 0.00749428560722449 0.00308408764977101 0 0.00276720857834659 0.00325457267460782 0 0.00129217330628384 0 0 0 0 0 0 0.00477475111609807 0.00641206494139373 0.00281254394599916
"войдя" 0.00139074321317312 0.00230366974590523 0 0.0015420438248855 0.00111413164579527 0.00345901072293324 0.00650914534921565 0.0022915807323892 0.00258434661256768 0.00373436235762744 0.00230648583817695 0.00557973440464234 0 0.00220828548714778 0 0 0 0.0112501757839966
"волге" 0.00556297285269248 0.00230366974590523 0 0 0 0.0013836042891733 0 0 0.0219669462068253 0 0 0 0 0 0.00112335568811153 0 0 0
"воспользоваться" 0.00417222963951936 0 0 0 0 0.000691802144586648 0 0.0022915807323892 0 0 0 0.00557973440464234 0 0.00110414274357389 0.00898684550489221 0.00358106333707356 0.00769447792967247 0.00281254394599916
"воспоминание" 0 0.00691100923771568 0 0.00308408764977101 0 0.00484261501210654 0.0130182906984313 0 0.00129217330628384 0.00248957490508496 0.00230648583817695 0 0 0 0 0.00358106333707356 0.00256482597655749 0
"временам" 0.00139074321317312 0 0 0 0.00222826329159053 0.0013836042891733 0 0 0.00129217330628384 0 0.00230648583817695 0.0446378752371387 0.00298815197740957 0 0.00112335568811153 0.00238737555804904 0.00641206494139373 0
"вспомнив" 0 0 0.00187357140180612 0.0015420438248855 0 0.0013836042891733 0.00650914534921565 0.0045831614647784 0.00258434661256768 0.00373436235762744 0.00230648583817695 0.016739203213927 0 0.00220828548714778 0.00224671137622305 0.00119368777902452 0.00128241298827875 0.00562508789199831
"встать" 0 0 0.00187357140180612 0 0.00445652658318107 0.0013836042891733 0.00976371802382347 0 0.00387651991885152 0.00248957490508496 0 0 0.00149407598870479 0.00552071371786945 0.00337006706433458 0 0.00128241298827875 0
"встречались" 0.00139074321317312 0.00230366974590523 0.00374714280361225 0.0015420438248855 0.00222826329159053 0.00207540643375994 0.00325457267460782 0 0.00129217330628384 0.00124478745254248 0 0.0111594688092847 0.00149407598870479 0.00110414274357389 0.00112335568811153 0.00596843889512259 0.00128241298827875 0.00281254394599916
"выстрела" 0.00139074321317312 0.00230366974590523 0 0.00616817529954201 0 0.0013836042891733 0 0 0 0 0 0 0.0104585319209335 0.00110414274357389 0.00337006706433458 0 0 0.0168752636759949
"выходить" 0.00139074321317312 0.00230366974590523 0.00187357140180612 0 0.0033423949373858 0 0 0.0045831614647784 0 0.00124478745254248 0.00230648583817695 0 0.00149407598870479 0.00220828548714778 0.00224671137622305 0.00835581445317163 0.00256482597655749 0.00281254394599916
"героя" 0.00417222963951936 0.00460733949181045 0.00187357140180612 0.00462613147465651 0.0100271848121574 0.00345901072293324 0 0.0022915807323892 0 0 0 0 0.00149407598870479 0 0 0 0 0
"гладко" 0.00278148642634624 0 0.00187357140180612 0.0015420438248855 0.00111413164579527 0.00484261501210654 0 0 0.00387651991885152 0.00373436235762744 0.00230648583817695 0 0.00149407598870479 0 0.00224671137622305 0.00119368777902452 0.00128241298827875 0.00281254394599916
"голосу" 0.00139074321317312 0.00691100923771568 0.00374714280361225 0.00462613147465651 0.00111413164579527 0.0013836042891733 0.00325457267460782 0.0045831614647784 0.00387651991885152 0.00124478745254248 0 0.00557973440464234 0 0.00220828548714778 0 0.00119368777902452 0.00256482597655749 0
"голые" 0 0 0.00562071420541837 0.00616817529954201 0.00111413164579527 0.00276720857834659 0 0.0022915807323892 0 0 0 0 0.00149407598870479 0.00662485646144334 0.00449342275244611 0 0 0.00281254394599916
"гор" 0.00278148642634624 0 0.00562071420541837 0 0 0 0.00650914534921565 0 0 0 0.00461297167635391 0.00557973440464234 0 0 0.00561677844055763 0.00238737555804904 0.00128241298827875 0.0196878076219941
"горячий" 0.00278148642634624 0 0.00936785700903061 0.0015420438248855 0.00111413164579527 0.000691802144586648 0.00325457267460782 0 0.00258434661256768 0.00497914981016991 0 0 0.00298815197740957 0.00220828548714778 0.00337006706433458 0 0.00128241298827875 0
"государю" 0 0 0 0 0 0 0 0 0 0 0 0 0.00149407598870479 0 0 0.0226800678014659 0 0.0140627197299958
"государя" 0.00278148642634624 0 0 0 0 0 0 0 0 0 0 0 0.00149407598870479 0 0 0.0238737555804904 0 0.00562508789199831
"грусть" 0 0 0 0 0.00445652658318107 0.00345901072293324 0 0 0.00387651991885152 0.00746872471525487 0 0.00557973440464234 0.00448222796611436 0.00110414274357389 0 0.00119368777902452 0.00128241298827875 0
"губам" 0 0.00230366974590523 0 0 0.0033423949373858 0.00345901072293324 0 0.0022915807323892 0.00516869322513536 0 0 0.00557973440464234 0.00448222796611436 0.00331242823072167 0 0.00238737555804904 0.00256482597655749 0
"двинулся" 0.00139074321317312 0 0.00562071420541837 0.00616817529954201 0 0.000691802144586648 0 0 0.00516869322513536 0.00248957490508496 0.00230648583817695 0 0.00597630395481914 0 0.00112335568811153 0.00238737555804904 0.00256482597655749 0
"держала" 0 0 0.00374714280361225 0 0 0.000691802144586648 0.00325457267460782 0.0022915807323892 0.00129217330628384 0 0.00691945751453086 0 0 0.00331242823072167 0.0112335568811153 0.00119368777902452 0.00128241298827875 0.00281254394599916
"деятель" 0.00973520249221184 0.00460733949181045 0.00187357140180612 0.0015420438248855 0 0.00830162573503978 0.00325457267460782 0 0 0 0 0 0 0 0 0 0.00128241298827875 0
"добиться" 0.00139074321317312 0.00460733949181045 0.00374714280361225 0.0015420438248855 0 0 0 0.0045831614647784 0.00129217330628384 0 0 0 0 0.00331242823072167 0.00674013412866916 0.00358106333707356 0.00384723896483624 0.00281254394599916
"доброй" 0.00139074321317312 0.00460733949181045 0 0 0.00111413164579527 0.0013836042891733 0 0.0022915807323892 0 0.00124478745254248 0 0 0.00298815197740957 0.00331242823072167 0 0.00238737555804904 0.01025930390623 0.00562508789199831
"довольны" 0.00139074321317312 0 0.00187357140180612 0.0015420438248855 0.00111413164579527 0 0 0 0.00646086653141919 0 0.00461297167635391 0 0.00448222796611436 0.00220828548714778 0.00224671137622305 0.00358106333707356 0.00512965195311498 0
"доктором" 0 0 0 0 0.00222826329159053 0 0.00650914534921565 0.0206242265915028 0.00129217330628384 0.00124478745254248 0 0 0 0.00331242823072167 0.00674013412866916 0 0 0.00281254394599916
"домах" 0.00278148642634624 0 0.00562071420541837 0 0 0 0 0 0 0.00124478745254248 0.00461297167635391 0 0.00448222796611436 0.0132497129228867 0 0 0.00128241298827875 0.00281254394599916
"достать" 0.00278148642634624 0 0.00562071420541837 0.00925226294931302 0.00222826329159053 0 0 0 0 0.00248957490508496 0.00230648583817695 0 0.00298815197740957 0.00110414274357389 0.00112335568811153 0.00238737555804904 0.00128241298827875 0.00562508789199831
"екатерина" 0.00278148642634624 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0294954987304111 0
"жалкий" 0 0 0.00187357140180612 0.0015420438248855 0 0.0013836042891733 0.00325457267460782 0.0045831614647784 0.00387651991885152 0.00497914981016991 0 0 0.00448222796611436 0.00220828548714778 0.00224671137622305 0.00119368777902452 0.00384723896483624 0
"ждут" 0 0 0.00187357140180612 0.00771021912442752 0 0.0013836042891733 0.00325457267460782 0.0022915807323892 0.00129217330628384 0 0 0 0.00298815197740957 0.00110414274357389 0.00337006706433458 0.00477475111609807 0.00384723896483624 0.00281254394599916
"животное" 0 0.00460733949181045 0.00936785700903061 0 0 0.0013836042891733 0.00650914534921565 0.00687474219716761 0.00258434661256768 0 0.00230648583817695 0 0.00298815197740957 0.00220828548714778 0.00449342275244611 0 0 0
"заводских" 0.00139074321317312 0 0 0 0 0.000691802144586648 0 0 0 0 0 0 0 0 0.0258371808265651 0 0 0
"закрыла" 0 0.00230366974590523 0 0.00308408764977101 0.00222826329159053 0 0 0.00916632292955681 0 0 0 0 0 0.009937284692165 0.00112335568811153 0.00358106333707356 0.00256482597655749 0.00281254394599916
"заходил" 0.00139074321317312 0 0.00562071420541837 0.00616817529954201 0.00222826329159053 0.00276720857834659 0 0 0 0.00373436235762744 0.00230648583817695 0.00557973440464234 0 0.00220828548714778 0.00112335568811153 0 0.00128241298827875 0.00562508789199831
"звука" 0 0.00230366974590523 0.00187357140180612 0 0.00111413164579527 0.00553441715669319 0 0.0022915807323892 0.00258434661256768 0.00373436235762744 0 0 0.00149407598870479 0 0 0.00238737555804904 0.00512965195311498 0.00281254394599916
"звуками" 0 0.00230366974590523 0 0.0015420438248855 0.00222826329159053 0.00484261501210654 0 0 0.00387651991885152 0.00373436235762744 0 0 0.00298815197740957 0.00331242823072167 0.00112335568811153 0.00238737555804904 0 0
"здоровый" 0.00278148642634624 0 0 0.00308408764977101 0 0 0 0.00916632292955681 0.00646086653141919 0.00746872471525487 0 0 0.00149407598870479 0.00110414274357389 0.00224671137622305 0 0 0.00562508789199831
"знакомства" 0.00139074321317312 0.00230366974590523 0 0 0 0.00276720857834659 0.00976371802382347 0.00687474219716761 0.00129217330628384 0.00248957490508496 0.00230648583817695 0 0 0.00441657097429556 0.00112335568811153 0.00238737555804904 0 0.00562508789199831
"изволили" 0.00139074321317312 0.00230366974590523 0 0 0.0066847898747716 0.00484261501210654 0 0.00916632292955681 0.00129217330628384 0 0 0.00557973440464234 0.00298815197740957 0.00110414274357389 0 0.00119368777902452 0 0
"имело" 0.00278148642634624 0 0 0 0.00111413164579527 0.00345901072293324 0.00650914534921565 0.00916632292955681 0.00258434661256768 0 0 0 0.00448222796611436 0 0.00112335568811153 0.00119368777902452 0.00384723896483624 0.00281254394599916
