"aksakovis_publ1" "aksakovis_publ2" "aksakovks_publ1" "aksakovks_publ2" "annenkov_letters" "annenkov_notes1" "annenkov_notes2" "herzen_natura1" "herzen_natura2" "herzen_notes" "herzen_russkie" "samarin_publ1" "samarin_publ2"
"прежнего" 0 0 0 0.00658631364025555 0.00289025694384231 0.0154554727829124 0.00276166804750069 0.00338317883483321 0 0 0.0162232316677482 0.0090345118352105 0.00488830229261377
"привел" 0.00690512360171247 0 0.0116781501810113 0.00658631364025555 0.00867077083152692 0 0 0 0.0104542365793738 0.00567601316835055 0 0 0.00977660458522755
"принципа" 0.0345256180085624 0 0 0 0 0.0247287564526599 0.00552333609500138 0 0 0 0 0.00301150394507017 0
"принято" 0 0 0 0 0.00578051388768462 0 0.00276166804750069 0.0101495365044996 0.0052271182896869 0 0.00811161583387411 0.0120460157802807 0.00733245343892066
"продолжает" 0.0138102472034249 0.00974184120798831 0 0.00658631364025555 0 0.00927328366974746 0.00552333609500138 0.00338317883483321 0.00784067743453034 0 0.00811161583387411 0.00301150394507017 0.00244415114630689
"произвольно" 0 0 0 0.00658631364025555 0 0 0 0.00338317883483321 0.0052271182896869 0 0 0.00301150394507017 0.0268856626093758
"пройти" 0 0 0 0 0.00578051388768462 0.00927328366974746 0 0 0.0052271182896869 0.0170280395050517 0.0324464633354964 0 0.00488830229261377
"просил" 0 0 0 0.00658631364025555 0.00289025694384231 0.0123643782263299 0.00828500414250207 0 0.00261355914484345 0.0227040526734022 0 0 0.00488830229261377
"противоположные" 0 0 0 0 0.00289025694384231 0 0.00276166804750069 0.0270654306786657 0.0052271182896869 0.00567601316835055 0 0.00301150394507017 0.00488830229261377
"развить" 0 0 0 0 0 0 0 0.0202990730089993 0.0156813548690607 0 0.00811161583387411 0.00301150394507017 0.00488830229261377
"распоряжения" 0.00690512360171247 0 0 0 0 0.00309109455658249 0.00828500414250207 0 0 0 0 0.0271035355056315 0.00488830229261377
"растет" 0.00690512360171247 0 0 0 0 0 0 0.0135327153393328 0.0052271182896869 0.0170280395050517 0.0486696950032446 0 0
"ратуши" 0 0.00974184120798831 0 0 0.00289025694384231 0.0278198510092424 0.0138083402375035 0 0 0 0 0 0
"религии" 0 0.00974184120798831 0 0 0.00289025694384231 0.00309109455658249 0.00276166804750069 0 0.0182949140139041 0 0.00811161583387411 0 0.00977660458522755
"рука" 0 0 0.0116781501810113 0 0.00867077083152692 0.00618218911316497 0.00276166804750069 0.00338317883483321 0.0104542365793738 0.0113520263367011 0 0 0.00244415114630689
"русским" 0.00690512360171247 0.0487092060399415 0.017517225271517 0.0131726272805111 0 0 0 0 0 0.00567601316835055 0.0324464633354964 0 0
"свойств" 0 0 0 0 0 0 0 0 0.0339762688829648 0 0 0.00301150394507017 0.00488830229261377
"сей" 0 0.00974184120798831 0.0291953754525283 0 0.00578051388768462 0.00309109455658249 0.00276166804750069 0 0 0.00567601316835055 0 0 0.0122207557315344
"семь" 0 0.00974184120798831 0.0291953754525283 0.00658631364025555 0.0144512847192115 0 0.00276166804750069 0 0.00261355914484345 0.0113520263367011 0 0 0
"система" 0 0 0 0 0 0.00309109455658249 0.0110466721900028 0.0101495365044996 0.0052271182896869 0 0.00811161583387411 0.0090345118352105 0.00488830229261377
"слове" 0.0207153708051374 0.00974184120798831 0.0116781501810113 0 0.00289025694384231 0 0.00276166804750069 0.00338317883483321 0 0.00567601316835055 0 0.00301150394507017 0.0122207557315344
"службе" 0.0138102472034249 0.0194836824159766 0.00583907509050566 0 0.00289025694384231 0.00618218911316497 0 0 0 0.00567601316835055 0.0324464633354964 0.00301150394507017 0.00488830229261377
"службу" 0 0.00974184120798831 0.035034450543034 0 0 0.00309109455658249 0.00276166804750069 0 0 0.00567601316835055 0.0162232316677482 0.0120460157802807 0
"сократа" 0 0 0 0 0 0 0 0.0473645036876649 0.0052271182896869 0 0 0 0
"соловьев" 0 0 0 0.0987947046038332 0 0 0 0 0 0 0 0 0.00244415114630689
"соловьева" 0 0 0 0.0987947046038332 0 0 0 0 0 0 0 0 0.00244415114630689
"составления" 0 0.00974184120798831 0 0 0.00289025694384231 0.0216376618960774 0.0138083402375035 0 0.00261355914484345 0 0 0 0.00244415114630689
"состояла" 0 0 0 0 0 0.0123643782263299 0.0193316763325048 0.0101495365044996 0.00261355914484345 0 0 0 0.00244415114630689
"спросить" 0.0138102472034249 0.0194836824159766 0 0.00658631364025555 0.00289025694384231 0 0.00276166804750069 0.00338317883483321 0.00261355914484345 0.00567601316835055 0.00811161583387411 0.0090345118352105 0.00488830229261377
"среди" 0 0.00974184120798831 0.0291953754525283 0.0131726272805111 0 0.00618218911316497 0 0.00338317883483321 0.0052271182896869 0.0113520263367011 0 0 0.00244415114630689
"ставит" 0.00690512360171247 0 0 0 0.00289025694384231 0 0.00276166804750069 0.0135327153393328 0.0104542365793738 0 0.0243348475016223 0.00301150394507017 0.00244415114630689
"судьбы" 0 0 0 0 0.00289025694384231 0.00309109455658249 0.00552333609500138 0.00676635766966642 0.0104542365793738 0.00567601316835055 0.0162232316677482 0.00602300789014034 0.00244415114630689
"сумму" 0 0 0 0 0.00578051388768462 0.00618218911316497 0.0110466721900028 0 0 0.00567601316835055 0 0.018069023670421 0.00244415114630689
"существуют" 0 0 0 0.00658631364025555 0.00578051388768462 0 0.00828500414250207 0.0101495365044996 0.0104542365793738 0 0 0 0.00733245343892066
"такими" 0.00690512360171247 0.0194836824159766 0 0.0131726272805111 0.00289025694384231 0.00618218911316497 0.00552333609500138 0.00676635766966642 0.0052271182896869 0.00567601316835055 0 0 0.00244415114630689
"таково" 0 0 0 0.0197589409207666 0.00289025694384231 0 0.0110466721900028 0 0.0104542365793738 0.00567601316835055 0 0.00301150394507017 0.00488830229261377
"таковы" 0 0 0.0116781501810113 0 0.00289025694384231 0.00927328366974746 0.00552333609500138 0.00338317883483321 0.0052271182896869 0 0 0.00602300789014034 0.00733245343892066
"твердое" 0 0.00974184120798831 0 0 0 0 0.00276166804750069 0.0202990730089993 0.00784067743453034 0 0 0.00602300789014034 0.00733245343892066
"творчества" 0.0552409888136998 0.00974184120798831 0 0 0.00289025694384231 0 0 0.00338317883483321 0 0 0.00811161583387411 0 0.00977660458522755
"тою" 0 0 0 0 0.00867077083152692 0 0 0.00338317883483321 0.00784067743453034 0.00567601316835055 0 0.00602300789014034 0.0146649068778413
"характеру" 0.00690512360171247 0.00974184120798831 0.00583907509050566 0.00658631364025555 0.00867077083152692 0 0.00276166804750069 0.00676635766966642 0.0052271182896869 0 0.0162232316677482 0.00301150394507017 0.00244415114630689
"частей" 0 0 0 0 0.00289025694384231 0.00309109455658249 0 0.0270654306786657 0.00784067743453034 0 0 0.00602300789014034 0.00244415114630689
"чурила" 0 0 0.0934252014480906 0 0 0 0 0 0 0 0 0 0
"augm" 0 0 0 0 0 0 0 0 0.0418169463174952 0 0 0 0
"avoir" 0 0 0 0 0 0.00618218911316497 0.035901684617509 0 0 0.00567601316835055 0 0 0
"citoyen" 0 0 0 0 0 0.00309109455658249 0.0386633526650097 0 0 0.00567601316835055 0 0 0
"concorde" 0 0 0 0 0.00289025694384231 0.00309109455658249 0.0386633526650097 0 0 0 0 0 0
"die" 0 0 0 0 0 0 0 0.0135327153393328 0.0104542365793738 0.0170280395050517 0 0 0.0122207557315344
"etat" 0 0 0 0 0 0.00927328366974746 0.035901684617509 0 0 0 0 0 0
"meme" 0 0 0 0 0 0.00927328366974746 0.035901684617509 0 0 0 0 0 0
"oui" 0 0 0 0 0 0.0340020401224073 0.0138083402375035 0 0 0 0 0 0
"representant" 0 0 0 0 0 0.0216376618960774 0.0248550124275062 0 0 0 0 0 0
"sc" 0 0 0 0 0 0 0 0 0.0418169463174952 0 0 0 0
"travailleurs" 0 0 0 0 0 0.0247287564526599 0.0220933443800055 0 0 0 0 0 0
"tu" 0 0 0 0 0 0 0.0414250207125104 0 0.00261355914484345 0 0 0 0
"xvii" 0.0138102472034249 0.00974184120798831 0 0 0.00578051388768462 0 0 0.00338317883483321 0.0182949140139041 0 0 0.00301150394507017 0.00488830229261377
"алеше" 0 0 0.087586126357585 0 0 0 0 0 0 0 0 0 0
"берега" 0.00690512360171247 0.0292255236239649 0 0.0131726272805111 0.00867077083152692 0 0 0.00676635766966642 0.00784067743453034 0 0.00811161583387411 0 0
"бесконечное" 0 0 0 0 0 0 0 0.0304486095134989 0.0130677957242172 0 0.00811161583387411 0 0
"большое" 0 0.00974184120798831 0.017517225271517 0 0.00578051388768462 0 0.0110466721900028 0.00338317883483321 0.00784067743453034 0 0 0 0.00244415114630689
"большую" 0 0 0 0 0 0.00618218911316497 0.0138083402375035 0.00338317883483321 0.00784067743453034 0.00567601316835055 0 0.00301150394507017 0.00488830229261377
"бывало" 0 0.00974184120798831 0 0.0131726272805111 0.00867077083152692 0.00618218911316497 0 0 0.00784067743453034 0.0170280395050517 0 0.00301150394507017 0
"бытием" 0 0 0 0 0 0 0 0.0304486095134989 0.0156813548690607 0 0 0 0
"великому" 0 0.00974184120798831 0.0291953754525283 0.0197589409207666 0.00289025694384231 0.00618218911316497 0.00276166804750069 0 0.0052271182896869 0 0 0 0
"веру" 0 0.00974184120798831 0.00583907509050566 0 0 0 0.00276166804750069 0.00676635766966642 0.00784067743453034 0 0.00811161583387411 0.00301150394507017 0.0122207557315344
"вестника" 0 0 0 0 0 0 0 0 0 0 0 0 0.0366622671946033
"владение" 0 0.00974184120798831 0 0 0 0 0.00276166804750069 0.00338317883483321 0 0.00567601316835055 0.0567813108371188 0.0120460157802807 0
"внешнюю" 0.0552409888136998 0 0 0 0 0 0 0.00676635766966642 0.00261355914484345 0 0.00811161583387411 0 0.00733245343892066
"воду" 0 0 0 0 0.00578051388768462 0.00309109455658249 0 0.0270654306786657 0.0052271182896869 0 0.00811161583387411 0 0.00244415114630689
"встретил" 0 0 0 0.00658631364025555 0.00578051388768462 0.00927328366974746 0.0165700082850041 0 0.00261355914484345 0 0 0.00301150394507017 0.00244415114630689
"встречается" 0 0.0194836824159766 0.017517225271517 0.0131726272805111 0.00289025694384231 0.00309109455658249 0.00276166804750069 0.00338317883483321 0.00261355914484345 0 0 0 0.00733245343892066
"второго" 0 0 0.0116781501810113 0 0 0.0123643782263299 0.00828500414250207 0.00676635766966642 0.00261355914484345 0 0 0.00301150394507017 0.00488830229261377
"выводов" 0 0 0 0 0 0.00618218911316497 0 0.00676635766966642 0.0104542365793738 0 0 0 0.0171090580241482
"выход" 0.0138102472034249 0 0 0 0.00289025694384231 0.00927328366974746 0.00276166804750069 0.0135327153393328 0.00784067743453034 0.00567601316835055 0 0 0
"гений" 0 0 0 0 0.00578051388768462 0.00309109455658249 0.00276166804750069 0.0135327153393328 0.0156813548690607 0 0.00811161583387411 0 0
"горе" 0 0.0194836824159766 0.0116781501810113 0 0.00867077083152692 0.00309109455658249 0.00828500414250207 0 0 0.0170280395050517 0.00811161583387411 0 0
"городу" 0 0.00974184120798831 0.035034450543034 0 0.00578051388768462 0.0154554727829124 0.00276166804750069 0 0 0 0 0 0
"господа" 0 0.00974184120798831 0 0 0.00289025694384231 0.0216376618960774 0.00276166804750069 0 0 0.00567601316835055 0 0.00602300789014034 0.00488830229261377
"государственные" 0.00690512360171247 0.00974184120798831 0 0.0131726272805111 0 0.00927328366974746 0.00828500414250207 0 0 0 0.00811161583387411 0.0090345118352105 0.00244415114630689
"государством" 0.0483358652119873 0 0 0.0329315682012777 0 0.00309109455658249 0.00276166804750069 0 0 0 0.00811161583387411 0 0
"государству" 0.0414307416102748 0 0 0.0131726272805111 0 0.00618218911316497 0.0110466721900028 0 0 0 0 0.00301150394507017 0
"греков" 0 0.00974184120798831 0 0 0 0 0 0.0338317883483321 0.00784067743453034 0.00567601316835055 0 0 0
"греческой" 0 0 0 0 0 0 0 0.0202990730089993 0.0156813548690607 0.0170280395050517 0 0 0
"давал" 0.00690512360171247 0.00974184120798831 0 0.0197589409207666 0.00867077083152692 0.00309109455658249 0.00552333609500138 0 0.0052271182896869 0.00567601316835055 0.00811161583387411 0 0
"дальше" 0.00690512360171247 0 0 0 0.00289025694384231 0.00309109455658249 0.00552333609500138 0.0135327153393328 0.00261355914484345 0 0.0243348475016223 0 0.00488830229261377
"действительное" 0 0 0 0 0 0.00309109455658249 0 0.0202990730089993 0.0156813548690607 0 0 0.00301150394507017 0.00244415114630689
"делам" 0 0 0 0 0 0 0.0110466721900028 0 0.0052271182896869 0 0 0.0271035355056315 0
"деятелей" 0.0207153708051374 0.0194836824159766 0 0 0 0 0.00276166804750069 0 0.0130677957242172 0 0.00811161583387411 0 0.00733245343892066
"долг" 0 0 0 0 0 0.0154554727829124 0.0138083402375035 0 0.00261355914484345 0.00567601316835055 0 0.00602300789014034 0.00244415114630689
"достигнуть" 0.00690512360171247 0 0 0.0197589409207666 0.00289025694384231 0.00309109455658249 0.00276166804750069 0.00676635766966642 0.0130677957242172 0 0.00811161583387411 0 0
"достоверности" 0 0 0 0 0.00289025694384231 0 0.00276166804750069 0.00338317883483321 0.0130677957242172 0 0 0 0.0171090580241482
"доходит" 0 0.00974184120798831 0.00583907509050566 0 0.00867077083152692 0 0 0 0.0052271182896869 0 0 0.0150575197253508 0.00733245343892066
"думает" 0 0 0.00583907509050566 0.0131726272805111 0 0.00309109455658249 0 0.0101495365044996 0.0104542365793738 0 0 0.00301150394507017 0.00733245343892066
"единственное" 0.0138102472034249 0 0 0.00658631364025555 0 0.00309109455658249 0 0.00338317883483321 0.0130677957242172 0 0 0.00301150394507017 0.00977660458522755
"единством" 0 0 0.00583907509050566 0 0 0 0.00276166804750069 0.0338317883483321 0.00784067743453034 0 0 0 0
"ждать" 0 0 0.00583907509050566 0 0.00289025694384231 0.00309109455658249 0.0110466721900028 0 0.0156813548690607 0 0.00811161583387411 0 0.00244415114630689
"женщины" 0 0 0.0116781501810113 0.00658631364025555 0.0260123124945808 0 0.00552333609500138 0.00338317883483321 0 0 0 0 0
"живут" 0 0.0292255236239649 0 0 0.0144512847192115 0 0 0 0.00261355914484345 0.0170280395050517 0.00811161583387411 0.00602300789014034 0
"занятий" 0 0 0 0 0 0.00309109455658249 0.00276166804750069 0.00338317883483321 0.00261355914484345 0.0113520263367011 0 0.0120460157802807 0.0122207557315344
"защищать" 0 0.0194836824159766 0 0 0.00578051388768462 0.0123643782263299 0.00276166804750069 0 0.00261355914484345 0 0 0.00602300789014034 0.00733245343892066
"идею" 0.00690512360171247 0 0 0.00658631364025555 0.00289025694384231 0.00618218911316497 0.00552333609500138 0.0135327153393328 0.00784067743453034 0.00567601316835055 0 0 0
"интересы" 0 0 0 0.00658631364025555 0 0 0.00828500414250207 0.00338317883483321 0.00784067743453034 0 0.00811161583387411 0.00301150394507017 0.0122207557315344
"истинной" 0.0207153708051374 0.0292255236239649 0.00583907509050566 0.00658631364025555 0 0 0.00552333609500138 0.00338317883483321 0.00784067743453034 0.00567601316835055 0 0 0
"казенных" 0.00690512360171247 0.00974184120798831 0 0 0 0 0 0 0 0 0 0.0391495512859122 0
"киева" 0 0 0.087586126357585 0 0 0 0 0 0 0 0 0 0
"класса" 0.00690512360171247 0.00974184120798831 0 0 0.00867077083152692 0 0.0193316763325048 0 0 0.00567601316835055 0 0.00301150394507017 0.00244415114630689
"коней" 0 0 0.087586126357585 0 0 0 0 0 0 0 0 0 0
"концу" 0 0.00974184120798831 0 0 0.00578051388768462 0.0185465673394949 0.00552333609500138 0.00338317883483321 0.00261355914484345 0 0 0.00301150394507017 0.00244415114630689
"кремье" 0 0 0 0 0 0.0216376618960774 0.0220933443800055 0 0 0 0 0 0
"крепостное" 0 0 0 0 0 0 0 0 0 0 0 0.0421610552309824 0.00244415114630689
"ложь" 0.0207153708051374 0 0.00583907509050566 0 0.00578051388768462 0 0.00552333609500138 0.016915894174166 0.0052271182896869 0 0 0 0
"магазинов" 0 0 0 0 0.0404635972137923 0.00309109455658249 0 0 0 0 0 0 0
"мараста" 0 0 0 0 0 0.0370931346789898 0.00828500414250207 0 0 0 0 0 0
"методы" 0 0 0 0 0 0 0 0.0135327153393328 0.0209084731587476 0.00567601316835055 0.00811161583387411 0 0.00244415114630689
"надеяться" 0.00690512360171247 0.00974184120798831 0 0 0.00289025694384231 0 0.00276166804750069 0.00338317883483321 0 0 0.00811161583387411 0.0120460157802807 0.0122207557315344
"намерением" 0 0.00974184120798831 0.0116781501810113 0 0.00289025694384231 0.0123643782263299 0.0165700082850041 0 0 0 0 0 0.00244415114630689
"намерения" 0 0.00974184120798831 0 0 0 0.00618218911316497 0.00828500414250207 0 0 0 0 0.0150575197253508 0.00977660458522755
"нарочно" 0 0 0.00583907509050566 0 0.00578051388768462 0.0123643782263299 0.00828500414250207 0 0 0.0113520263367011 0.0162232316677482 0.00301150394507017 0
"насколько" 0.00690512360171247 0 0 0.0131726272805111 0 0 0.00276166804750069 0.00676635766966642 0.00784067743453034 0 0 0 0.0146649068778413
"настоящую" 0 0.00974184120798831 0 0 0.0115610277753692 0.00309109455658249 0.00552333609500138 0 0 0 0 0.0090345118352105 0.00977660458522755
