"bekhterev_bessmertie" "bekhterev_licnost" "bekhterev_vnushenie" "pavlov_otvet" "pavlov_reflex" "pavlov_types" "sechenov_reflexy1" "sechenov_reflexy2" "ukhtomsky_dominant1" "ukhtomsky_dominant2"
"выяснения" 0.00923361034164358 0 0.0132441560161579 0 0.0101957585644372 0.0171732783788425 0 0.0116373792621902 0 0
"галлюцинаций" 0 0 0.0463545460565525 0 0 0 0 0 0.00731743011854237 0
"гг" 0.00923361034164358 0 0 0 0 0 0 0 0.0146348602370847 0.0295072292711714
"говорили" 0.00923361034164358 0.0193704600484262 0.0132441560161579 0 0 0.00858663918942126 0 0 0 0.0118028917084686
"голода" 0 0.00968523002421308 0 0 0.0101957585644372 0 0.00634920634920635 0.0290934481554754 0 0
"губ" 0 0.00968523002421308 0.00662207800807894 0 0 0 0.0317460317460317 0.00581868963109508 0 0
"дальнейшего" 0 0 0.00662207800807894 0.0207878598898243 0 0.0171732783788425 0 0.00581868963109508 0.00731743011854237 0.00590144585423429
"дамы" 0 0 0.00662207800807894 0 0 0 0.0444444444444444 0 0 0
"дана" 0 0 0 0 0 0.0171732783788425 0.0126984126984127 0.0174560688932852 0 0.00590144585423429
"данное" 0 0.00968523002421308 0 0 0.0101957585644372 0.00858663918942126 0 0.0174560688932852 0 0.0118028917084686
"двигается" 0.00923361034164358 0 0 0.0103939299449122 0.0101957585644372 0 0.019047619047619 0.0116373792621902 0 0
"движению" 0.00923361034164358 0 0 0 0 0 0.0253968253968254 0.0116373792621902 0 0.00590144585423429
"делаются" 0 0 0 0.0311817898347365 0.0101957585644372 0.0171732783788425 0.0126984126984127 0 0 0
"дети" 0.0277008310249307 0 0.0132441560161579 0 0 0 0.0126984126984127 0.00581868963109508 0 0
"дефекация" 0 0 0 0 0 0 0 0 0.0365871505927118 0.0177043375627029
"динамики" 0 0 0 0.0311817898347365 0 0 0 0 0.0219522903556271 0.0118028917084686
"днем" 0 0 0 0 0 0.00858663918942126 0.00634920634920635 0.0349121377865705 0 0
"доказано" 0.0184672206832872 0 0 0 0.0101957585644372 0 0.0126984126984127 0.0116373792621902 0.00731743011854237 0
"достигает" 0.00923361034164358 0.0290556900726392 0.00662207800807894 0.0103939299449122 0 0.00858663918942126 0 0 0.00731743011854237 0
"дуга" 0 0 0 0 0 0 0 0 0 0.0472115668338743
"дуги" 0 0 0 0 0 0 0 0 0.0146348602370847 0.0354086751254057
"животному" 0 0 0 0 0.0203915171288744 0.00858663918942126 0.0126984126984127 0 0 0.0177043375627029
"законов" 0.0184672206832872 0.00968523002421308 0 0.0103939299449122 0.0101957585644372 0 0 0.0116373792621902 0 0.00590144585423429
"заставляет" 0.0184672206832872 0.0193704600484262 0 0 0 0.00858663918942126 0.0126984126984127 0 0.00731743011854237 0
"земли" 0.0277008310249307 0.0290556900726392 0.0132441560161579 0 0 0 0 0 0 0
"идущих" 0 0 0 0 0.0101957585644372 0 0.00634920634920635 0 0.0146348602370847 0.0236057834169371
"известны" 0 0.0193704600484262 0.0331103900403947 0 0 0 0.00634920634920635 0 0 0
"импульс" 0.00923361034164358 0.00968523002421308 0 0 0 0 0.0126984126984127 0 0.0219522903556271 0.00590144585423429
"инстинкт" 0 0 0 0 0 0 0 0 0.00731743011854237 0.04131012097964
"инстинкты" 0 0 0 0 0 0 0.00634920634920635 0 0.00731743011854237 0.0354086751254057
"интервал" 0 0 0 0.0103939299449122 0 0 0 0 0.0512220108297966 0
"иными" 0.0184672206832872 0.00968523002421308 0 0 0 0 0 0.00581868963109508 0.00731743011854237 0.0177043375627029
"иррадиация" 0 0 0 0 0.0815660685154976 0 0 0 0 0
"исчезания" 0 0 0 0.0207878598898243 0.0203915171288744 0.00858663918942126 0.00634920634920635 0.0116373792621902 0 0
"италии" 0 0 0.0463545460565525 0 0 0 0 0 0 0.00590144585423429
"каждую" 0.0184672206832872 0 0.00662207800807894 0 0 0 0.00634920634920635 0.0174560688932852 0 0.00590144585423429
"картину" 0.00923361034164358 0.0193704600484262 0 0 0.0101957585644372 0 0 0.00581868963109508 0.00731743011854237 0.0118028917084686
"категории" 0.00923361034164358 0 0 0.0103939299449122 0 0.00858663918942126 0.0317460317460317 0 0 0
"кого" 0.00923361034164358 0.00968523002421308 0 0.0103939299449122 0 0 0.0126984126984127 0.0116373792621902 0 0.00590144585423429
"колебаний" 0 0 0 0 0.0407830342577488 0.0171732783788425 0 0.0116373792621902 0 0
"колокольчик" 0 0 0 0 0 0 0.019047619047619 0.0290934481554754 0 0
"комплекс" 0 0 0 0.0103939299449122 0 0 0 0 0.0365871505927118 0.0118028917084686
"конечностях" 0 0 0 0 0 0 0 0 0.0365871505927118 0.0177043375627029
"конкретные" 0 0 0 0 0 0 0 0.00581868963109508 0.00731743011854237 0.0354086751254057
"кортикальным" 0 0 0 0 0 0 0 0 0.0512220108297966 0.00590144585423429
"лабильность" 0 0 0 0 0 0.0257599175682638 0 0 0.0146348602370847 0.0177043375627029
"лабиринте" 0 0 0 0.0831514395592974 0 0 0 0 0 0
"любви" 0.00923361034164358 0 0 0 0 0 0.00634920634920635 0.0349121377865705 0 0
"механического" 0 0 0.00662207800807894 0.0207878598898243 0 0.034346556757685 0.00634920634920635 0 0 0
"моем" 0.00923361034164358 0 0 0.0103939299449122 0 0 0 0.00581868963109508 0.0292697204741695 0.00590144585423429
"наблюдатель" 0 0 0 0 0 0 0.00634920634920635 0 0.0365871505927118 0.0118028917084686
"научная" 0.0461680517082179 0 0 0.0103939299449122 0 0 0 0 0 0.0118028917084686
"необходимость" 0.0184672206832872 0.0193704600484262 0 0.0103939299449122 0 0 0.00634920634920635 0.0116373792621902 0 0
"нервное" 0 0 0 0 0.0305872756933116 0.0257599175682638 0 0 0.0146348602370847 0
"нервную" 0 0 0 0.0103939299449122 0.0101957585644372 0.0171732783788425 0.00634920634920635 0 0 0.0177043375627029
"нервным" 0.00923361034164358 0 0 0 0.0101957585644372 0.00858663918942126 0.0126984126984127 0.00581868963109508 0.00731743011854237 0.00590144585423429
"новыми" 0 0 0 0 0.0101957585644372 0.00858663918942126 0 0 0.0219522903556271 0.0177043375627029
"нога" 0 0 0 0 0 0 0.0317460317460317 0.0116373792621902 0 0.00590144585423429
"нормальных" 0 0 0 0.0103939299449122 0.0305872756933116 0.00858663918942126 0.00634920634920635 0 0 0.0118028917084686
"ночь" 0 0 0.0463545460565525 0 0 0 0 0.00581868963109508 0 0
"ныне" 0.0184672206832872 0.0387409200968523 0.0132441560161579 0 0 0 0 0 0 0
"оболочке" 0 0 0 0 0 0 0 0.0407308274176655 0 0.00590144585423429
"образа" 0 0.00968523002421308 0.0132441560161579 0 0 0 0.019047619047619 0.0116373792621902 0 0
"образованию" 0 0.0193704600484262 0 0.0207878598898243 0.0101957585644372 0.0171732783788425 0 0 0.00731743011854237 0
"обратимся" 0.00923361034164358 0.0193704600484262 0.00662207800807894 0.0103939299449122 0 0 0.019047619047619 0 0 0
"обусловливает" 0.00923361034164358 0 0.00662207800807894 0 0.0305872756933116 0.0171732783788425 0.00634920634920635 0 0 0
"общественного" 0 0.0581113801452785 0 0 0.0101957585644372 0 0.00634920634920635 0 0 0
"объективной" 0.0369344413665743 0.0290556900726392 0 0 0.0101957585644372 0 0 0 0 0
"описанных" 0 0.00968523002421308 0 0 0.0101957585644372 0.00858663918942126 0.0126984126984127 0 0.0219522903556271 0
"определенная" 0 0 0 0 0 0.00858663918942126 0 0 0.0219522903556271 0.0236057834169371
"определить" 0 0 0 0.0103939299449122 0.0203915171288744 0 0.019047619047619 0.0116373792621902 0 0
"осей" 0 0 0 0 0 0 0.0380952380952381 0.0116373792621902 0 0
"особенных" 0 0 0 0 0.0101957585644372 0.0171732783788425 0.0126984126984127 0.0116373792621902 0 0.00590144585423429
"останавливается" 0 0.00968523002421308 0.0198662340242368 0 0 0 0.0126984126984127 0.00581868963109508 0 0.00590144585423429
"ответить" 0 0 0 0 0 0 0.019047619047619 0.0290934481554754 0 0
"отделом" 0 0 0 0.0415757197796487 0.0305872756933116 0.00858663918942126 0 0 0 0
"откуда" 0 0 0.0132441560161579 0 0 0.0171732783788425 0.00634920634920635 0 0.0146348602370847 0.00590144585423429
"отличаются" 0 0 0.0132441560161579 0 0 0.0171732783788425 0.00634920634920635 0.0116373792621902 0.00731743011854237 0
"отрицательный" 0.00923361034164358 0 0 0 0.0101957585644372 0.0171732783788425 0 0.00581868963109508 0.0219522903556271 0
"отчасти" 0 0.00968523002421308 0 0 0 0.0257599175682638 0.00634920634920635 0.0174560688932852 0 0
"отчет" 0 0 0 0.0103939299449122 0 0 0.019047619047619 0 0.0146348602370847 0.0118028917084686
"охлаждение" 0 0 0 0 0 0.0686931135153701 0 0 0 0
"парабиоза" 0 0 0 0 0 0 0 0 0.0146348602370847 0.0354086751254057
"первоначального" 0.0184672206832872 0 0.00662207800807894 0.0103939299449122 0 0 0.00634920634920635 0 0 0.0177043375627029
"поведении" 0 0 0 0.0103939299449122 0 0.00858663918942126 0 0 0 0.0354086751254057
"повышенная" 0 0 0 0 0 0 0 0 0.0146348602370847 0.0354086751254057
"подвижность" 0 0 0 0 0.0101957585644372 0.0601064743259488 0 0 0 0
"подвижностью" 0 0 0 0 0.0101957585644372 0.0257599175682638 0.00634920634920635 0.0116373792621902 0 0.00590144585423429
"подробности" 0 0.00968523002421308 0.0132441560161579 0.0311817898347365 0.0101957585644372 0.00858663918942126 0 0 0 0
"полагаю" 0 0.0290556900726392 0.00662207800807894 0 0 0 0 0 0.00731743011854237 0.0177043375627029
"положительно" 0 0 0 0 0 0 0.019047619047619 0.0232747585243803 0 0.00590144585423429
"получить" 0.0184672206832872 0.00968523002421308 0 0 0.0101957585644372 0.0257599175682638 0 0 0.00731743011854237 0
"помощью" 0 0.00968523002421308 0.0331103900403947 0 0.0101957585644372 0 0 0.00581868963109508 0 0
"поставить" 0 0 0 0.0103939299449122 0 0 0.019047619047619 0.0174560688932852 0 0.00590144585423429
"постоянным" 0.00923361034164358 0 0 0.0103939299449122 0.0101957585644372 0.0171732783788425 0.00634920634920635 0 0.0146348602370847 0
"постоянных" 0 0 0.00662207800807894 0.0103939299449122 0.0407830342577488 0.00858663918942126 0 0 0.00731743011854237 0
"правильнее" 0.00923361034164358 0 0.0132441560161579 0 0.0101957585644372 0 0.00634920634920635 0.0174560688932852 0 0
"правильного" 0.00923361034164358 0.0484261501210654 0 0.0207878598898243 0 0 0 0 0 0
"прекращается" 0.0277008310249307 0 0 0 0 0 0 0 0.0365871505927118 0
"приведенных" 0 0 0.00662207800807894 0 0.0203915171288744 0.0171732783788425 0.0126984126984127 0.00581868963109508 0 0
"прививания" 0 0 0.0529766240646315 0 0 0 0 0 0 0
"применении" 0.0184672206832872 0.00968523002421308 0 0.0103939299449122 0.0101957585644372 0.0257599175682638 0 0 0 0
"применения" 0 0.00968523002421308 0 0.0103939299449122 0.0203915171288744 0.034346556757685 0 0 0 0
"принимается" 0 0 0.0132441560161579 0.0103939299449122 0 0 0.00634920634920635 0.0116373792621902 0 0.0118028917084686
"приходят" 0 0 0 0.0207878598898243 0.0101957585644372 0 0 0.0116373792621902 0 0.0177043375627029
"проведения" 0.00923361034164358 0 0 0.0103939299449122 0.0203915171288744 0 0 0 0.0146348602370847 0.0118028917084686
"продолжительность" 0 0 0 0 0.0101957585644372 0.0257599175682638 0.0126984126984127 0.00581868963109508 0 0.00590144585423429
"протяжении" 0 0 0 0.0519696497245609 0.0101957585644372 0.00858663918942126 0.00634920634920635 0 0 0
"прочие" 0 0 0 0 0 0 0.0126984126984127 0 0.0365871505927118 0.00590144585423429
"проявлениях" 0.0369344413665743 0.0193704600484262 0 0 0 0.00858663918942126 0 0.00581868963109508 0 0
"психологов" 0 0 0 0.0415757197796487 0.0203915171288744 0 0 0.00581868963109508 0.00731743011854237 0
"пунктах" 0 0 0 0.0519696497245609 0.0203915171288744 0 0 0 0 0.00590144585423429
"ра" 0 0 0.0331103900403947 0.0207878598898243 0 0 0 0 0 0.00590144585423429
"работ" 0.00923361034164358 0.00968523002421308 0 0.0103939299449122 0.0203915171288744 0 0 0.00581868963109508 0.0146348602370847 0
"равновесие" 0 0 0 0 0.0305872756933116 0.0171732783788425 0 0 0.0219522903556271 0
"равновесия" 0 0 0.00662207800807894 0 0.0203915171288744 0.00858663918942126 0 0 0.0146348602370847 0.0118028917084686
"различать" 0 0 0.00662207800807894 0.0103939299449122 0.0101957585644372 0.00858663918942126 0 0.0116373792621902 0.0146348602370847 0
"различными" 0.00923361034164358 0.0193704600484262 0 0.0207878598898243 0 0 0 0.0116373792621902 0.00731743011854237 0
"рассуждающей" 0 0 0 0 0 0 0.0507936507936508 0 0 0
"реального" 0 0 0.00662207800807894 0 0 0 0 0.0407308274176655 0 0
"ребенке" 0 0.00968523002421308 0 0 0 0 0.0126984126984127 0.0290934481554754 0 0
"рецепторы" 0 0 0 0.0207878598898243 0 0 0 0 0.0219522903556271 0.0177043375627029
"рождении" 0 0 0 0 0 0 0.0380952380952381 0.0116373792621902 0 0
"связана" 0 0 0 0 0 0 0.0253968253968254 0 0 0.0236057834169371
"секунду" 0.00923361034164358 0 0.00662207800807894 0 0.0305872756933116 0 0 0.0116373792621902 0 0.00590144585423429
"семье" 0 0.0581113801452785 0.0132441560161579 0 0 0 0 0 0 0
"сильными" 0 0 0 0 0.0203915171288744 0.0429331959471063 0 0 0.00731743011854237 0
"синтеза" 0.0277008310249307 0 0 0.0415757197796487 0 0 0 0 0.00731743011854237 0
"сказанное" 0 0 0 0.0103939299449122 0.0101957585644372 0 0.0253968253968254 0.0116373792621902 0 0
"скрытом" 0 0 0 0 0 0 0 0.0465495170487606 0 0
"следующем" 0 0 0.00662207800807894 0 0 0.0257599175682638 0.0126984126984127 0.00581868963109508 0 0.00590144585423429
"словам" 0.0277008310249307 0.00968523002421308 0.0198662340242368 0 0 0.00858663918942126 0 0 0 0
"сложнейших" 0.00923361034164358 0 0 0 0.0713703099510604 0 0 0 0 0
"слышать" 0 0 0.0132441560161579 0 0 0 0.0126984126984127 0.00581868963109508 0.00731743011854237 0.0118028917084686
"слюнной" 0 0 0 0.0103939299449122 0.0305872756933116 0.034346556757685 0 0 0 0
"собственного" 0.00923361034164358 0 0.00662207800807894 0.0103939299449122 0.0101957585644372 0 0.00634920634920635 0.0174560688932852 0 0
"событий" 0.00923361034164358 0.0290556900726392 0.00662207800807894 0 0 0 0 0 0.00731743011854237 0.0118028917084686
"совершенствованию" 0.0738688827331487 0 0 0 0 0 0 0 0 0
"современной" 0.00923361034164358 0.0387409200968523 0 0 0.0101957585644372 0.00858663918942126 0.00634920634920635 0 0 0
"соответствующие" 0.00923361034164358 0 0 0.0207878598898243 0.0101957585644372 0.00858663918942126 0 0.00581868963109508 0.00731743011854237 0.00590144585423429
"соотношение" 0.00923361034164358 0.00968523002421308 0.00662207800807894 0.0103939299449122 0.0203915171288744 0.00858663918942126 0 0 0 0.00590144585423429
"составляют" 0 0.0387409200968523 0.00662207800807894 0.0103939299449122 0.0101957585644372 0 0 0 0 0.00590144585423429
"составляющих" 0 0.0387409200968523 0 0.0103939299449122 0 0.00858663918942126 0.00634920634920635 0.00581868963109508 0 0
"сохранение" 0.00923361034164358 0 0 0 0 0 0.0126984126984127 0.0290934481554754 0 0
"сохранения" 0.0277008310249307 0 0 0 0 0 0.019047619047619 0.00581868963109508 0.00731743011854237 0
"спинальной" 0 0 0 0 0 0 0 0 0.0585394409483389 0
"справедливо" 0.00923361034164358 0 0.0264883120323157 0.0103939299449122 0 0 0.00634920634920635 0.00581868963109508 0 0
"средств" 0.00923361034164358 0 0.0132441560161579 0.0103939299449122 0.0203915171288744 0 0 0.0116373792621902 0 0
"средства" 0 0 0.0132441560161579 0.0103939299449122 0 0.00858663918942126 0.00634920634920635 0.0116373792621902 0.00731743011854237 0
"среду" 0.00923361034164358 0 0.00662207800807894 0 0 0.00858663918942126 0.00634920634920635 0 0.0146348602370847 0.0118028917084686
"стала" 0 0.00968523002421308 0 0.0103939299449122 0 0.034346556757685 0.00634920634920635 0.00581868963109508 0 0
"страсть" 0 0 0 0 0.0101957585644372 0 0 0.0407308274176655 0 0
"страшно" 0.00923361034164358 0 0 0 0.0203915171288744 0 0.019047619047619 0.0116373792621902 0 0
"стремится" 0 0.0193704600484262 0.0132441560161579 0.0207878598898243 0 0 0 0 0 0.0118028917084686
"стремлений" 0.00923361034164358 0.0193704600484262 0.00662207800807894 0 0 0 0.019047619047619 0.00581868963109508 0 0
"судороги" 0 0 0.0463545460565525 0 0 0 0 0 0.00731743011854237 0
"существовании" 0.0369344413665743 0.00968523002421308 0 0.0103939299449122 0 0 0.0126984126984127 0 0 0
"существу" 0.0184672206832872 0 0 0.0207878598898243 0.0203915171288744 0.00858663918942126 0 0 0 0.00590144585423429
"счет" 0 0.00968523002421308 0 0 0.0203915171288744 0 0 0.00581868963109508 0.0146348602370847 0.0118028917084686
"считать" 0 0 0.00662207800807894 0 0.0305872756933116 0.00858663918942126 0 0.00581868963109508 0 0.0118028917084686
"тенденция" 0 0.0193704600484262 0 0 0 0 0 0 0.0146348602370847 0.0236057834169371
"точке" 0.00923361034164358 0 0 0.0103939299449122 0 0 0.0126984126984127 0 0.0146348602370847 0.0118028917084686
"требует" 0.00923361034164358 0.00968523002421308 0.00662207800807894 0 0.0101957585644372 0.00858663918942126 0.00634920634920635 0 0.00731743011854237 0.00590144585423429
