"fem_bez" "fem_knjazhna" "fem_mimochka" "fem_semeinye" "fem_zhena" "musc_kreytserova" "musc_polunoshchniki" "musc_slepoy" "musc_step" "musc_zoloto"
"хозяина" 0.00683168993236627 0.00232660943207464 0.00304071517620944 0 0 0 0 0.00269498194362098 0.00352224296431968 0.00856971462850287
"чужим" 0 0 0 0 0 0.00785021784354516 0.00689179875947622 0.00269498194362098 0.00704448592863936 0.0134666944162188
"шагъ" 0.0193564548083711 0.00116330471603732 0 0 0 0 0 0 0 0
"щеки" 0.00227722997745542 0.00348991414811196 0.00304071517620944 0.00583788201640445 0.01941370607649 0 0 0.00808494583086293 0.010566728892959 0.00244848989385796
"эвелины" 0 0 0 0 0 0 0 0.0485096749851776 0 0
"ярко" 0.00113861498872771 0.00348991414811196 0.00304071517620944 0.0116757640328089 0.009706853038245 0 0 0.00808494583086293 0.010566728892959 0.00244848989385796
"ястребову" 0 0 0 0 0 0 0 0 0 0.0220364090447217
"lle" 0.00113861498872771 0 0.0212850062334661 0.0291894100820222 0 0 0 0 0 0
"pas" 0.00227722997745542 0.00581652358018659 0.0304071517620944 0 0.009706853038245 0 0 0 0 0
"vii" 0.00341584496618313 0.00116330471603732 0 0.00291894100820222 0.009706853038245 0.00392510892177258 0.00344589937973811 0.0134749097181049 0.00352224296431968 0.00489697978771593
"балчуговском" 0 0 0 0 0 0 0 0 0 0.0208121640977927
"богатства" 0.00227722997745542 0.00930643772829855 0 0 0 0 0.00344589937973811 0 0 0.00734546968157389
"болезнь" 0 0 0.0152035758810472 0.0175136460492133 0 0.00785021784354516 0 0.00538996388724196 0 0.00244848989385796
"вагон" 0 0 0.00912214552862833 0 0 0.0549515249048161 0 0 0 0
"васильевну" 0.00113861498872771 0.00348991414811196 0 0.0379462331066289 0 0 0 0 0 0
"вечно" 0 0 0 0.0175136460492133 0.009706853038245 0 0 0.00538996388724196 0 0.00979395957543185
"взгляда" 0.00227722997745542 0.00116330471603732 0.00304071517620944 0.0145947050410111 0 0.0157004356870903 0 0.00538996388724196 0 0.00244848989385796
"видать" 0.00113861498872771 0.00116330471603732 0 0.00583788201640445 0 0.0196255446088629 0.00689179875947622 0.00269498194362098 0.0140889718572787 0.00122424494692898
"виноват" 0 0 0 0 0.009706853038245 0.00785021784354516 0.0103376981392143 0.00808494583086293 0.010566728892959 0.00612122473464491
"вниманіе" 0.0113861498872771 0.00814313301226123 0 0 0 0 0 0 0 0
"ворот" 0 0 0 0 0 0 0.00344589937973811 0.00269498194362098 0.0140889718572787 0.0134666944162188
"впоследствии" 0 0 0.00304071517620944 0.00583788201640445 0.029120559114735 0.00392510892177258 0.0103376981392143 0.0107799277744839 0.00352224296431968 0.00244848989385796
"вскоре" 0 0 0.00304071517620944 0.0204325870574156 0 0 0.00689179875947622 0.0161698916617259 0.00352224296431968 0
"всякие" 0 0 0.00608143035241889 0.00291894100820222 0.009706853038245 0.0235506535306355 0 0.00538996388724196 0 0.00612122473464491
"всякихъ" 0.0102475348985494 0.00930643772829855 0 0 0 0 0 0 0 0
"выдающееся" 0 0 0 0 0 0 0.0585802894555479 0 0 0
"главный" 0.00113861498872771 0.00116330471603732 0 0 0 0.00392510892177258 0.0137835975189524 0.00269498194362098 0 0.0110182045223608
"гнѣва" 0.0125247648760048 0.00697982829622391 0 0 0 0 0 0 0 0
"греха" 0 0 0 0 0 0 0.00689179875947622 0.00269498194362098 0.00704448592863936 0.0146909393631478
"дверей" 0.00455445995491085 0.00814313301226123 0.00304071517620944 0.00875682302460667 0 0 0 0.00538996388724196 0 0
"делали" 0 0 0 0.00291894100820222 0 0.00785021784354516 0.00689179875947622 0 0.0176112148215984 0.00856971462850287
"делах" 0 0 0 0.00583788201640445 0 0.00392510892177258 0.00344589937973811 0.0107799277744839 0.010566728892959 0.00734546968157389
"деревни" 0 0.00465321886414928 0 0.0116757640328089 0 0.00392510892177258 0 0.00808494583086293 0.0140889718572787 0.00122424494692898
"добродушно" 0.00569307494363856 0.00930643772829855 0 0.00875682302460667 0 0 0 0.00269498194362098 0 0
"долю" 0.0102475348985494 0.00232660943207464 0.00304071517620944 0 0.009706853038245 0 0 0.00538996388724196 0 0.00244848989385796
"духу" 0.00797030492109398 0.00348991414811196 0 0.00583788201640445 0 0 0.00689179875947622 0 0.00352224296431968 0.00244848989385796
"ермолай" 0 0 0 0 0 0 0 0 0 0.0208121640977927
"ждал" 0 0 0.00304071517620944 0 0 0.0117753267653177 0.00344589937973811 0.0107799277744839 0.010566728892959 0.00612122473464491
"ждет" 0 0 0.0152035758810472 0.00291894100820222 0 0.00392510892177258 0.00344589937973811 0.00269498194362098 0.00704448592863936 0.00734546968157389
"живая" 0.00227722997745542 0.00116330471603732 0.00304071517620944 0.00875682302460667 0.009706853038245 0.00392510892177258 0.00344589937973811 0.00808494583086293 0 0.00489697978771593
"закону" 0 0.00581652358018659 0 0 0 0 0 0 0 0.0146909393631478
"заявил" 0 0 0.00304071517620944 0 0 0 0 0 0 0.0195879191508637
"звон" 0 0 0.00304071517620944 0 0 0 0 0.0431197110979356 0 0
"зима" 0.00113861498872771 0.0127963518764105 0 0 0.009706853038245 0 0 0.00538996388724196 0 0.00244848989385796
"золотник" 0 0 0 0 0 0 0 0 0 0.0208121640977927
"зорко" 0.00569307494363856 0.00930643772829855 0 0 0.009706853038245 0 0 0 0 0.00367273484078694
"иваныча" 0 0 0 0.00291894100820222 0 0 0.0241212956581668 0 0.0281779437145574 0.00122424494692898
"испугался" 0.00113861498872771 0 0 0 0 0 0.00689179875947622 0.00808494583086293 0.00704448592863936 0.0110182045223608
"история" 0 0 0.00304071517620944 0.0145947050410111 0.009706853038245 0 0 0.00269498194362098 0.00704448592863936 0.00856971462850287
"каждого" 0 0 0 0.00583788201640445 0 0.0117753267653177 0.00689179875947622 0.0107799277744839 0.00704448592863936 0.00489697978771593
"кататься" 0.00113861498872771 0.0116330471603732 0.00912214552862833 0.00291894100820222 0.01941370607649 0 0 0 0 0
"кисловодск" 0 0 0.0516921579955606 0 0 0 0 0 0 0
"клейменый" 0 0 0 0 0 0 0 0 0 0.0208121640977927
"костра" 0 0 0 0 0 0 0 0 0.0528336444647952 0.00244848989385796
"крыльцо" 0 0.00697982829622391 0 0 0 0 0.00344589937973811 0.00269498194362098 0 0.0110182045223608
"лениво" 0 0 0.00912214552862833 0.00583788201640445 0.01941370607649 0 0 0.00808494583086293 0.0246557007502378 0
"лидию" 0 0 0 0.0496219971394378 0 0 0 0 0 0
"любишь" 0.00113861498872771 0.0104697424443359 0.00608143035241889 0.0116757640328089 0 0 0 0 0.00352224296431968 0
"максиму" 0 0.00348991414811196 0 0 0 0 0 0.0377297472106937 0 0
"марьюшка" 0 0 0 0 0 0 0 0 0 0.0208121640977927
"минутъ" 0.0193564548083711 0 0 0 0 0 0 0 0 0
"можемъ" 0.00227722997745542 0.0174495707405598 0 0 0 0 0 0 0 0
"молодую" 0.00797030492109398 0.00116330471603732 0.00304071517620944 0.0116757640328089 0 0.00392510892177258 0.00344589937973811 0.00269498194362098 0 0.00122424494692898
"молчание" 0 0.00116330471603732 0 0 0 0.00392510892177258 0 0.0134749097181049 0.0176112148215984 0.00612122473464491
"москва" 0 0.0139596565924478 0 0.00291894100820222 0.009706853038245 0.00392510892177258 0 0 0 0.00244848989385796
"мучительно" 0.0125247648760048 0 0 0 0.009706853038245 0.00785021784354516 0 0 0.010566728892959 0
"наука" 0.00341584496618313 0.00232660943207464 0 0.00291894100820222 0 0.0157004356870903 0 0.0107799277744839 0.00704448592863936 0.00122424494692898
"находила" 0.00569307494363856 0.00348991414811196 0.0121628607048378 0.00583788201640445 0 0 0 0.00269498194362098 0 0.00244848989385796
"находилась" 0.00113861498872771 0.0104697424443359 0 0.00875682302460667 0 0 0 0.00269498194362098 0 0.00367273484078694
"начинала" 0.00455445995491085 0.00581652358018659 0.00608143035241889 0.00291894100820222 0.009706853038245 0 0 0.00808494583086293 0 0.00122424494692898
"недѣли" 0.00455445995491085 0.0151229613084851 0 0 0 0 0 0 0 0
"ненависти" 0.00683168993236627 0 0 0.00291894100820222 0 0.0196255446088629 0 0 0.010566728892959 0.00244848989385796
"никакъ" 0.0113861498872771 0.00814313301226123 0 0 0 0 0 0 0 0
"ничѣмъ" 0.0125247648760048 0.00697982829622391 0 0 0 0 0 0 0 0
"нянька" 0.00910891990982169 0.00348991414811196 0.0121628607048378 0.00583788201640445 0 0 0 0 0 0
"общему" 0.00113861498872771 0.00348991414811196 0 0.00291894100820222 0 0 0 0.00538996388724196 0 0.0122424494692898
"обѣдать" 0.00341584496618313 0.0162862660245225 0 0 0 0 0 0 0 0
"обязанность" 0.0113861498872771 0.00348991414811196 0 0.00291894100820222 0 0.00785021784354516 0.00344589937973811 0 0 0
"ожидала" 0.00683168993236627 0.00348991414811196 0.00608143035241889 0.00875682302460667 0 0 0.00344589937973811 0 0.00352224296431968 0.00122424494692898
"ожидании" 0 0 0.0152035758810472 0.0233515280656178 0 0 0 0.00808494583086293 0 0.00122424494692898
"окси" 0 0 0 0 0 0 0 0 0 0.0208121640977927
"оникова" 0 0 0 0 0 0 0 0 0 0.0208121640977927
"остановились" 0.00113861498872771 0.00116330471603732 0.00304071517620944 0.00291894100820222 0 0 0 0.0215598555489678 0.0140889718572787 0.00122424494692898
"отвечаю" 0 0 0 0 0 0.00785021784354516 0.0413507925568573 0 0.00704448592863936 0.00122424494692898
"открыто" 0.0113861498872771 0.00116330471603732 0 0.00583788201640445 0 0.00392510892177258 0 0.00269498194362098 0 0.00244848989385796
"отпустить" 0.00683168993236627 0.00814313301226123 0.00608143035241889 0.00291894100820222 0.009706853038245 0 0 0 0 0
"первыхъ" 0.0170792248309157 0.00232660943207464 0 0 0 0 0 0 0 0
"песню" 0 0 0 0 0 0 0 0.0350347652670727 0.010566728892959 0.00122424494692898
"петром" 0 0 0 0 0 0 0 0.0134749097181049 0 0.0146909393631478
"пешком" 0 0 0.00304071517620944 0.00583788201640445 0.009706853038245 0 0.0103376981392143 0.00269498194362098 0.00352224296431968 0.00979395957543185
"платьѣ" 0.0102475348985494 0.00930643772829855 0 0 0 0 0 0 0 0
"подушку" 0.00683168993236627 0.00232660943207464 0.0121628607048378 0.00291894100820222 0.01941370607649 0 0 0 0.00704448592863936 0
"позволила" 0.00113861498872771 0.00814313301226123 0.00304071517620944 0.00583788201640445 0.029120559114735 0 0.00344589937973811 0.00269498194362098 0 0.00122424494692898
"пол" 0 0 0.00304071517620944 0.00291894100820222 0.009706853038245 0.00392510892177258 0.0206753962784287 0.00538996388724196 0.00704448592863936 0.00367273484078694
"пользоваться" 0.00113861498872771 0.00232660943207464 0.00608143035241889 0 0 0.0274757624524081 0 0.00269498194362098 0 0.00489697978771593
"полюбила" 0.00341584496618313 0.00581652358018659 0.0152035758810472 0.00291894100820222 0 0 0 0.00269498194362098 0.00704448592863936 0
"помилуйте" 0.00227722997745542 0.00116330471603732 0 0.00291894100820222 0 0.0117753267653177 0.031013094417643 0 0 0.00122424494692898
"постепенно" 0.00910891990982169 0 0 0 0 0 0 0.0134749097181049 0 0.00489697978771593
"пошло" 0.00113861498872771 0.00116330471603732 0.00304071517620944 0 0.01941370607649 0.0117753267653177 0.0103376981392143 0 0 0.00734546968157389
"прислуга" 0.00227722997745542 0.0116330471603732 0.00608143035241889 0 0.009706853038245 0 0.00689179875947622 0 0 0
"причины" 0.00569307494363856 0.00814313301226123 0.00304071517620944 0.00291894100820222 0.009706853038245 0 0 0.00269498194362098 0 0.00122424494692898
"пріѣдетъ" 0.00683168993236627 0.0127963518764105 0 0 0 0 0 0 0 0
"пріѣхалъ" 0.00683168993236627 0.0127963518764105 0 0 0 0 0 0 0 0
"пріѣхать" 0.00455445995491085 0.0151229613084851 0 0 0 0 0 0 0 0
"провести" 0.00455445995491085 0.00697982829622391 0.0121628607048378 0.00583788201640445 0 0 0 0.00269498194362098 0 0
"произошло" 0.00227722997745542 0.00116330471603732 0.00304071517620944 0.00291894100820222 0 0.0157004356870903 0.00344589937973811 0.00538996388724196 0 0.00612122473464491
"простите" 0.00797030492109398 0.00232660943207464 0 0.00291894100820222 0.009706853038245 0.0157004356870903 0.00689179875947622 0 0 0
"простить" 0.00910891990982169 0.00116330471603732 0.00304071517620944 0.00291894100820222 0 0.00785021784354516 0.00689179875947622 0 0 0.00244848989385796
"работ" 0 0 0 0 0 0 0 0 0 0.0208121640977927
"работой" 0.00341584496618313 0 0.00304071517620944 0.00291894100820222 0 0 0 0.00808494583086293 0 0.0110182045223608
"рассказывала" 0 0.00116330471603732 0.00912214552862833 0.00875682302460667 0 0 0.00689179875947622 0 0.00352224296431968 0.00856971462850287
"расходы" 0 0.0127963518764105 0.00912214552862833 0.00291894100820222 0 0 0 0 0 0.00244848989385796
"ребенкомъ" 0.0102475348985494 0.00930643772829855 0 0 0 0 0 0 0 0
"ревности" 0.00341584496618313 0 0 0.00291894100820222 0 0.0392510892177258 0.00344589937973811 0 0 0.00244848989385796
"реки" 0 0 0 0.00291894100820222 0 0 0 0.0269498194362098 0.00704448592863936 0.00489697978771593
"родился" 0.00227722997745542 0.00116330471603732 0 0.00291894100820222 0.009706853038245 0 0 0.0269498194362098 0 0.00244848989385796
"рубля" 0.00113861498872771 0.00232660943207464 0 0 0 0 0.00344589937973811 0 0 0.0159151843100768
"сделали" 0 0 0.0243257214096756 0 0.009706853038245 0.00785021784354516 0.0103376981392143 0 0.00352224296431968 0.00244848989385796
"семьей" 0.00569307494363856 0.0116330471603732 0 0 0 0 0 0.00269498194362098 0 0.00122424494692898
"сказывают" 0 0 0.00304071517620944 0 0 0 0 0 0.010566728892959 0.0159151843100768
"следовало" 0 0 0 0.00583788201640445 0.029120559114735 0 0.00689179875947622 0.0134749097181049 0 0.00612122473464491
"слепых" 0 0 0 0 0 0 0 0.0458146930415566 0 0
"служил" 0 0 0.00304071517620944 0.00291894100820222 0.009706853038245 0 0.00344589937973811 0 0.010566728892959 0.0122424494692898
"слыхала" 0.00113861498872771 0.0104697424443359 0.00608143035241889 0.00291894100820222 0.009706853038245 0 0.00344589937973811 0.00269498194362098 0.00352224296431968 0
"смѣхомъ" 0.0125247648760048 0.00697982829622391 0 0 0 0 0 0 0 0
"сомнѣнія" 0.0170792248309157 0.00232660943207464 0 0 0 0 0 0 0 0
"ста" 0 0 0.00304071517620944 0 0 0.00392510892177258 0 0.00269498194362098 0.00704448592863936 0.0146909393631478
"старому" 0.00455445995491085 0.00465321886414928 0 0.00291894100820222 0.01941370607649 0.0157004356870903 0 0 0 0.00244848989385796
"старухи" 0.00113861498872771 0.00465321886414928 0 0 0 0 0.0103376981392143 0 0.00704448592863936 0.00856971462850287
"старшая" 0 0.0104697424443359 0 0.00583788201640445 0 0.00392510892177258 0.00689179875947622 0 0 0.00367273484078694
"стене" 0 0 0.00304071517620944 0.00291894100820222 0 0.00785021784354516 0.00344589937973811 0.0161698916617259 0.00704448592863936 0.00489697978771593
"степка" 0 0 0 0 0 0 0 0 0.0598781303934345 0
"стоя" 0.00683168993236627 0.00232660943207464 0.00912214552862833 0 0 0 0 0.00808494583086293 0.00352224296431968 0.00244848989385796
"траву" 0 0.00116330471603732 0.00608143035241889 0.00583788201640445 0 0 0 0.0107799277744839 0.0176112148215984 0.00367273484078694
"угрюмо" 0.00227722997745542 0 0.00304071517620944 0 0 0 0 0.0161698916617259 0.010566728892959 0.00612122473464491
"ударил" 0 0 0 0 0 0.00392510892177258 0 0.00808494583086293 0.010566728892959 0.0122424494692898
"удовольствіе" 0.00569307494363856 0.0139596565924478 0 0 0 0 0 0 0 0
"ужасомъ" 0.00910891990982169 0.0104697424443359 0 0 0 0 0 0 0 0
"умна" 0.00455445995491085 0.00581652358018659 0.00608143035241889 0.00875682302460667 0.009706853038245 0.00392510892177258 0 0.00269498194362098 0 0
"умом" 0 0 0.00304071517620944 0.00875682302460667 0.009706853038245 0 0.00689179875947622 0 0 0.0122424494692898
"уныло" 0.0113861498872771 0 0 0 0.01941370607649 0 0 0 0.00352224296431968 0.00489697978771593
"упала" 0.00341584496618313 0.00348991414811196 0 0.00875682302460667 0 0.00785021784354516 0.00344589937973811 0.00538996388724196 0.00352224296431968 0.00244848989385796
"ухо" 0 0.00232660943207464 0 0.00291894100820222 0 0 0.0103376981392143 0.0107799277744839 0.010566728892959 0.00489697978771593
"формы" 0.00341584496618313 0.00232660943207464 0 0 0 0 0.00344589937973811 0.0269498194362098 0.00352224296431968 0
"ходу" 0.00227722997745542 0.00116330471603732 0.00304071517620944 0 0.009706853038245 0.00785021784354516 0.00689179875947622 0.00269498194362098 0.00704448592863936 0.00612122473464491
"цвет" 0 0 0.00608143035241889 0.00291894100820222 0 0 0 0.0242548374925888 0.0140889718572787 0.00122424494692898
"целую" 0 0 0.00304071517620944 0.00583788201640445 0 0 0 0.00269498194362098 0.00352224296431968 0.0146909393631478
"человѣкомъ" 0.0148019948534603 0.00465321886414928 0 0 0 0 0 0 0 0
"читали" 0.00227722997745542 0.0104697424443359 0.0121628607048378 0.00583788201640445 0 0 0 0 0 0
"чужая" 0.00683168993236627 0.00116330471603732 0 0.00291894100820222 0 0 0.00344589937973811 0 0 0.00979395957543185
"чужие" 0 0 0.00912214552862833 0 0 0 0.00344589937973811 0 0 0.0159151843100768
"шести" 0.00455445995491085 0.00348991414811196 0 0.00291894100820222 0.009706853038245 0.00392510892177258 0 0 0.00704448592863936 0.00612122473464491
"шубу" 0.00569307494363856 0 0.00304071517620944 0.00291894100820222 0 0 0 0.00269498194362098 0 0.0110182045223608
"ѣздить" 0.00455445995491085 0.0151229613084851 0 0 0 0 0 0 0 0
"viii" 0.00341584496618313 0.00116330471603732 0 0.00291894100820222 0.009706853038245 0.00392510892177258 0.00344589937973811 0.0134749097181049 0.00352224296431968 0.00367273484078694
"vous" 0.0113861498872771 0.00348991414811196 0.0121628607048378 0 0 0 0 0 0 0
"ангел" 0 0 0 0.0175136460492133 0 0.00785021784354516 0.0241212956581668 0 0.00352224296431968 0
"баб" 0 0 0 0 0 0.00785021784354516 0 0.00538996388724196 0.00352224296431968 0.0134666944162188
"богатой" 0.00227722997745542 0.00581652358018659 0.00912214552862833 0 0 0 0 0.00269498194362098 0.00704448592863936 0.00367273484078694
"больные" 0.00113861498872771 0.00116330471603732 0.027366436585885 0 0 0 0.00344589937973811 0 0.010566728892959 0.00122424494692898
"большаго" 0.00455445995491085 0.0139596565924478 0 0 0 0 0 0 0 0
"большинство" 0.00227722997745542 0 0.00608143035241889 0 0.01941370607649 0.0274757624524081 0 0 0 0.00367273484078694
"больших" 0 0 0.00304071517620944 0.00291894100820222 0.009706853038245 0 0.00344589937973811 0.00538996388724196 0.00352224296431968 0.0110182045223608
"бороться" 0.00683168993236627 0 0.00304071517620944 0 0.029120559114735 0.00785021784354516 0 0.0107799277744839 0 0
"бросился" 0.00227722997745542 0.00232660943207464 0.00304071517620944 0.00583788201640445 0 0.0157004356870903 0 0 0.00352224296431968 0.00489697978771593
"вашему" 0.00683168993236627 0.00348991414811196 0 0.00291894100820222 0 0.00392510892177258 0.00689179875947622 0 0 0.00367273484078694
"вдали" 0 0.00116330471603732 0.00304071517620944 0.00875682302460667 0.009706853038245 0 0 0.00269498194362098 0.0281779437145574 0.00122424494692898
"вдова" 0 0.00465321886414928 0.0182442910572567 0.00291894100820222 0 0.00392510892177258 0.00689179875947622 0 0.00352224296431968 0.00122424494692898
"велика" 0.00227722997745542 0.00348991414811196 0 0.0116757640328089 0.009706853038245 0 0 0 0 0.00734546968157389
"вернуться" 0.00910891990982169 0.00116330471603732 0.00304071517620944 0 0 0 0 0.00538996388724196 0.00704448592863936 0.00244848989385796
"вещей" 0.0102475348985494 0.00232660943207464 0.00304071517620944 0.00583788201640445 0.009706853038245 0.00392510892177258 0 0 0 0
"взглянув" 0 0 0.00304071517620944 0.0175136460492133 0.01941370607649 0 0 0.00269498194362098 0.0140889718572787 0.00244848989385796
"вина" 0.00683168993236627 0.00465321886414928 0 0.00291894100820222 0.009706853038245 0.00392510892177258 0.00689179875947622 0 0 0.00122424494692898
"вниманием" 0 0 0.00304071517620944 0 0 0 0 0.0215598555489678 0.00704448592863936 0.00612122473464491
"вновь" 0 0.00232660943207464 0.00304071517620944 0.0116757640328089 0.009706853038245 0.0157004356870903 0 0.00538996388724196 0.00352224296431968 0.00122424494692898
"водки" 0 0 0 0 0 0.00785021784354516 0.00344589937973811 0 0.00352224296431968 0.0146909393631478
"возраста" 0.00455445995491085 0.00116330471603732 0.00608143035241889 0.00583788201640445 0 0 0 0.0161698916617259 0.00352224296431968 0
"вспоминать" 0.00113861498872771 0.00116330471603732 0 0 0 0.0157004356870903 0.0137835975189524 0.00269498194362098 0.00704448592863936 0.00367273484078694
"встрѣчу" 0.0125247648760048 0.00581652358018659 0 0 0 0 0 0 0 0
"всяком" 0 0 0.00912214552862833 0.00583788201640445 0 0.00392510892177258 0.00344589937973811 0.0161698916617259 0 0.00367273484078694
"вторая" 0.00227722997745542 0.00465321886414928 0 0.00291894100820222 0 0.00785021784354516 0 0.00269498194362098 0 0.00734546968157389
"выѣзжать" 0 0.0186128754565971 0 0 0 0 0 0 0 0
"головку" 0.00341584496618313 0.00465321886414928 0.0182442910572567 0.00291894100820222 0 0 0 0.00538996388724196 0 0
"горничная" 0.00227722997745542 0.00465321886414928 0.0121628607048378 0.00291894100820222 0 0.00392510892177258 0 0.00269498194362098 0 0.00367273484078694
"грустью" 0 0 0.00304071517620944 0.0145947050410111 0 0 0 0.0242548374925888 0 0.00122424494692898
"давала" 0.00455445995491085 0.00465321886414928 0.00304071517620944 0.00291894100820222 0.009706853038245 0 0.00344589937973811 0.00269498194362098 0.00352224296431968 0.00244848989385796
"деваться" 0 0 0.00304071517620944 0 0 0 0 0 0.00704448592863936 0.0159151843100768
"дерева" 0.00455445995491085 0.00814313301226123 0.00608143035241889 0 0 0 0 0 0.00704448592863936 0.00122424494692898
"десяти" 0.00113861498872771 0.00348991414811196 0.00304071517620944 0 0 0.00785021784354516 0 0.00538996388724196 0.00704448592863936 0.00612122473464491
"длинный" 0.00113861498872771 0.00581652358018659 0 0.00291894100820222 0 0.00392510892177258 0 0.00538996388724196 0.0211334577859181 0
"дождь" 0.00113861498872771 0 0.027366436585885 0 0 0 0 0 0.0211334577859181 0
"дороже" 0.00227722997745542 0.00232660943207464 0.00912214552862833 0.00583788201640445 0.009706853038245 0 0 0 0.00352224296431968 0.00612122473464491
"дѣтямъ" 0.00569307494363856 0.0127963518764105 0 0 0 0 0 0 0 0
"ехал" 0 0 0.00304071517620944 0 0 0.00785021784354516 0.00344589937973811 0.00269498194362098 0.010566728892959 0.00979395957543185
"жалость" 0.00797030492109398 0 0 0.00291894100820222 0 0.0117753267653177 0 0 0.00704448592863936 0.00367273484078694
"живого" 0.00227722997745542 0 0.00304071517620944 0 0 0 0.00344589937973811 0.0107799277744839 0.00352224296431968 0.00856971462850287
"живое" 0.00455445995491085 0.00232660943207464 0.00304071517620944 0.00291894100820222 0 0 0 0.00808494583086293 0.00704448592863936 0.00367273484078694
"жутко" 0.00113861498872771 0.00232660943207464 0.00608143035241889 0 0 0.0117753267653177 0.00344589937973811 0 0.0176112148215984 0.00244848989385796
"закрыла" 0.00341584496618313 0 0.00304071517620944 0.0204325870574156 0 0 0.00344589937973811 0.00808494583086293 0 0.00122424494692898
"заранѣе" 0.0125247648760048 0.00581652358018659 0 0 0 0 0 0 0 0
"зла" 0.00569307494363856 0.00116330471603732 0 0.00875682302460667 0.009706853038245 0 0.0137835975189524 0 0 0.00244848989385796
"знакомства" 0.00341584496618313 0.00348991414811196 0.00912214552862833 0.00291894100820222 0 0.00392510892177258 0.00689179875947622 0.00808494583086293 0 0
"ивановичем" 0 0 0.0121628607048378 0.0350272920984267 0 0 0 0 0 0
"играли" 0.00227722997745542 0.00116330471603732 0.00304071517620944 0.00875682302460667 0.029120559114735 0.0157004356870903 0 0.00269498194362098 0.00352224296431968 0
"идетъ" 0.00683168993236627 0.0116330471603732 0 0 0 0 0 0 0 0
"интересно" 0.00341584496618313 0.00348991414811196 0.00608143035241889 0 0 0.0117753267653177 0.0137835975189524 0 0 0.00122424494692898
"каждомъ" 0.0170792248309157 0.00116330471603732 0 0 0 0 0 0 0 0
"какому" 0.0113861498872771 0 0 0.00291894100820222 0 0 0.00344589937973811 0.00808494583086293 0 0.00122424494692898
"камень" 0.00227722997745542 0 0.00912214552862833 0 0 0.00392510892177258 0 0.00538996388724196 0.010566728892959 0.00612122473464491
"каторгу" 0 0 0.00304071517620944 0 0 0 0 0 0 0.0183636742039347
"кверху" 0.00113861498872771 0 0 0 0 0.00392510892177258 0 0.0242548374925888 0.00704448592863936 0.00367273484078694
"коляска" 0 0 0.0243257214096756 0 0.03882741215298 0 0 0.0107799277744839 0 0
"красивый" 0.00797030492109398 0.00348991414811196 0.00608143035241889 0 0 0 0 0.00269498194362098 0 0.00367273484078694
"краю" 0.00113861498872771 0 0 0.00291894100820222 0 0.00392510892177258 0.00344589937973811 0.00808494583086293 0.0211334577859181 0.00367273484078694
"крик" 0 0 0 0.00291894100820222 0 0.00392510892177258 0 0.00808494583086293 0.0176112148215984 0.00734546968157389
"кричать" 0.00455445995491085 0.00232660943207464 0.00304071517620944 0 0 0.00392510892177258 0.0172294968986906 0 0.010566728892959 0
"ларя" 0.00113861498872771 0.0162862660245225 0 0 0 0 0 0 0 0.00122424494692898
"легкая" 0.00113861498872771 0.00232660943207464 0.00608143035241889 0 0.009706853038245 0 0 0.00808494583086293 0 0.00856971462850287
"лично" 0.00569307494363856 0.00232660943207464 0.00608143035241889 0 0.009706853038245 0 0 0.00538996388724196 0.00352224296431968 0.00367273484078694
"лукаво" 0.00341584496618313 0.00348991414811196 0.00304071517620944 0.00583788201640445 0.009706853038245 0 0 0.00269498194362098 0.00352224296431968 0.00489697978771593
"лукерье" 0 0 0 0 0 0 0 0 0 0.0195879191508637
"лучшему" 0.00113861498872771 0.00581652358018659 0.0212850062334661 0.00291894100820222 0.009706853038245 0 0 0 0 0.00122424494692898
"любашей" 0 0 0 0.0467030561312356 0 0 0 0 0 0
"марье" 0 0 0 0 0 0 0.00344589937973811 0 0 0.0183636742039347
"махнул" 0 0 0 0 0 0 0.00344589937973811 0 0.0211334577859181 0.0110182045223608
"мила" 0.00113861498872771 0.00465321886414928 0.0212850062334661 0.0116757640328089 0 0 0 0 0 0
"мимочкой" 0 0 0.0486514428193511 0 0 0 0 0 0 0
"мире" 0 0 0.00304071517620944 0.0116757640328089 0.01941370607649 0.0157004356870903 0 0.00808494583086293 0 0.00244848989385796
"міръ" 0.0136633798647325 0.00465321886414928 0 0 0 0 0 0 0 0
"множество" 0.00227722997745542 0.00814313301226123 0 0.00583788201640445 0.029120559114735 0 0.00344589937973811 0 0 0.00122424494692898
"моими" 0.00113861498872771 0.0139596565924478 0.00304071517620944 0 0 0.00785021784354516 0 0 0 0
"муки" 0.0113861498872771 0.00232660943207464 0 0 0 0 0.00689179875947622 0.00269498194362098 0.00352224296431968 0
"надей" 0.0182178398196434 0 0 0 0 0 0 0 0 0
"направо" 0.00341584496618313 0.00348991414811196 0.00912214552862833 0 0 0 0 0 0.0140889718572787 0.00367273484078694
"настоящего" 0 0 0.00912214552862833 0 0 0.00392510892177258 0 0.00808494583086293 0 0.0110182045223608
"настоящей" 0.00683168993236627 0.00116330471603732 0.00304071517620944 0 0 0 0.00344589937973811 0 0.00352224296431968 0.00734546968157389
"науки" 0.00341584496618313 0.00232660943207464 0 0.00291894100820222 0 0.00785021784354516 0 0 0.0281779437145574 0
"начинается" 0.00113861498872771 0.00465321886414928 0 0.00583788201640445 0 0.0235506535306355 0.00344589937973811 0.00269498194362098 0.00352224296431968 0
