"berdyaev_nerav" "berdyaev_smysl" "berdyaev_smysl2" "fedorov_samoderzhavie" "fedorov_vopros" "florensky_stolp" "florensky_vodorazdely" "lenin_imp" "lenin_mat" "solovjev_nachala" "solovjev_opravdanie"
"считает" 0.00131872189473962 0.00910369104095649 0.0124612810196888 0.0278644672313865 0.0154102200579424 0.00361367414295695 0.00762956915822963 0.00739207569485511 0.0261020276055044 0.00682442461569959 0.00435265185314153
"центр" 0.00659360947369809 0.00910369104095649 0.0160216470253142 0.00557289344627731 0.0256837000965707 0.00963646438121853 0.00686661224240667 0 0.00104408110422018 0.032416016924573 0.000725441975523588
"будущего" 0.0118684970526566 0.00505760613386472 0.0551856730871934 0 0.00410939201545131 0.00843190633356621 0.00534069841076074 0.0110881135422827 0 0 0.0145088395104718
"глубины" 0.0369242130527093 0.00809216981418355 0.0356036600562538 0 0.00308204401158849 0.0132501385241755 0.00762956915822963 0.0147841513897102 0.00104408110422018 0.0017061061539249 0
"границы" 0.0184621065263547 0.0202304245354589 0.0142414640225015 0.00557289344627731 0.00410939201545131 0.00602279023826158 0.0144961814006363 0.00369603784742756 0.00313224331266053 0.00341221230784979 0.00652897777971229
"книга" 0.00659360947369809 0.0262995518960965 0.00712073201125076 0.00557289344627731 0.00410939201545131 0.0072273482859139 0.0259405351379808 0 0.00522040552110088 0 0.000725441975523588
"месте" 0.00131872189473962 0.00303456368031883 0.00356036600562538 0.00557289344627731 0.00513674001931414 0.026500277048351 0.0198368798113971 0.00369603784742756 0.0156612165633026 0.00511831846177469 0.00507809382866511
"непременно" 0.00527488757895847 0.00303456368031883 0 0 0 0.0072273482859139 0.021362793643043 0 0.00522040552110088 0.0017061061539249 0.0282922370454199
"нравственность" 0.00131872189473962 0 0 0.0222915737851092 0.0174649160656681 0 0.000762956915822963 0 0 0.00341221230784979 0.0442519605069389
"органической" 0.027693159789532 0.00606912736063766 0.0124612810196888 0 0.00308204401158849 0.00120455804765232 0.00457774149493778 0 0.00835264883376141 0.0460648661559722 0.00507809382866511
"орудие" 0.0145059408421358 0.00910369104095649 0.00712073201125076 0.0278644672313865 0.0246563520927079 0.00361367414295695 0.0129702675689904 0 0.00104408110422018 0.00341221230784979 0.00725441975523588
"помимо" 0 0.00101152122677294 0.00178018300281269 0 0.00513674001931414 0.00963646438121853 0.00610365532658371 0.00739207569485511 0.0114848921464219 0.0153549553853241 0.0297431209964671
"понимание" 0.00263744378947924 0.00910369104095649 0.0445045750703172 0.0111457868925546 0.00410939201545131 0.00602279023826158 0.0160220952322822 0.00369603784742756 0.0135730543548623 0 0.00290176790209435
"совершенство" 0.00791233136843771 0.0242765094425507 0.0178018300281269 0 0.00616408802317697 0.00361367414295695 0.000762956915822963 0 0 0.00682442461569959 0.0232141432167548
"станет" 0.00527488757895847 0.0111267334945024 0.00356036600562538 0.0278644672313865 0.029793092112022 0.00240911609530463 0.00686661224240667 0 0.00626448662532106 0.0017061061539249 0.012332513583901
"троице" 0 0.00606912736063766 0 0.0278644672313865 0.0595861842240441 0.00963646438121853 0.00610365532658371 0 0.00104408110422018 0 0
"всякому" 0.017143384631615 0.0323686792567342 0.00534054900843807 0 0 0.00481823219060927 0.00381478457911482 0.00369603784742756 0.00730856772954123 0.0102366369235494 0.0101561876573302
"духовную" 0.0421991006316678 0.0121382547212753 0.0320432940506284 0 0.00102734800386283 0.00843190633356621 0.00381478457911482 0 0 0.0017061061539249 0.00652897777971229
"имена" 0.00131872189473962 0 0 0.0111457868925546 0.00102734800386283 0.00481823219060927 0.0526440271917845 0 0.00522040552110088 0 0.00217632592657076
"мирового" 0.0210995503158339 0.035403242937053 0.0320432940506284 0.0111457868925546 0.00205469600772566 0.00120455804765232 0.00152591383164593 0.00739207569485511 0.00208816220844035 0 0.00362720987761794
"наоборот" 0.00527488757895847 0.00202304245354589 0.0106810980168761 0 0.00821878403090263 0.0156592546194801 0.0144961814006363 0.00739207569485511 0.0156612165633026 0.0102366369235494 0.00725441975523588
"находит" 0.00791233136843771 0.0101152122677294 0.00890091501406345 0.0167186803388319 0.00410939201545131 0.0156592546194801 0.00534069841076074 0 0.00835264883376141 0.00682442461569959 0.0181360493880897
"нисколько" 0.00791233136843771 0 0.00178018300281269 0 0.00102734800386283 0.00963646438121853 0.00762956915822963 0.00369603784742756 0.0135730543548623 0.017061061539249 0.0253904691433256
"новым" 0.0184621065263547 0.0111267334945024 0.0160216470253142 0.00557289344627731 0.00616408802317697 0.00481823219060927 0.0114443537373445 0.0221762270845653 0.00939672993798158 0.00682442461569959 0.00435265185314153
"плоти" 0.00923105326317733 0.0252880306693236 0.00356036600562538 0 0.00205469600772566 0.0216820448577417 0 0 0.00104408110422018 0 0.0217632592657076
"последние" 0.0105497751579169 0.0121382547212753 0.00712073201125076 0 0.00513674001931414 0.00843190633356621 0.00686661224240667 0.0554405677114134 0.0104408110422018 0.0102366369235494 0.00652897777971229
"результат" 0.00395616568421886 0.00910369104095649 0.0249225620393776 0 0.00924613203476546 0.00963646438121853 0.00534069841076074 0.0110881135422827 0.0187934598759632 0.0102366369235494 0.0058035358041887
"современной" 0.00791233136843771 0.0151728184015942 0.00356036600562538 0 0.00308204401158849 0.00481823219060927 0.00915548298987556 0.0406564163217031 0.0302783520223851 0.00341221230784979 0.000725441975523588
"таково" 0.00263744378947924 0.00202304245354589 0.00534054900843807 0.0222915737851092 0.0071914360270398 0.0301139511913079 0.0198368798113971 0.00369603784742756 0.00835264883376141 0.00682442461569959 0.00217632592657076
"целое" 0.00791233136843771 0.00101152122677294 0.00534054900843807 0 0.0071914360270398 0.0072273482859139 0.0297553197170956 0 0.00313224331266053 0.0119427430774743 0.00943074568180664
"x" 0 0.00101152122677294 0.00356036600562538 0 0.00616408802317697 0.00963646438121853 0.0312812335487415 0.00369603784742756 0.0135730543548623 0.00682442461569959 0.00652897777971229
"времена" 0.0118684970526566 0.0232649882157777 0.00534054900843807 0 0.0071914360270398 0.0120455804765232 0.00305182766329185 0.00739207569485511 0.00939672993798158 0.00511831846177469 0.0101561876573302
"землю" 0.00923105326317733 0.0121382547212753 0.00534054900843807 0.0222915737851092 0.0226016560849822 0.0180683707147847 0.00686661224240667 0 0.00208816220844035 0.0017061061539249 0.00652897777971229
"касается" 0 0.00101152122677294 0.00178018300281269 0 0.00513674001931414 0.00843190633356621 0.0106813968215215 0.0184801892371378 0.0104408110422018 0.0307099107706481 0.0166851654370425
"магия" 0.0105497751579169 0.0283225943496424 0 0 0 0 0.0335701042962104 0 0 0.00682442461569959 0
"моего" 0.00131872189473962 0.00708064858741061 0.00178018300281269 0 0.00102734800386283 0.0252957190006986 0.0137332244848133 0 0.00730856772954123 0.0221793800010237 0.0108816296328538
"общение" 0.017143384631615 0.0232649882157777 0 0 0.00924613203476546 0.0132501385241755 0.0129702675689904 0 0.00313224331266053 0.00511831846177469 0.00362720987761794
"писал" 0.00263744378947924 0.00404608490709178 0 0 0.00308204401158849 0.00361367414295695 0.0083925260740526 0.0628326434062685 0.0438514063772474 0 0.00145088395104718
"последняя" 0.00263744378947924 0.0252880306693236 0.00356036600562538 0.0111457868925546 0.0071914360270398 0.00963646438121853 0.0122073106531674 0.00369603784742756 0.0114848921464219 0.0102366369235494 0.00290176790209435
"свете" 0.0131872189473962 0.00910369104095649 0.0178018300281269 0.00557289344627731 0.00410939201545131 0.0301139511913079 0.00610365532658371 0.00369603784742756 0.0125289732506421 0.00341221230784979 0.00145088395104718
"средства" 0.00791233136843771 0.00202304245354589 0.00534054900843807 0.0111457868925546 0.0246563520927079 0.00120455804765232 0.00305182766329185 0.0184801892371378 0.00313224331266053 0.00853053076962449 0.021037817290184
"страны" 0.00659360947369809 0 0 0.00557289344627731 0.0277383961042964 0.00481823219060927 0 0.147841513897102 0 0.00341221230784979 0.00362720987761794
"существом" 0.00527488757895847 0.00708064858741061 0.00890091501406345 0.0111457868925546 0.00821878403090263 0.00481823219060927 0.0198368798113971 0 0.00522040552110088 0.00853053076962449 0.0130579555594246
"адама" 0.00659360947369809 0.053610625018966 0.0213621960337523 0.0111457868925546 0.00821878403090263 0.00240911609530463 0.000762956915822963 0 0 0 0
"божье" 0.0514301538948451 0.0212419457622318 0.0356036600562538 0.0167186803388319 0 0 0 0 0 0 0
"важно" 0.00395616568421886 0.0121382547212753 0.0106810980168761 0 0.00924613203476546 0.00361367414295695 0.0083925260740526 0.00739207569485511 0.0135730543548623 0 0.0174106074125661
"говорю" 0.00659360947369809 0.00708064858741061 0.0142414640225015 0 0 0.0373412994772218 0.00762956915822963 0 0.00313224331266053 0.0272976984627984 0.00217632592657076
"дается" 0.00395616568421886 0.00303456368031883 0.0106810980168761 0.0167186803388319 0.00821878403090263 0.0192729287624371 0.0122073106531674 0 0.00208816220844035 0.0272976984627984 0.00725441975523588
"данной" 0.00263744378947924 0.00606912736063766 0 0 0.00205469600772566 0.0156592546194801 0.0122073106531674 0.033264340626848 0.0198375409801833 0.00682442461569959 0.00870530370628305
"данном" 0 0.00404608490709178 0.00178018300281269 0.00557289344627731 0.00205469600772566 0.00240911609530463 0.0259405351379808 0.00369603784742756 0.00522040552110088 0.0119427430774743 0.0188614913636133
"идти" 0.0131872189473962 0.00809216981418355 0.0160216470253142 0 0.0102734800386283 0.0144546965718278 0.00457774149493778 0.00369603784742756 0.0135730543548623 0.00341221230784979 0.00870530370628305
"концов" 0.0210995503158339 0.0141612971748212 0.0480649410759426 0 0.00308204401158849 0.00240911609530463 0.00305182766329185 0.0147841513897102 0.00730856772954123 0 0.00435265185314153
"логики" 0 0.0121382547212753 0.00534054900843807 0 0 0.00481823219060927 0.0114443537373445 0 0.00313224331266053 0.0767747769266204 0.000725441975523588
"оба" 0.00131872189473962 0.00505760613386472 0 0.00557289344627731 0.00308204401158849 0.00843190633356621 0.0122073106531674 0.00369603784742756 0.0041763244168807 0.0511831846177469 0.0108816296328538
"общим" 0 0 0 0.0390102541239412 0.0226016560849822 0.00240911609530463 0.0106813968215215 0.00739207569485511 0.00522040552110088 0.00511831846177469 0.0203123753146605
"справедливости" 0.00527488757895847 0.00303456368031883 0.0195820130309396 0.00557289344627731 0.00308204401158849 0.00120455804765232 0.00305182766329185 0.00369603784742756 0 0.0119427430774743 0.0348212148251322
"стремится" 0.0210995503158339 0.00910369104095649 0.00534054900843807 0 0.0071914360270398 0.00481823219060927 0.0083925260740526 0.00369603784742756 0.00626448662532106 0.0204732738470988 0.0101561876573302
"человеческую" 0.0382429349474489 0.00809216981418355 0.0462847580731299 0.00557289344627731 0.00513674001931414 0 0.00381478457911482 0 0.00104408110422018 0 0.0058035358041887
"бытию" 0.00923105326317733 0.0343917217102801 0.00356036600562538 0 0.00102734800386283 0.00602279023826158 0.00610365532658371 0 0.0041763244168807 0.0290038046167233 0.00290176790209435
"веке" 0.00791233136843771 0.0151728184015942 0.0356036600562538 0.00557289344627731 0.0102734800386283 0.00602279023826158 0.0083925260740526 0.00369603784742756 0.00730856772954123 0.0017061061539249 0.00362720987761794
"впервые" 0.00659360947369809 0.00202304245354589 0.0338234770534411 0.00557289344627731 0.00205469600772566 0.0120455804765232 0.0144961814006363 0.0147841513897102 0.00208816220844035 0.0119427430774743 0.00797986173075946
"истинной" 0.017143384631615 0.0101152122677294 0.0124612810196888 0 0.00821878403090263 0.00481823219060927 0.00305182766329185 0 0 0.0255915923088735 0.0152342814859953
"лат" 0 0.00505760613386472 0 0 0 0 0.0160220952322822 0 0 0.0563015030795216 0.0166851654370425
"маркс" 0.0145059408421358 0.00202304245354589 0.0213621960337523 0 0 0 0 0.0147841513897102 0.0553362985236693 0 0
"общему" 0.00131872189473962 0.00404608490709178 0.00178018300281269 0 0.0164375680618053 0.00240911609530463 0.00610365532658371 0.00739207569485511 0.0041763244168807 0.0238854861549486 0.0217632592657076
"общения" 0.0118684970526566 0.0404608490709178 0.00178018300281269 0.00557289344627731 0.00513674001931414 0.00240911609530463 0.0106813968215215 0 0.00104408110422018 0.00341221230784979 0.00507809382866511
"помощи" 0.00527488757895847 0.00505760613386472 0.00178018300281269 0 0.00513674001931414 0.00361367414295695 0.0122073106531674 0.00739207569485511 0.0229697842928439 0.0017061061539249 0.0166851654370425
"понятно" 0.00263744378947924 0.00101152122677294 0 0.0167186803388319 0.0113008280424911 0.0180683707147847 0.0114443537373445 0.0184801892371378 0.0114848921464219 0.0187671676931739 0.0058035358041887
"послушания" 0 0.0788986556882896 0 0 0 0 0 0 0 0 0.00290176790209435
"проблема" 0.0237369941053131 0.0414723702976907 0.0160216470253142 0 0 0 0.00686661224240667 0 0.00522040552110088 0 0
"силами" 0.0316493254737508 0.0141612971748212 0.0142414640225015 0.00557289344627731 0.0174649160656681 0 0.00228887074746889 0 0.00104408110422018 0.00682442461569959 0.00725441975523588
"собственного" 0.00527488757895847 0.00606912736063766 0 0.0111457868925546 0.0123281760463539 0.00843190633356621 0.00534069841076074 0 0.00104408110422018 0.0272976984627984 0.0195869333391369
"собственное" 0 0.00202304245354589 0.00178018300281269 0 0.00410939201545131 0.00602279023826158 0.0114443537373445 0 0.0041763244168807 0.0307099107706481 0.0239395851922784
"ставит" 0.0105497751579169 0.0131497759480483 0.0195820130309396 0.0111457868925546 0.0071914360270398 0.00361367414295695 0.00762956915822963 0.00369603784742756 0.0156612165633026 0 0.00870530370628305
"течение" 0.00659360947369809 0.00303456368031883 0.0213621960337523 0.00557289344627731 0.00308204401158849 0.00843190633356621 0.0114443537373445 0.0369603784742756 0.0167052976675228 0 0.00725441975523588
"философы" 0 0.0273110731228695 0.00356036600562538 0 0.0123281760463539 0.00240911609530463 0.00228887074746889 0 0.0219257031886237 0.0119427430774743 0.0058035358041887
"хотят" 0.0250557160000527 0.0202304245354589 0.00356036600562538 0.00557289344627731 0.00821878403090263 0.00240911609530463 0.00686661224240667 0 0.00730856772954123 0.0119427430774743 0.00507809382866511
