"30_masalskiy" "30_veltman" "50_begichev" "50_pogorelsky"
"богатырь" 0 0.0816027445167952 0 0
"вскричала" 0 0.0316418805269206 0.00736449332285939 0.0454851752021563
"вся" 0.0226116449971735 0.0416340533248955 0.0294579732914375 0.0101078167115903
"город" 0.0113058224985868 0.046630139723883 0.0392772977219167 0.00336927223719677
"знает" 0.0150744299981157 0.0216497077289457 0.0294579732914375 0.0336927223719677
"князь" 0.0113058224985868 0.036637966925908 0.0589159465828751 0
"никакого" 0.0113058224985868 0.00166536213299582 0.0392772977219167 0.0488544474393531
"твой" 0.0753721499905785 0.0299765183939248 0.00736449332285939 0.0134770889487871
"близ" 0.0640663274919917 0.0499608639898746 0.0024548311076198 0
"видно" 0.0678349349915206 0.0116575349309707 0.0319128043990573 0.0168463611859838
"далее" 0.0188430374976446 0.0233150698619415 0.0343676355066771 0.0252695417789757
"дверь" 0.0678349349915206 0.00666144853198328 0.00490966221523959 0.0404312668463612
"зачем" 0.0188430374976446 0.0133228970639666 0.0024548311076198 0.057277628032345
"которое" 0.0301488599962314 0.018318983462954 0.0294579732914375 0.0286388140161725
"опекун" 0 0 0 0.0808625336927224
"случае" 0.0226116449971735 0.00166536213299582 0.0171838177533386 0.057277628032345
"ах" 0.0339174674957603 0.00999217279797492 0.0270031421838178 0.035377358490566
"видом" 0 0.00499608639898746 0.0147289866457188 0.0640161725067386
"двор" 0.0301488599962314 0.0333072426599164 0.00981932443047918 0.0252695417789757
"двух" 0.0226116449971735 0.0233150698619415 0.0220934799685782 0.0303234501347709
"матери" 0.00376860749952892 0.0316418805269206 0.0441869599371563 0.0151617250673854
"мере" 0.0150744299981157 0.00333072426599164 0.0417321288295365 0.0404312668463612
"нечего" 0.0452232899943471 0.00166536213299582 0.0417321288295365 0.0286388140161725
"оно" 0.0414546824948182 0.0283111562609289 0.0196386488609584 0.0185309973045822
"столь" 0.0188430374976446 0.00499608639898746 0.0515514532600157 0.0303234501347709
"сюда" 0.0565291124929339 0.00999217279797492 0.0220934799685782 0.0286388140161725
"государь" 0.0452232899943471 0.0516262261228704 0 0.00505390835579515
"две" 0.0301488599962314 0.0316418805269206 0.0147289866457188 0.021900269541779
"деньги" 0.0414546824948182 0 0.0638256087981147 0.0151617250673854
"дня" 0.0150744299981157 0.0233150698619415 0.0343676355066771 0.0235849056603774
"ка" 0.10552100998681 0 0.0171838177533386 0.0185309973045822
"какое" 0.0188430374976446 0.00499608639898746 0.0490966221523959 0.0303234501347709
"мужа" 0.00376860749952892 0.00999217279797492 0.0687352710133543 0.0185309973045822
"петровны" 0.00376860749952892 0 0.00490966221523959 0.0724393530997305
"положении" 0.00753721499905785 0.00666144853198328 0.0564611154752553 0.0286388140161725
"слишком" 0.00753721499905785 0.0116575349309707 0.0441869599371563 0.0320080862533693
"вера" 0 0.00166536213299582 0 0.0741239892183288
"двери" 0.048991897493876 0.036637966925908 0.00490966221523959 0.0134770889487871
"какая" 0.0301488599962314 0.0133228970639666 0.0343676355066771 0.0252695417789757
"приехал" 0.0150744299981157 0.0083268106649791 0.0220934799685782 0.0454851752021563
"снова" 0.0565291124929339 0.0383033290589039 0.0171838177533386 0
"туда" 0.0226116449971735 0.0083268106649791 0.0196386488609584 0.043800539083558
"владимира" 0 0.00333072426599164 0 0.0707547169811321
"волю" 0.0188430374976446 0.046630139723883 0.00736449332285939 0.0134770889487871
"говорят" 0.00753721499905785 0.0233150698619415 0.0343676355066771 0.0235849056603774
"имение" 0.00753721499905785 0 0.0810094265514533 0.0151617250673854
"камень" 0.0829093649896363 0.0333072426599164 0 0.00336927223719677
"месте" 0.0565291124929339 0.018318983462954 0.012274155538099 0.021900269541779
"мина" 0 0.0732759338518161 0 0
"слава" 0.00376860749952892 0.0233150698619415 0.0392772977219167 0.021900269541779
"часть" 0.0263802524967025 0.0249804319949373 0.0319128043990573 0.0151617250673854
"этим" 0.0414546824948182 0.00499608639898746 0.0319128043990573 0.0286388140161725
"барышни" 0 0 0.00490966221523959 0.0690700808625337
"видел" 0 0.0383033290589039 0.012274155538099 0.0252695417789757
"году" 0.097983794987752 0.0116575349309707 0 0.0168463611859838
"дела" 0.0226116449971735 0.018318983462954 0.0515514532600157 0.00842318059299191
"дороги" 0 0.0199843455959498 0.0147289866457188 0.0421159029649596
"марфы" 0 0 0 0.0724393530997305
"меч" 0 0.0699452095858244 0 0.00168463611859838
"продолжение" 0 0.0083268106649791 0.0171838177533386 0.0522237196765499
"путь" 0 0.0432994154578913 0.00490966221523959 0.0252695417789757
"сих" 0.0565291124929339 0.00999217279797492 0.0024548311076198 0.035377358490566
"стол" 0.0188430374976446 0.0416340533248955 0.0196386488609584 0.00842318059299191
"успел" 0.0226116449971735 0.0133228970639666 0.024548311076198 0.0320080862533693
"царь" 0.116826832485397 0.0199843455959498 0 0
"анюте" 0 0 0 0.0707547169811321
"бросился" 0.0263802524967025 0.0333072426599164 0.0270031421838178 0.00673854447439353
"вами" 0.00376860749952892 0.00333072426599164 0.0343676355066771 0.0421159029649596
"добрый" 0.0113058224985868 0.0383033290589039 0.0196386488609584 0.0134770889487871
"другие" 0.0339174674957603 0.0166536213299582 0.0294579732914375 0.0185309973045822
"заметил" 0.0565291124929339 0.0083268106649791 0.0147289866457188 0.0269541778975741
"иве" 0 0.0699452095858244 0 0
"лавр" 0 0.0699452095858244 0 0
"назад" 0.0113058224985868 0.0283111562609289 0.0171838177533386 0.0252695417789757
"одно" 0.0301488599962314 0.0116575349309707 0.0270031421838178 0.0269541778975741
"почему" 0.0452232899943471 0.00333072426599164 0.0196386488609584 0.0336927223719677
"правда" 0.0113058224985868 0.018318983462954 0.00736449332285939 0.0421159029649596
"своею" 0.00376860749952892 0.0266457941279331 0.0343676355066771 0.0185309973045822
"смерти" 0.0226116449971735 0.018318983462954 0.0343676355066771 0.0185309973045822
"хорошо" 0.0376860749952892 0.00666144853198328 0 0.0471698113207547
"велел" 0.0376860749952892 0.0116575349309707 0.0490966221523959 0.00673854447439353
"дай" 0.0376860749952892 0.0233150698619415 0.00981932443047918 0.021900269541779
"души" 0.00753721499905785 0.0283111562609289 0.0368224666142969 0.0117924528301887
"знал" 0.00753721499905785 0.018318983462954 0.0319128043990573 0.0252695417789757
"лесу" 0.00753721499905785 0.0233150698619415 0.00981932443047918 0.035377358490566
"лошадей" 0 0 0.012274155538099 0.0606469002695418
"непременно" 0.00753721499905785 0.00333072426599164 0.024548311076198 0.0454851752021563
"своими" 0.0150744299981157 0.0299765183939248 0.0196386488609584 0.0185309973045822
"сила" 0.0376860749952892 0.0416340533248955 0.0024548311076198 0.00842318059299191
"сначала" 0.0339174674957603 0 0.0171838177533386 0.0421159029649596
"стоял" 0.0527605049934049 0.0333072426599164 0 0.0117924528301887
"т" 0 0.0283111562609289 0.0589159465828751 0
"друга" 0.00376860749952892 0.0233150698619415 0.0368224666142969 0.0168463611859838
"которым" 0.0113058224985868 0.0199843455959498 0.012274155538099 0.0336927223719677
"легко" 0.0188430374976446 0.00333072426599164 0.012274155538099 0.0471698113207547
"места" 0.0263802524967025 0.036637966925908 0.00736449332285939 0.0134770889487871
"никакой" 0.0113058224985868 0.00166536213299582 0.0540062843676355 0.0235849056603774
"пути" 0.00376860749952892 0.046630139723883 0.00981932443047918 0.0117924528301887
"реки" 0.0188430374976446 0.0582876746548537 0 0
"такие" 0.00376860749952892 0.00333072426599164 0.0368224666142969 0.0370619946091644
"анны" 0.0150744299981157 0 0 0.0589622641509434
"вышел" 0.0376860749952892 0.0133228970639666 0.0270031421838178 0.0168463611859838
"города" 0.0150744299981157 0.0316418805269206 0.024548311076198 0.0101078167115903
"лес" 0.0263802524967025 0.0283111562609289 0.00490966221523959 0.021900269541779
"маша" 0.0339174674957603 0.00166536213299582 0 0.0488544474393531
"могу" 0.0226116449971735 0.00666144853198328 0.012274155538099 0.0404312668463612
"начала" 0.0113058224985868 0.00333072426599164 0.0196386488609584 0.043800539083558
"нужно" 0.0113058224985868 0.0149882591969624 0.0220934799685782 0.0303234501347709
"однакож" 0 0 0.095738413197172 0
"разве" 0.0414546824948182 0.00166536213299582 0.0024548311076198 0.043800539083558
"разговор" 0.0150744299981157 0.00166536213299582 0.0294579732914375 0.0370619946091644
"руками" 0.0188430374976446 0.0333072426599164 0.00490966221523959 0.0202156334231806
"сердца" 0.0188430374976446 0.018318983462954 0.0294579732914375 0.0185309973045822
"сквозь" 0.0113058224985868 0.036637966925908 0.00981932443047918 0.0168463611859838
"твоя" 0.0226116449971735 0.0333072426599164 0.0171838177533386 0.0101078167115903
"тобою" 0.0339174674957603 0.0166536213299582 0.0319128043990573 0.0117924528301887
"шурке" 0 0 0.095738413197172 0
"всякий" 0 0.0133228970639666 0.0343676355066771 0.0269541778975741
"говорила" 0.00753721499905785 0.00333072426599164 0.0392772977219167 0.0303234501347709
"головы" 0.00753721499905785 0.0432994154578913 0 0.0168463611859838
"дюндика" 0 0 0 0.0640161725067386
"змейкин" 0 0 0.0932835820895522 0
"известно" 0.0263802524967025 0.0083268106649791 0.0392772977219167 0.0168463611859838
"любезный" 0.0226116449971735 0 0.0662804399057345 0.00842318059299191
"марии" 0.143207084982099 0 0 0
"нежели" 0.0113058224985868 0.00999217279797492 0.012274155538099 0.0404312668463612
"одну" 0.0113058224985868 0.0233150698619415 0.00981932443047918 0.0286388140161725
"память" 0.0301488599962314 0.0249804319949373 0.00981932443047918 0.0185309973045822
"семейства" 0 0 0.0540062843676355 0.0269541778975741
"скорее" 0.0376860749952892 0.0083268106649791 0.0171838177533386 0.0269541778975741
"час" 0.00753721499905785 0.018318983462954 0.0392772977219167 0.0151617250673854
"видеть" 0.0263802524967025 0.018318983462954 0.0196386488609584 0.0185309973045822
"видит" 0.00753721499905785 0.0482955018568788 0.00736449332285939 0.00505390835579515
"вошел" 0.0414546824948182 0.0166536213299582 0.0171838177533386 0.0151617250673854
"гостей" 0.00376860749952892 0.0216497077289457 0.0294579732914375 0.0185309973045822
"гости" 0.0150744299981157 0.0399686911918997 0.00736449332285939 0.0101078167115903
"зная" 0.0150744299981157 0.0166536213299582 0.0220934799685782 0.0235849056603774
"милая" 0.0226116449971735 0.00499608639898746 0.0490966221523959 0.0134770889487871
"мильца" 0 0.0616183989208453 0 0
"могли" 0.00753721499905785 0.00333072426599164 0.0319128043990573 0.0336927223719677
"муж" 0 0.00499608639898746 0.0760997643362137 0.00505390835579515
"нашел" 0.0150744299981157 0.00999217279797492 0.0466417910447761 0.0134770889487871
"очи" 0 0.0616183989208453 0 0
"право" 0.0113058224985868 0.00999217279797492 0.0196386488609584 0.0336927223719677
"рублей" 0.0452232899943471 0 0.0515514532600157 0.00673854447439353
"свет" 0.0188430374976446 0.036637966925908 0.00490966221523959 0.0134770889487871
"случай" 0.00376860749952892 0.00666144853198328 0.024548311076198 0.0370619946091644
"столько" 0.0301488599962314 0.00166536213299582 0.0270031421838178 0.0286388140161725
"увидел" 0.0602977199924628 0.0116575349309707 0.00490966221523959 0.0202156334231806
"чему" 0.00753721499905785 0.0266457941279331 0.0220934799685782 0.0168463611859838
"денег" 0.0263802524967025 0.00166536213299582 0.0613707776904949 0.00505390835579515
"дети" 0.0150744299981157 0.0083268106649791 0.0343676355066771 0.021900269541779
"жить" 0.0188430374976446 0.0166536213299582 0.0319128043990573 0.0134770889487871
"иметь" 0.00753721499905785 0.0116575349309707 0.0319128043990573 0.0235849056603774
"мысли" 0.00753721499905785 0.00999217279797492 0.0024548311076198 0.0454851752021563
"олега" 0 0.0599530367878495 0 0
"остановился" 0.0150744299981157 0.0333072426599164 0.00736449332285939 0.0151617250673854
"решительно" 0.00376860749952892 0.00166536213299582 0.0515514532600157 0.021900269541779
"сами" 0.00753721499905785 0.0133228970639666 0.0270031421838178 0.0252695417789757
"бедная" 0.0188430374976446 0 0.0220934799685782 0.035377358490566
"бумагу" 0.0602977199924628 0 0.024548311076198 0.0151617250673854
"вельтмана" 0 0.0582876746548537 0 0
"внимание" 0.0150744299981157 0.0116575349309707 0.0294579732914375 0.0202156334231806
"должна" 0.00753721499905785 0.00499608639898746 0.0319128043990573 0.0286388140161725
"другом" 0.0301488599962314 0.0133228970639666 0.0220934799685782 0.0168463611859838
"дюндиковых" 0 0 0 0.0589622641509434
"земле" 0.0263802524967025 0.0399686911918997 0.00490966221523959 0.00336927223719677
"итак" 0.0113058224985868 0.0083268106649791 0 0.0454851752021563
"какие" 0.0113058224985868 0.00333072426599164 0.0417321288295365 0.021900269541779
"кому" 0.0339174674957603 0.00666144853198328 0.0220934799685782 0.021900269541779
"лица" 0.0113058224985868 0.0249804319949373 0.012274155538099 0.0202156334231806
"мстислав" 0 0.0582876746548537 0 0
"народ" 0.00753721499905785 0.0516262261228704 0.0024548311076198 0.00168463611859838
"невозможно" 0.0226116449971735 0.00333072426599164 0.0294579732914375 0.0252695417789757
"ныне" 0.10552100998681 0.0083268106649791 0.0024548311076198 0.00168463611859838
"петр" 0.0527605049934049 0 0.0515514532600157 0
"продолжала" 0.00753721499905785 0.00999217279797492 0.0392772977219167 0.0185309973045822
"руках" 0.00753721499905785 0.0449647775908871 0.00490966221523959 0.00673854447439353
"стоит" 0.0188430374976446 0.0333072426599164 0.0024548311076198 0.0151617250673854
"стояла" 0.0226116449971735 0.0199843455959498 0.00490966221523959 0.0252695417789757
"хотела" 0.00376860749952892 0.00666144853198328 0.0270031421838178 0.0320080862533693
"аглаеву" 0 0 0.0834642576590731 0
"богатыря" 0 0.0566223125218579 0 0
"везде" 0.00376860749952892 0.0149882591969624 0.0319128043990573 0.0185309973045822
"вовсе" 0.0226116449971735 0 0.00736449332285939 0.0421159029649596
"глава" 0 0 0.0294579732914375 0.0370619946091644
"гораздо" 0.0376860749952892 0.00166536213299582 0.0417321288295365 0.0101078167115903
