"slav_aksakov" "slav_kavelin" "slav_khomyakov" "slav_kireevsky" "slav_samarin" "west_annenkov" "west_belinsky" "west_granovsky1" "west_granovsky2" "west_herzen1"
"воспитан" 0.00488639139995114 0.00562619556655789 0.00863632438034373 0 0 0 0 0.00234351198706381 0.0114698629351379 0
"воспитания" 0.00977278279990227 0 0 0.00716486350935015 0.00436967445925279 0 0 0.00703053596119144 0.00573493146756896 0
"восточных" 0 0.0112523911331158 0 0.0286594540374006 0 0.00299688324142891 0 0.00468702397412763 0.00191164382252299 0
"вошли" 0 0 0 0 0 0 0 0.0210916078835743 0.00191164382252299 0
"враги" 0 0.00562619556655789 0.00863632438034373 0.00716486350935015 0 0 0.010315659170621 0.00468702397412763 0.00764657529009195 0
"временем" 0.00488639139995114 0.00562619556655789 0.0172726487606875 0 0.00436967445925279 0 0.010315659170621 0.00703053596119144 0.00191164382252299 0
"всеобщее" 0 0 0 0.00716486350935015 0.00436967445925279 0.00599376648285783 0 0 0.00191164382252299 0.0489811912225705
"всеобщей" 0 0 0 0 0 0 0.010315659170621 0.0187480958965105 0.00191164382252299 0
"всею" 0.00977278279990227 0 0.0172726487606875 0.0286594540374006 0 0.00299688324142891 0.010315659170621 0 0 0
"вступали" 0 0 0.0172726487606875 0 0 0 0 0.0164045839094467 0.00191164382252299 0
"второго" 0 0.0168785866996737 0 0 0.0131090233777584 0.0119875329657157 0 0 0 0
"вывод" 0.00488639139995114 0 0.00863632438034373 0.0358243175467507 0.0131090233777584 0 0 0 0 0
"выражает" 0 0.00562619556655789 0 0.0143297270187003 0.00873934891850557 0.0119875329657157 0 0 0 0.00979623824451411
"выразить" 0.00488639139995114 0 0.00863632438034373 0.0143297270187003 0 0.00299688324142891 0 0.00234351198706381 0.00764657529009195 0
"генрихом" 0 0 0 0 0 0 0 0.00468702397412763 0.0152931505801839 0
"германских" 0 0.00562619556655789 0 0 0.0131090233777584 0 0 0.0117175599353191 0 0.00979623824451411
"герцогов" 0 0 0 0 0 0 0 0.0187480958965105 0.00382328764504597 0
"глубине" 0.00488639139995114 0 0 0.0214945905280504 0.0131090233777584 0.00599376648285783 0 0 0 0.00979623824451411
"глубокую" 0 0.00562619556655789 0 0 0.00436967445925279 0.00299688324142891 0 0.0117175599353191 0.00382328764504597 0
"гордость" 0 0 0.0172726487606875 0.0143297270187003 0 0.00599376648285783 0 0.00703053596119144 0 0.00979623824451411
"гордостью" 0 0 0.0172726487606875 0.00716486350935015 0 0.00299688324142891 0 0.00937404794825526 0.00382328764504597 0
"гражданского" 0.00488639139995114 0.0112523911331158 0.00863632438034373 0.00716486350935015 0 0.00599376648285783 0 0.00468702397412763 0.00191164382252299 0
"границы" 0.00977278279990227 0.00562619556655789 0.0172726487606875 0.0143297270187003 0 0.00299688324142891 0 0 0.00382328764504597 0
"грозного" 0 0.00562619556655789 0.0345452975213749 0 0.0174786978370111 0.00299688324142891 0 0 0 0
"дало" 0 0.00562619556655789 0.00863632438034373 0 0.0131090233777584 0 0 0.00468702397412763 0.00573493146756896 0
"движению" 0.00977278279990227 0 0 0 0.00436967445925279 0.00599376648285783 0 0.00468702397412763 0.00573493146756896 0
"действовала" 0 0.0112523911331158 0 0 0 0 0 0.00937404794825526 0.00764657529009195 0
"делакруа" 0 0 0 0 0 0.0299688324142891 0 0 0 0
"держать" 0.0146591741998534 0 0 0 0 0.00299688324142891 0 0 0.0114698629351379 0
"днях" 0 0 0 0 0 0.0269719491728602 0.010315659170621 0 0 0
"добровольно" 0.00488639139995114 0.00562619556655789 0 0.0358243175467507 0.00436967445925279 0 0 0.00234351198706381 0.00191164382252299 0
"догматов" 0 0.00562619556655789 0 0 0 0 0 0.00234351198706381 0.0152931505801839 0
"договор" 0 0 0 0 0 0 0 0.00937404794825526 0.0114698629351379 0
"дороги" 0.00488639139995114 0 0.00863632438034373 0 0 0.00899064972428674 0 0.00468702397412763 0.00191164382252299 0.0195924764890282
"еврейское" 0.0439775225995602 0 0 0 0 0 0 0.00234351198706381 0 0
"евреях" 0.0439775225995602 0 0 0 0 0 0 0.00234351198706381 0 0
"екатерина" 0 0 0 0 0 0 0 0 0.0191164382252299 0
"живо" 0 0.00562619556655789 0.00863632438034373 0.0143297270187003 0.00436967445925279 0.00599376648285783 0 0.00234351198706381 0.00191164382252299 0.00979623824451411
"задачу" 0.0195455655998045 0 0.00863632438034373 0 0.00436967445925279 0.00299688324142891 0.010315659170621 0 0.00382328764504597 0
"заключалась" 0 0.00562619556655789 0 0.0358243175467507 0.00436967445925279 0 0 0.00468702397412763 0.00191164382252299 0
"заключить" 0 0.00562619556655789 0 0 0 0.00599376648285783 0 0.00703053596119144 0.00764657529009195 0
"заметим" 0 0.0112523911331158 0 0.00716486350935015 0.0174786978370111 0 0 0.00468702397412763 0.00191164382252299 0
"замечательны" 0 0 0 0 0 0.0119875329657157 0.020631318341242 0.00234351198706381 0.00573493146756896 0
"замечательный" 0.00488639139995114 0 0 0 0.00436967445925279 0.00599376648285783 0.010315659170621 0.00468702397412763 0.00573493146756896 0
"заниматься" 0 0 0 0 0 0.0119875329657157 0 0.00937404794825526 0.00382328764504597 0
"затем" 0.0146591741998534 0 0 0 0.00873934891850557 0.00599376648285783 0 0.00234351198706381 0.00382328764504597 0
"зло" 0.0244319569997557 0.00562619556655789 0.00863632438034373 0 0.00873934891850557 0 0 0.00234351198706381 0 0
"знамя" 0.034204739799658 0 0 0 0.00436967445925279 0 0 0.00234351198706381 0.00191164382252299 0
"играла" 0 0.00562619556655789 0 0 0 0.00299688324142891 0 0.00703053596119144 0.00955821911261494 0
"идеями" 0.00488639139995114 0 0 0 0 0 0 0.0140610719223829 0.00573493146756896 0
"известия" 0.0146591741998534 0.00562619556655789 0 0 0 0.00599376648285783 0 0.00703053596119144 0.00191164382252299 0
"известное" 0 0 0 0 0.0131090233777584 0.00299688324142891 0 0.00937404794825526 0 0.0195924764890282
"извне" 0.00488639139995114 0.0225047822662316 0 0 0.00873934891850557 0 0.020631318341242 0 0 0.00979623824451411
"издавна" 0.00977278279990227 0.0112523911331158 0 0 0.0131090233777584 0 0 0.00234351198706381 0.00382328764504597 0
"имений" 0 0.0168785866996737 0 0 0 0 0 0.00703053596119144 0.00764657529009195 0
"имущества" 0.0195455655998045 0 0 0 0 0 0 0 0.0114698629351379 0
"имущество" 0.0293183483997068 0.00562619556655789 0 0 0 0 0 0.00234351198706381 0.00382328764504597 0
"интересах" 0.00977278279990227 0.0225047822662316 0 0.00716486350935015 0 0 0 0.00468702397412763 0.00191164382252299 0
"искали" 0 0.00562619556655789 0.00863632438034373 0 0 0 0 0.0117175599353191 0.00382328764504597 0.00979623824451411
"испанской" 0 0 0 0 0 0 0 0 0.0191164382252299 0
"итальянцы" 0.00488639139995114 0 0 0 0 0.00299688324142891 0 0.00937404794825526 0.00764657529009195 0
"кавелин" 0 0 0 0 0.0436967445925279 0 0 0 0 0
"кардинала" 0 0 0 0 0 0 0 0.00234351198706381 0.0172047944027069 0
"католическим" 0 0 0 0.00716486350935015 0 0 0 0 0.0172047944027069 0
"количество" 0 0 0 0.00716486350935015 0 0.0149844162071446 0.010315659170621 0.00468702397412763 0.00191164382252299 0
"кончилось" 0 0 0 0 0 0 0 0.00703053596119144 0.0114698629351379 0.00979623824451411
"корни" 0 0 0 0.0143297270187003 0.00436967445925279 0.00299688324142891 0 0 0.00955821911261494 0.00979623824451411
"красоты" 0.00488639139995114 0 0.00863632438034373 0.0143297270187003 0.00436967445925279 0.00299688324142891 0 0 0 0.0391849529780564
"критику" 0.00977278279990227 0.00562619556655789 0 0 0.00873934891850557 0.00899064972428674 0.020631318341242 0 0 0
"лекции" 0 0 0 0 0 0.00299688324142891 0.010315659170621 0.0140610719223829 0.00382328764504597 0
"ленник" 0 0 0 0 0 0 0 0.0234351198706381 0 0
"летописи" 0 0.00562619556655789 0.00863632438034373 0 0.0174786978370111 0 0 0.00937404794825526 0 0
"лиги" 0 0 0 0 0 0 0 0 0.0191164382252299 0
"ловко" 0.00488639139995114 0 0 0 0 0.0119875329657157 0 0.00468702397412763 0.00382328764504597 0.00979623824451411
"логического" 0 0 0 0.0644837715841513 0.00436967445925279 0 0 0 0 0
"массу" 0.00488639139995114 0 0 0 0 0.00899064972428674 0 0.00468702397412763 0.00573493146756896 0.00979623824451411
"медичисов" 0 0 0 0 0 0 0 0.0140610719223829 0.00764657529009195 0
"местных" 0.00977278279990227 0 0 0.00716486350935015 0.00436967445925279 0 0 0.00703053596119144 0.00573493146756896 0
"многими" 0 0.00562619556655789 0 0 0 0.0149844162071446 0.010315659170621 0.00234351198706381 0.00382328764504597 0
"многом" 0 0 0 0.0214945905280504 0.0131090233777584 0 0 0.00234351198706381 0.00573493146756896 0
"мною" 0 0 0 0.00716486350935015 0 0.0269719491728602 0 0 0 0
"надеяться" 0 0.0112523911331158 0.00863632438034373 0.00716486350935015 0 0.0119875329657157 0 0 0.00382328764504597 0
"наемников" 0 0 0 0 0 0 0 0.00468702397412763 0.0152931505801839 0
"называет" 0.00488639139995114 0.00562619556655789 0 0 0.0174786978370111 0.00599376648285783 0 0.00234351198706381 0.00191164382252299 0
"наказание" 0.00977278279990227 0.00562619556655789 0.0345452975213749 0 0 0.00599376648285783 0 0.00234351198706381 0 0
"налогов" 0 0 0 0 0 0 0 0.00937404794825526 0.0114698629351379 0
"наоборот" 0.00977278279990227 0.00562619556655789 0 0 0.00873934891850557 0.0149844162071446 0 0 0 0
"наперед" 0 0.00562619556655789 0 0 0 0.00299688324142891 0 0.0117175599353191 0.00573493146756896 0
"народных" 0 0 0.00863632438034373 0.0143297270187003 0.00873934891850557 0.00299688324142891 0 0.00234351198706381 0.00573493146756896 0
"насилия" 0.00488639139995114 0.0112523911331158 0.0172726487606875 0 0.00873934891850557 0 0 0.00703053596119144 0 0
"наслаждения" 0 0 0 0.00716486350935015 0 0.0239750659314313 0 0 0.00191164382252299 0
"настоящую" 0 0 0 0.00716486350935015 0.00436967445925279 0.00899064972428674 0.020631318341242 0.00234351198706381 0.00382328764504597 0
"находятся" 0.00488639139995114 0 0.00863632438034373 0 0 0.0119875329657157 0 0.00468702397412763 0.00191164382252299 0.00979623824451411
"невежество" 0 0.0112523911331158 0.0172726487606875 0.00716486350935015 0.00873934891850557 0 0 0 0.00573493146756896 0
"невольно" 0.0195455655998045 0.0112523911331158 0 0.00716486350935015 0.00436967445925279 0 0.020631318341242 0 0 0
"недрах" 0 0 0.00863632438034373 0 0 0.00299688324142891 0 0.00703053596119144 0.00955821911261494 0
"неё" 0 0 0.0777269194230935 0 0 0 0 0 0 0.00979623824451411
"некоторого" 0.00488639139995114 0 0 0 0 0.0119875329657157 0 0.00234351198706381 0.00764657529009195 0
"ничто" 0.0146591741998534 0.00562619556655789 0 0 0 0 0 0.00468702397412763 0.00191164382252299 0.0293887147335423
"нужны" 0 0.0225047822662316 0 0 0.00873934891850557 0.00299688324142891 0 0.00234351198706381 0.00382328764504597 0
"обвинение" 0.00488639139995114 0.00562619556655789 0 0 0.0131090233777584 0 0 0 0.00573493146756896 0.0195924764890282
"оборот" 0.00977278279990227 0 0 0 0 0.00299688324142891 0 0.00468702397412763 0.00955821911261494 0
"образовался" 0 0 0 0.00716486350935015 0 0.00299688324142891 0 0.00937404794825526 0.00764657529009195 0
"обратил" 0 0 0 0 0.00436967445925279 0 0 0.00703053596119144 0.0114698629351379 0
"обществ" 0.0195455655998045 0 0.00863632438034373 0 0.00873934891850557 0.00599376648285783 0 0.00234351198706381 0 0
"общественным" 0.0195455655998045 0 0 0.0143297270187003 0.0131090233777584 0 0 0.00234351198706381 0 0
"обществу" 0.00488639139995114 0 0.00863632438034373 0 0.0131090233777584 0.00299688324142891 0.020631318341242 0.00234351198706381 0.00191164382252299 0
"общую" 0 0.00562619556655789 0 0.0358243175467507 0.00436967445925279 0 0 0.00468702397412763 0.00191164382252299 0
"объясняет" 0.00488639139995114 0.00562619556655789 0.00863632438034373 0 0.00873934891850557 0.0119875329657157 0 0.00234351198706381 0 0
"овладеть" 0 0 0 0 0 0 0.010315659170621 0.00234351198706381 0.0152931505801839 0
"оранского" 0 0 0 0 0 0 0 0 0.0191164382252299 0
"основанное" 0.00488639139995114 0.0225047822662316 0 0 0.00436967445925279 0.00299688324142891 0.020631318341242 0.00234351198706381 0 0
"основные" 0 0 0 0.0286594540374006 0.00873934891850557 0.00599376648285783 0 0.00234351198706381 0.00191164382252299 0
"оставаться" 0 0.00562619556655789 0.00863632438034373 0.00716486350935015 0.00436967445925279 0.00599376648285783 0.010315659170621 0.00234351198706381 0.00191164382252299 0.00979623824451411
"оставляя" 0.00977278279990227 0.00562619556655789 0.00863632438034373 0.00716486350935015 0.00873934891850557 0 0.010315659170621 0.00234351198706381 0.00191164382252299 0
"останется" 0 0 0.00863632438034373 0 0.00873934891850557 0.00299688324142891 0.030946977511863 0.00234351198706381 0.00382328764504597 0
"отвлеченной" 0.00488639139995114 0 0 0.0214945905280504 0.0174786978370111 0 0 0 0.00191164382252299 0.00979623824451411
"отдельного" 0.00977278279990227 0 0 0.0143297270187003 0 0.00299688324142891 0 0.00937404794825526 0.00191164382252299 0
"открытий" 0 0 0 0.00716486350935015 0 0.00299688324142891 0 0.0187480958965105 0 0
"относится" 0 0.0112523911331158 0 0 0.00436967445925279 0 0 0.0140610719223829 0.00191164382252299 0
"отсутствием" 0 0.0112523911331158 0.0172726487606875 0 0.00873934891850557 0.00599376648285783 0 0.00234351198706381 0.00191164382252299 0
"очерк" 0 0 0 0 0.00436967445925279 0.00299688324142891 0.061893955023726 0.00234351198706381 0 0.00979623824451411
"память" 0.00488639139995114 0 0.0345452975213749 0.00716486350935015 0 0.00299688324142891 0 0.00468702397412763 0.00191164382252299 0
"парижский" 0 0 0 0 0 0 0 0.0117175599353191 0.00955821911261494 0
"партиями" 0 0 0 0 0 0 0.010315659170621 0.00234351198706381 0.0152931505801839 0
"переворота" 0 0.00562619556655789 0 0.00716486350935015 0.00436967445925279 0.00599376648285783 0.010315659170621 0.00234351198706381 0.00382328764504597 0.00979623824451411
"переходит" 0 0.0225047822662316 0 0 0.00873934891850557 0.00299688324142891 0 0 0.00382328764504597 0.00979623824451411
"периода" 0.0146591741998534 0.0112523911331158 0 0 0.00873934891850557 0.00299688324142891 0.010315659170621 0.00234351198706381 0 0
"печать" 0.00977278279990227 0.0168785866996737 0 0 0.00873934891850557 0 0 0.00468702397412763 0 0.00979623824451411
"планы" 0 0 0 0 0 0.00299688324142891 0 0.00468702397412763 0.0133815067576609 0
"плод" 0.00488639139995114 0 0 0 0.0131090233777584 0.00299688324142891 0 0 0 0.0489811912225705
"повторяем" 0.0244319569997557 0 0 0 0.0131090233777584 0 0 0 0.00382328764504597 0
"подал" 0 0 0 0 0 0.00299688324142891 0.010315659170621 0 0.0152931505801839 0
"покорность" 0 0.00562619556655789 0.0172726487606875 0 0 0.00299688324142891 0 0 0.00955821911261494 0.00979623824451411
"получает" 0.00977278279990227 0.00562619556655789 0.00863632438034373 0 0 0.00599376648285783 0 0.00468702397412763 0.00382328764504597 0
"получал" 0 0 0 0 0 0 0 0.0140610719223829 0.00764657529009195 0
"польша" 0 0 0.0172726487606875 0 0 0 0 0.00234351198706381 0.0133815067576609 0
"польше" 0.00488639139995114 0 0.00863632438034373 0 0 0 0 0.00234351198706381 0.0133815067576609 0
"поля" 0.00488639139995114 0 0 0 0 0 0 0.00703053596119144 0.00955821911261494 0.00979623824451411
"помогать" 0 0 0 0 0 0.00299688324142891 0 0.00703053596119144 0.00955821911261494 0.00979623824451411
"понимания" 0 0 0 0 0 0.0119875329657157 0 0.00703053596119144 0.00382328764504597 0.00979623824451411
"поставил" 0.00488639139995114 0 0 0 0 0.00299688324142891 0 0.00468702397412763 0.00764657529009195 0.0195924764890282
"потеряла" 0 0 0 0 0.00873934891850557 0.00899064972428674 0 0.00703053596119144 0.00382328764504597 0
"появление" 0 0.0112523911331158 0 0 0.00436967445925279 0.0119875329657157 0 0.00234351198706381 0.00191164382252299 0.00979623824451411
"православной" 0 0 0 0.0644837715841513 0 0 0.010315659170621 0 0 0
"правы" 0 0.00562619556655789 0 0 0.0131090233777584 0.00299688324142891 0.020631318341242 0 0 0.0293887147335423
