"prose_lermontov1" "prose_lermontov2" "prose_nekrasov" "prose_pushkin" "prose_turgenev" "verse_lermontov" "verse_nekrasov" "verse_pushkin" "verse_turgenev"
"люблю" 0.0519628984904778 0.0247279920870425 0.0115137733513716 0.00303997568019456 0.0172830971310059 0.13718276485627 0.022362359676193 0.0506928016221697 0.10566762728146
"мое" 0.0779443477357167 0.0401829871414441 0.0259059900405861 0.112479100167199 0.00864154856550294 0.0602772754671489 0.0134174158057158 0.0253464008110848 0.0576368876080692
"мной" 0.0441684637169061 0.0123639960435213 0.00863533001352868 0.0121599027207782 0.0172830971310059 0.076905489389121 0.0670870790285791 0.0816717359468289 0.124879923150817
"снова" 0.0363740289433345 0.0463649851632047 0.0402982067298005 0.0182398540811674 0.0691323885240235 0.0581987487269024 0.0402522474171475 0.0619578686493185 0.124879923150817
"наши" 0.0337758840188106 0.0278189910979228 0.141043723554302 0.0577595379236966 0.0172830971310059 0.0207852674024651 0.0335435395142895 0.0394277345950208 0.048030739673391
"спросил" 0.0753462028111928 0.0247279920870425 0.112259290175873 0.118559051527588 0.120981679917041 0.00831410696098605 0.00447247193523861 0.0028162667567872 0
"груди" 0.0155888695471433 0.0834569732937685 0.0143922166892145 0.00303997568019456 0 0.118476024194051 0.0447247193523861 0.0253464008110848 0.0960614793467819
"ко" 0.0779443477357167 0.0278189910979228 0.0259059900405861 0.115519075847393 0.0345661942620118 0.0374134813244372 0.022362359676193 0.0309789343246592 0.0576368876080692
"минуту" 0.0727480578866689 0.0958209693372898 0.0374197633919576 0.130718954248366 0 0.0228637941427116 0.0134174158057158 0.00844880027036161 0
"скоро" 0.0519628984904778 0.0772749752720079 0.0662041967703866 0.0334397324821401 0.0604908399585206 0.0374134813244372 0.0335435395142895 0.0337952010814464 0.0384245917387128
"эту" 0.0753462028111928 0.0958209693372898 0.00575688667568579 0.0729594163246694 0.0345661942620118 0.0124711604414791 0.0760320228990563 0.0112650670271488 0.00960614793467819
"аким" 0 0 0 0 1.15796750777739 0 0 0 0
"ведь" 0.0831406375847645 0.0247279920870425 0.0633257534325437 0.0303997568019456 0.198755617006568 0.0145496871817256 0.051433427255244 0.0197138672975104 0.00960614793467819
"грудь" 0.0285795941697628 0.0432739861523244 0.00575688667568579 0.0121599027207782 0.00864154856550294 0.112240443973312 0.0536696632228633 0.0309789343246592 0.115273775216138
"души" 0.0181870144716672 0.068001978239367 0.00287844333784289 0.00911992704058368 0.00864154856550294 0.110161917233065 0.0581421351581019 0.028162667567872 0.0960614793467819
"можно" 0.0675517680376211 0.068001978239367 0.0949886301488155 0.0364797081623347 0.0777739370895264 0.0166282139219721 0.0290710675790509 0.028162667567872 0
"больше" 0.0753462028111928 0.0803659742828882 0.0604473100947008 0 0.0777739370895264 0.0519631685061628 0.0402522474171475 0.0112650670271488 0
"хотел" 0.0597573332640495 0.0803659742828882 0.0230275467027432 0.0638394892840857 0.0518492913930176 0.0498846417659163 0.0357797754819089 0.0168976005407232 0.0192122958693564
"всем" 0.0337758840188106 0.0649109792284867 0.0489335367433292 0.0516795865633075 0.0691323885240235 0.0290993743634512 0.0424884833847668 0.0563253351357441 0.0192122958693564
"мною" 0.0545610434150017 0.0309099901088032 0.00287844333784289 0.155038759689922 0 0.0436490615451768 0.0178898877409544 0.0478765348653825 0.0192122958693564
"одна" 0.0571591883395256 0.0772749752720079 0.0259059900405861 0.0151998784009728 0.0259246456965088 0.0581987487269024 0.0357797754819089 0.0478765348653825 0.0384245917387128
"своих" 0.0337758840188106 0.0927299703264095 0.0431766500676434 0.0668794649642803 0.0432077428275147 0.0415705348049303 0.022362359676193 0.0394277345950208 0
"том" 0.0493647535659539 0.0463649851632047 0.0662041967703866 0.0607995136038912 0.0432077428275147 0.0415705348049303 0.0268348316114316 0.028162667567872 0.048030739673391
"этого" 0.116916521603575 0.120548961424332 0.0287844333784289 0.0334397324821401 0.164189422744556 0.00831410696098605 0.0022362359676193 0 0
"весь" 0.023383304320715 0.0185459940652819 0.0604473100947008 0.0121599027207782 0.0518492913930176 0.0478061150256698 0.0805044948342949 0.0506928016221697 0.048030739673391
"меж" 0 0.00618199802176063 0 0.00303997568019456 0 0.124711604414791 0.0648508430609598 0.0901205362171905 0.0384245917387128
"лучше" 0.0831406375847645 0.0340009891196835 0.103623960162344 0.0395196838425293 0.0864154856550294 0.0249423208829582 0.0156536517733351 0.0168976005407232 0
"три" 0.04676660864143 0.0556379821958457 0.0719610834460724 0.027359781121751 0.0345661942620118 0.0311779011036977 0.051433427255244 0.0366114678382336 0.0192122958693564
"об" 0.0987295071319078 0.0710929772502473 0.0115137733513716 0.0638394892840857 0 0.0457275882854233 0.0201261237085737 0.0197138672975104 0.0192122958693564
"душе" 0.0259814492452389 0.0185459940652819 0.0115137733513716 0.00607995136038912 0 0.0831410696098605 0.0648508430609598 0.0563253351357441 0.134486071085495
"довольно" 0.0805424926602406 0.058728981206726 0.0402982067298005 0.0607995136038912 0.0950570342205323 0.0249423208829582 0.0245985956438123 0.014081333783936 0.00960614793467819
"лицо" 0.070149912962145 0.0865479723046489 0.0345413200541147 0.0516795865633075 0.0777739370895264 0.0166282139219721 0.0201261237085737 0.0168976005407232 0.0768491834774256
"народ" 0.0259814492452389 0.058728981206726 0.0575688667568579 0.0425596595227238 0.00864154856550294 0.0228637941427116 0.0693233149961984 0.042244001351808 0.0288184438040346
"нее" 0.103925796980956 0.0989119683481701 0.0259059900405861 0.0334397324821401 0.103698582786035 0.0207852674024651 0.0178898877409544 0.00563253351357441 0
"всегда" 0.0753462028111928 0.0309099901088032 0.0431766500676434 0.0243198054415565 0.0345661942620118 0.0581987487269024 0.0380160114495282 0.0337952010814464 0
"твоей" 0.0103925796980956 0.0463649851632047 0.0172706600270574 0.027359781121751 0.00864154856550294 0.0644343289476419 0.0491971912876247 0.0704066689196801 0.0864553314121038
"голову" 0.0493647535659539 0.114366963402572 0.0518119800811721 0.0334397324821401 0.120981679917041 0.0124711604414791 0.0178898877409544 0.014081333783936 0.0288184438040346
"своего" 0.0311777390942867 0.0803659742828882 0.0978670734866584 0.0607995136038912 0.103698582786035 0.0166282139219721 0 0.0197138672975104 0.0192122958693564
"тех" 0.0857387825092884 0.0216369930761622 0.0172706600270574 0.0182398540811674 0.0345661942620118 0.0748269626488745 0.0357797754819089 0.0168976005407232 0.0576368876080692
"более" 0.04676660864143 0.0989119683481701 0.0892317434731297 0.0547195622435021 0.0518492913930176 0.00831410696098605 0.00894494387047721 0.0112650670271488 0.0192122958693564
"говорил" 0.0961313622073839 0.0463649851632047 0.0949886301488155 0.0243198054415565 0.0518492913930176 0.0103926337012326 0.0245985956438123 0.0112650670271488 0
"надо" 0.0909350723583361 0.0216369930761622 0.0662041967703866 0.00607995136038912 0.0432077428275147 0.0332564278439442 0.0335435395142895 0.0366114678382336 0.0288184438040346
"пред" 0.00259814492452389 0.00309099901088032 0 0 0 0.103926337012326 0.0424884833847668 0.126732004055424 0.0192122958693564
"едва" 0.0753462028111928 0.058728981206726 0.0518119800811721 0.00607995136038912 0.0172830971310059 0.0457275882854233 0.022362359676193 0.0225301340542976 0.0576368876080692
"мир" 0.00519628984904778 0.0154549950544016 0.0374197633919576 0.00607995136038912 0 0.108083390492819 0.0491971912876247 0.0366114678382336 0.0672430355427474
"оно" 0.0415703187923822 0.0432739861523244 0.0575688667568579 0.0151998784009728 0.0172830971310059 0.076905489389121 0.0178898877409544 0.0337952010814464 0.0192122958693564
"сей" 0.00259814492452389 0.0123639960435213 0.0115137733513716 0.0182398540811674 0 0.076905489389121 0.0402522474171475 0.118283203785063 0.0384245917387128
"вадим" 0 0.355464886251236 0 0 0 0 0 0 0
"батюшка" 0.00779443477357167 0.0432739861523244 0.0316628767162718 0.221918224654203 0.0950570342205323 0 0.0022362359676193 0 0
"вновь" 0.00779443477357167 0.00309099901088032 0.00863533001352868 0 0 0.106004863752572 0.0447247193523861 0.0760392024332545 0.0768491834774256
"кругом" 0.0311777390942867 0.0278189910979228 0.0345413200541147 0.0121599027207782 0.0259246456965088 0.0436490615451768 0.0313073035466702 0.0704066689196801 0.124879923150817
"свет" 0.0129907246226194 0.0216369930761622 0.0115137733513716 0.0151998784009728 0.00864154856550294 0.0872981230903536 0.0626146070933405 0.0506928016221697 0.0288184438040346
"хотя" 0.0909350723583361 0.0432739861523244 0.0259059900405861 0.0243198054415565 0.0518492913930176 0.0706699091683815 0.00670870790285791 0.00844880027036161 0.00960614793467819
"после" 0.109122086830003 0.0370919881305638 0.0287844333784289 0.0334397324821401 0.0864154856550294 0.0249423208829582 0.0156536517733351 0.0197138672975104 0.00960614793467819
"такой" 0.0675517680376211 0.00618199802176063 0.0834748567974439 0.0212798297613619 0.0518492913930176 0.0290993743634512 0.0447247193523861 0.00563253351357441 0.0576368876080692
"любил" 0.0311777390942867 0.0309099901088032 0.00575688667568579 0.00607995136038912 0.0345661942620118 0.0956122300513396 0.0402522474171475 0.0366114678382336 0.0384245917387128
"говорит" 0.0311777390942867 0.0185459940652819 0.126651506865087 0.0182398540811674 0.0259246456965088 0.0249423208829582 0.0424884833847668 0.0168976005407232 0.00960614793467819
"одно" 0.0363740289433345 0.0741839762611276 0.0402982067298005 0.0182398540811674 0.0345661942620118 0.0498846417659163 0.0201261237085737 0.0225301340542976 0.048030739673391
"сердца" 0.0207851593961911 0.0463649851632047 0.00575688667568579 0.0212798297613619 0 0.0789840161293675 0.0380160114495282 0.042244001351808 0.0576368876080692
"старик" 0.0181870144716672 0.0216369930761622 0.112259290175873 0.0455996352029184 0.138264777048047 0.00415705348049303 0.0290710675790509 0.0253464008110848 0
"знает" 0.0597573332640495 0.0370919881305638 0.0863533001352868 0.0243198054415565 0.0259246456965088 0.0311779011036977 0.0178898877409544 0.014081333783936 0.0288184438040346
"никто" 0.0519628984904778 0.0401829871414441 0.0201491033649003 0.027359781121751 0.0345661942620118 0.0748269626488745 0.022362359676193 0.0197138672975104 0.00960614793467819
"дней" 0.0103925796980956 0.0123639960435213 0.0201491033649003 0.0151998784009728 0.0172830971310059 0.0872981230903536 0.0335435395142895 0.0647741354061057 0.0384245917387128
"марья" 0 0 0 0.261437908496732 0 0 0.0447247193523861 0 0
"моих" 0.0389721738678583 0.0154549950544016 0.00863533001352868 0.0303997568019456 0 0.0748269626488745 0.022362359676193 0.0619578686493185 0.048030739673391
"небо" 0.0129907246226194 0.0494559841740851 0.00575688667568579 0.0151998784009728 0.0172830971310059 0.072748435908628 0.0290710675790509 0.0309789343246592 0.163304514889529
"часто" 0.04676660864143 0.0463649851632047 0.0374197633919576 0.0151998784009728 0.0604908399585206 0.0457275882854233 0.0268348316114316 0.0309789343246592 0.0288184438040346
"однако" 0.0831406375847645 0.0216369930761622 0.0863533001352868 0.0364797081623347 0.0345661942620118 0.0207852674024651 0.0134174158057158 0.00563253351357441 0.0192122958693564
"одной" 0.0415703187923822 0.0618199802176063 0.0287844333784289 0.0364797081623347 0.0172830971310059 0.0457275882854233 0.0156536517733351 0.0309789343246592 0.048030739673391
"каждый" 0.0363740289433345 0.0370919881305638 0.0431766500676434 0.0303997568019456 0.00864154856550294 0.0353349545841907 0.0447247193523861 0.0309789343246592 0.0384245917387128
"никогда" 0.0883369274338123 0.0340009891196835 0.0402982067298005 0.0182398540811674 0.0518492913930176 0.0249423208829582 0.022362359676193 0.014081333783936 0.0576368876080692
"чтобы" 0.0155888695471433 0.0618199802176063 0.0489335367433292 0.0182398540811674 0.0432077428275147 0.0561202219866559 0.0469609553200054 0 0.0192122958693564
"видно" 0.0415703187923822 0.0216369930761622 0.0863533001352868 0.0364797081623347 0.0518492913930176 0.0187067406622186 0.0268348316114316 0.028162667567872 0.00960614793467819
"отец" 0.0207851593961911 0.0803659742828882 0.00863533001352868 0.0851193190454476 0.00864154856550294 0.0311779011036977 0.0290710675790509 0.0168976005407232 0.0192122958693564
"эта" 0.0649536231130972 0.0618199802176063 0.0345413200541147 0.0364797081623347 0.00864154856550294 0.0249423208829582 0.0380160114495282 0.00563253351357441 0.00960614793467819
"lt" 0 0 0.164071270257045 0 0 0 0.0983943825752493 0.0028162667567872 0
"дом" 0.0181870144716672 0.0309099901088032 0.0575688667568579 0.0425596595227238 0.0777739370895264 0.0145496871817256 0.0447247193523861 0.0253464008110848 0.048030739673391
"иногда" 0.0363740289433345 0.0741839762611276 0.0662041967703866 0.0243198054415565 0.0172830971310059 0.0187067406622186 0.0313073035466702 0.014081333783936 0.0192122958693564
"молодой" 0.023383304320715 0.0247279920870425 0.0115137733513716 0.0425596595227238 0.0345661942620118 0.0457275882854233 0.0134174158057158 0.0873042694604033 0.0192122958693564
"точно" 0.070149912962145 0.0494559841740851 0.0633257534325437 0.0182398540811674 0.0345661942620118 0.0166282139219721 0.0268348316114316 0.0112650670271488 0.00960614793467819
"чуть" 0.0415703187923822 0.0123639960435213 0.0230275467027432 0.0334397324821401 0.0950570342205323 0.0311779011036977 0.0603783711257212 0.014081333783936 0.0288184438040346
"сказала" 0.0857387825092884 0.0278189910979228 0.00575688667568579 0.118559051527588 0.0259246456965088 0.00831410696098605 0.0178898877409544 0.0028162667567872 0
"среди" 0.0207851593961911 0.0216369930761622 0.0575688667568579 0.00303997568019456 0.00864154856550294 0.0561202219866559 0.0201261237085737 0.0394277345950208 0.115273775216138
"буду" 0.0441684637169061 0.0247279920870425 0.0316628767162718 0.0334397324821401 0.0259246456965088 0.0415705348049303 0.0156536517733351 0.0478765348653825 0.0384245917387128
"душу" 0.0207851593961911 0.0741839762611276 0.0172706600270574 0.00607995136038912 0.0259246456965088 0.0623558022073954 0.0402522474171475 0.0168976005407232 0.00960614793467819
"казалось" 0.0389721738678583 0.0834569732937685 0.0460550934054863 0.0577595379236966 0.0432077428275147 0.0145496871817256 0.0156536517733351 0.0028162667567872 0.00960614793467819
"могу" 0.0441684637169061 0.0247279920870425 0.0115137733513716 0.0607995136038912 0.0604908399585206 0.0332564278439442 0.0245985956438123 0.028162667567872 0.048030739673391
"слезы" 0.0259814492452389 0.0463649851632047 0.0115137733513716 0.0121599027207782 0.00864154856550294 0.0478061150256698 0.0402522474171475 0.0394277345950208 0.0864553314121038
"тихо" 0.0285795941697628 0.0401829871414441 0.0115137733513716 0.0243198054415565 0.0345661942620118 0.0374134813244372 0.0134174158057158 0.0506928016221697 0.153698366954851
