"diary_tolstaya-korolenko" "diary_uspensky" "epistulae_gogol1" "epistulae_gogol2" "epistulae_nekrasov" "epistulae_pushkin" "epistulae_saltykov" "epistulae_turgenev1" "epistulae_turgenev2" "memoir_annenkov" "memoir_herzen" "memoir_panaev" "memoir_vigel" "travelog_bellinsgausen" "travelog_bronevsky" "travelog_davydov" "travelog_kruzenshtern" "travelog_litke"
"любят" 0 0.0190675946229383 0.00755532385895721 0.0116152450090744 0.00123239219649261 0.00249037056714039 0.00161997537637428 0.0043530623793839 0.00266096156507115 0.00132189453925366 0.00486328101253511 0.00246788662528843 0.00617843314935332 0.00141137284236377 0.00828399483468557 0.0175912546334108 0.000774131617857668 0
"многими" 0 0.00953379731146916 0.00226659715768716 0.00362976406533575 0.00123239219649261 0.00083012352238013 0.00161997537637428 0.00145102079312797 0.00106438462602846 0.00660947269626829 0 0.00863760318850952 0.00257434714556388 0.00282274568472753 0.00974587627610067 0.0125651818810077 0.0170308955928687 0.00724868798747427
"отношениях" 0.0199143682166683 0 0.000755532385895721 0.00943738656987296 0.00739435317895567 0.00913135874618143 0.00377994254487332 0.00628775677022118 0.00425753850411385 0.00793136723552195 0.00243164050626755 0.0160412630643748 0.00257434714556388 0 0.0014618814414151 0 0.00154826323571534 0.00362434399373713
"партии" 0 0 0.000755532385895721 0.00362976406533575 0.00123239219649261 0 0.0026999589606238 0.00145102079312797 0.00159657693904269 0.0687385160411902 0.00486328101253511 0.0074036598758653 0.00411895543290222 0 0.00341105669663524 0.00376955456430232 0.000774131617857668 0.00217460639624228
"прибытия" 0 0 0.00151106477179144 0.000725952813067151 0.000616196098246306 0 0 0.0043530623793839 0.00851507700822769 0.00132189453925366 0 0 0.00102973885822555 0.011996669160092 0.0102331700899057 0.0100521455048062 0.0178050272107264 0.00144973759749485
"продолжался" 0 0 0 0 0 0 0.00053999179212476 0.000483673597709322 0.000532192313014231 0 0.00364746075940133 0.00246788662528843 0.00154460828733833 0.0275217704260935 0.0029237628828302 0.011308663692907 0.011611974267865 0.0166719823711908
"сад" 0.00995718410833416 0 0.00453319431537433 0.000725952813067151 0.00184858829473892 0.00332049408952052 0.00107998358424952 0.0043530623793839 0.00319315387808539 0 0.00607910126566888 0.0123394331264422 0.00463382486201499 0.00493980494827319 0.0185171649245913 0 0.000774131617857668 0.000724868798747427
"старались" 0 0 0 0.0014519056261343 0 0 0 0.000967347195418644 0.000532192313014231 0.00396568361776098 0 0.00246788662528843 0.0128717357278194 0.023993338320184 0.00633481957946544 0.00251303637620155 0.00851544779643435 0.00579895038997941
"черты" 0.00995718410833416 0 0.00604425908716577 0.0029038112522686 0.000616196098246306 0.00332049408952052 0.00107998358424952 0.00386938878167457 0.00212876925205692 0.0264378907850732 0.0121582025313378 0.0074036598758653 0.00823791086580443 0.00282274568472753 0.00341105669663524 0.00251303637620155 0.00387065808928834 0.000724868798747427
"южная" 0 0.0190675946229383 0 0 0 0 0 0 0.000532192313014231 0 0 0 0 0.04869236306155 0.000487293813805034 0.00125651818810077 0.0108378426500074 0.0108730319812114
"russie" 0 0 0.0120885181743315 0.0333938294010889 0.000616196098246306 0 0 0.00145102079312797 0.0196911155815265 0 0 0 0 0 0 0 0 0
"дорого" 0 0 0.00906638863074866 0.0058076225045372 0.00677815708070937 0.00581086465666091 0.00215996716849904 0.00580408317251186 0.00478973081712808 0 0.00486328101253511 0.00370182993793265 0.00411895543290222 0 0.0014618814414151 0.00879562731670541 0.00774131617857668 0.00289947519498971
"заключить" 0 0.00953379731146916 0 0.0014519056261343 0.00246478439298522 0.00249037056714039 0.00431993433699808 0.00773877756334915 0.00585411544315654 0 0 0.00123394331264422 0.00257434714556388 0.00987960989654637 0.00389835051044027 0.00502607275240309 0.0123861058857227 0.00652381918872684
"зрения" 0 0 0.000755532385895721 0 0.00554576488421675 0 0.00701989329762188 0.00532040957480254 0.00638630775617077 0.0224722071673122 0.00364746075940133 0.0074036598758653 0.00154460828733833 0.00776255063300072 0 0.00125651818810077 0.0108378426500074 0.000724868798747427
"критика" 0 0 0.000755532385895721 0.0058076225045372 0.00431337268772414 0.0116217293133218 0 0.000483673597709322 0.00851507700822769 0.0608071488056683 0 0.00987154650115374 0 0 0 0 0 0.000724868798747427
"лицом" 0.00995718410833416 0 0.00226659715768716 0.0043557168784029 0.00308098049123153 0.00249037056714039 0.00107998358424952 0.00386938878167457 0.00319315387808539 0.00660947269626829 0.0133740227844715 0.00863760318850952 0.00875278029491721 0.00493980494827319 0.00828399483468557 0.00376955456430232 0 0.000724868798747427
"марии" 0 0.0286013919344075 0.0113329857884358 0.00798548094373866 0 0.00166024704476026 0.00593990971337236 0.00241836798854661 0.00372534619109962 0 0.00121582025313378 0.00246788662528843 0.00463382486201499 0.00493980494827319 0.00194917525522013 0.00125651818810077 0.018579158828584 0
"нояб" 0 0 0 0 0 0.00249037056714039 0 0.0159612287244076 0.0351246926589392 0 0 0 0 0 0 0 0 0
"познакомился" 0 0 0.00377766192947861 0.000725952813067151 0.000616196098246306 0.00166024704476026 0.00215996716849904 0.00386938878167457 0.00745069238219923 0.00396568361776098 0.00364746075940133 0.0370182993793265 0.0118419968695939 0.000705686421181884 0.00194917525522013 0 0.00154826323571534 0.000724868798747427
"получать" 0 0 0.00604425908716577 0.00653357531760436 0.00924294147369459 0.00332049408952052 0.00431993433699808 0.00677143036793051 0.00798288469521346 0.00132189453925366 0.00486328101253511 0 0.00205947771645111 0.00141137284236377 0.00194917525522013 0.00251303637620155 0.00619305294286135 0.00289947519498971
"получу" 0 0 0.0143551153320187 0.00871143375680581 0.00739435317895567 0.0116217293133218 0.00701989329762188 0.00725510396563983 0.00745069238219923 0 0 0.00123394331264422 0 0 0 0 0.00154826323571534 0
"просьбой" 0 0 0.00226659715768716 0.0043557168784029 0.00369717658947784 0.00249037056714039 0.0178197291401171 0.0111244927473144 0.00957946163425616 0 0.00607910126566888 0 0.00102973885822555 0 0.000974587627610067 0 0 0.000724868798747427
"слух" 0 0 0 0.0029038112522686 0.00308098049123153 0.00249037056714039 0.0080998768818714 0.00773877756334915 0.00745069238219923 0 0.00729492151880266 0.00123394331264422 0.00411895543290222 0.00282274568472753 0.00779670102088054 0.00251303637620155 0.00619305294286135 0
"стихотворение" 0 0 0 0 0.0135563141614187 0.00498074113428078 0.00053999179212476 0.0101571455518958 0.0122404231993273 0.00264378907850732 0.00486328101253511 0.0259128095655286 0.000514869429112777 0 0 0.00125651818810077 0 0
"сущности" 0.00995718410833416 0 0 0 0.00801054927720198 0 0.0080998768818714 0.00967347195418644 0.0133048078253558 0.0277597853243268 0.00607910126566888 0.00246788662528843 0 0 0 0 0 0
"японии" 0 0 0 0 0.00123239219649261 0 0 0.000483673597709322 0 0 0 0 0 0 0 0.00502607275240309 0.0735425036964785 0
"votre" 0 0 0 0 0 0.025733829193784 0.0361794500723589 0.00145102079312797 0 0 0 0 0.000514869429112777 0 0 0 0 0
"двадцати" 0 0 0.00226659715768716 0.000725952813067151 0.000616196098246306 0 0.00161997537637428 0.000967347195418644 0 0 0.0121582025313378 0 0.0133866051569322 0.0275217704260935 0 0.0150782182572093 0.00309652647143067 0
"десяти" 0 0 0.00226659715768716 0.000725952813067151 0.000616196098246306 0.00415061761190065 0.00053999179212476 0.000967347195418644 0.00266096156507115 0 0.00972656202507021 0.00246788662528843 0.00205947771645111 0.0190535333719109 0.0043856443242453 0.0226173273858139 0.00928957941429202 0.00217460639624228
"доставил" 0 0 0.00679979147306149 0.00871143375680581 0.00184858829473892 0.00415061761190065 0.00161997537637428 0.0043530623793839 0.006918500069185 0 0 0.00123394331264422 0.00360408600378944 0.00917392347536449 0.0058475257656604 0.00376955456430232 0.00464478970714601 0.00362434399373713
"жену" 0 0 0.00151106477179144 0.00217785843920145 0.00308098049123153 0.00996148226856156 0.00323995075274856 0.00918979835647711 0.006918500069185 0 0.00243164050626755 0.00246788662528843 0.00823791086580443 0.00211705926354565 0.0043856443242453 0.00502607275240309 0.00387065808928834 0
"задул" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0536321680098232 0 0.0188477728215116 0 0.00724868798747427
"морю" 0 0 0.00151106477179144 0 0.00308098049123153 0.00083012352238013 0.00161997537637428 0.000483673597709322 0 0 0 0 0 0.00776255063300072 0.00682211339327047 0.01633473644531 0.00928957941429202 0.0282698831511496
"московских" 0 0.0476689865573458 0.00226659715768716 0.00362976406533575 0.00369717658947784 0.00415061761190065 0.00431993433699808 0.00822245116105847 0.00745069238219923 0.0158627344710439 0.00243164050626755 0.0160412630643748 0.00566356372024055 0 0 0 0 0
"невольно" 0.00995718410833416 0 0.00377766192947861 0.014519056261343 0.00123239219649261 0.00249037056714039 0.00431993433699808 0.00338571518396525 0.00478973081712808 0.00264378907850732 0.00364746075940133 0.0209770363149517 0.00617843314935332 0.00141137284236377 0.0043856443242453 0 0 0.000724868798747427
"носом" 0 0 0.00302212954358289 0.0014519056261343 0 0.00083012352238013 0.00053999179212476 0.00193469439083729 0.00159657693904269 0 0.00364746075940133 0.00246788662528843 0.00102973885822555 0.0141137284236377 0.00487293813805034 0.00376955456430232 0.00154826323571534 0.0318942271448868
"оставался" 0 0 0 0.0014519056261343 0.000616196098246306 0.00166024704476026 0.00053999179212476 0.00241836798854661 0 0.00793136723552195 0.00607910126566888 0.00616971656322109 0.0236839937391877 0.00282274568472753 0.00243646906902517 0.00125651818810077 0.0100637110321497 0.00362434399373713
"получаю" 0 0 0.0143551153320187 0.00871143375680581 0.00246478439298522 0.0107916057909417 0.0107998358424952 0.0116081663450237 0.00372534619109962 0.00132189453925366 0 0.00123394331264422 0 0 0 0 0 0
"предстоит" 0.0199143682166683 0 0.00226659715768716 0.0188747731397459 0.00677815708070937 0 0.00971985225824567 0.00483673597709322 0.00904726932124192 0.00528757815701463 0.00121582025313378 0 0.00154460828733833 0 0.000487293813805034 0.00125651818810077 0.002322394853573 0.000724868798747427
"сидел" 0.0199143682166683 0.00953379731146916 0.00151106477179144 0.00362976406533575 0.00369717658947784 0.00166024704476026 0.0026999589606238 0.00193469439083729 0.00319315387808539 0 0.0291796860752106 0.0259128095655286 0.00566356372024055 0.0042341185270913 0.00194917525522013 0.00125651818810077 0.000774131617857668 0
"служителей" 0 0 0 0 0.000616196098246306 0 0 0 0 0 0 0 0.00257434714556388 0.0359900074802761 0.00341105669663524 0.00125651818810077 0.0239980801535877 0.00362434399373713
"устроить" 0.00995718410833416 0.00953379731146916 0.000755532385895721 0.0058076225045372 0.00677815708070937 0.00332049408952052 0.013499794803119 0.00773877756334915 0.00585411544315654 0.00793136723552195 0.00729492151880266 0.00123394331264422 0.00205947771645111 0.000705686421181884 0.000974587627610067 0 0.000774131617857668 0.00144973759749485
"ходят" 0 0 0.00453319431537433 0.00217785843920145 0.00123239219649261 0.00249037056714039 0.0080998768818714 0.00483673597709322 0.00266096156507115 0 0.00364746075940133 0 0 0.00564549136945507 0.00682211339327047 0.0175912546334108 0.00464478970714601 0.00869842558496912
"цвет" 0 0.0190675946229383 0.00377766192947861 0.000725952813067151 0 0.00166024704476026 0 0.00145102079312797 0 0 0 0.00246788662528843 0.00926764972402999 0.0211705926354565 0.00682211339327047 0.0138217000691085 0.00774131617857668 0.00217460639624228
"цель" 0 0 0.00151106477179144 0.0058076225045372 0.00985913757194089 0.00747111170142117 0.00161997537637428 0.00532040957480254 0.00425753850411385 0.00396568361776098 0.00486328101253511 0.00123394331264422 0.00514869429112777 0.00211705926354565 0.00536023195185537 0.00125651818810077 0.00309652647143067 0.00507408159123199
"берегам" 0 0 0.00151106477179144 0 0.000616196098246306 0 0 0.000483673597709322 0.000532192313014231 0 0 0 0.00102973885822555 0.00352843210590942 0.00243646906902517 0.0138217000691085 0.0216756853000147 0.0318942271448868
"великую" 0 0 0.000755532385895721 0.00508166969147005 0.00308098049123153 0.00083012352238013 0.00161997537637428 0.00193469439083729 0.00425753850411385 0.00132189453925366 0.00243164050626755 0 0.0066933025784661 0.00493980494827319 0.0043856443242453 0.011308663692907 0.020901553682157 0.00217460639624228
"герцен" 0 0 0 0 0.00246478439298522 0 0 0.00290204158625593 0.00159657693904269 0.109717246758054 0.00486328101253511 0 0 0 0 0 0 0
"император" 0 0.00953379731146916 0.000755532385895721 0.000725952813067151 0 0.00332049408952052 0.00053999179212476 0 0.00159657693904269 0 0.010942382278204 0.00246788662528843 0.0123568662987066 0.00352843210590942 0.0121823453451258 0.00125651818810077 0.0178050272107264 0
"камней" 0 0.162074554294976 0.000755532385895721 0 0 0 0.00107998358424952 0.000483673597709322 0 0 0.00121582025313378 0 0 0.00705686421181884 0.0131569329727359 0.00628259094050386 0.011611974267865 0.015222244773696
"книжку" 0 0 0.00377766192947861 0.000725952813067151 0.0277288244210838 0.00166024704476026 0.0129598030109942 0.00338571518396525 0.00532192313014231 0 0.00364746075940133 0.00123394331264422 0.00102973885822555 0 0 0 0 0
"лежат" 0 0 0.00302212954358289 0.0043557168784029 0 0 0.00053999179212476 0.00193469439083729 0.00106438462602846 0.00132189453925366 0.00364746075940133 0.00123394331264422 0.000514869429112777 0.00352843210590942 0.0029237628828302 0.0226173273858139 0.00774131617857668 0.0275450143524022
"лиц" 0 0.00953379731146916 0.00226659715768716 0.0014519056261343 0.00123239219649261 0.00166024704476026 0.00323995075274856 0.0043530623793839 0.00266096156507115 0.0277597853243268 0.00486328101253511 0.00863760318850952 0.0123568662987066 0.00141137284236377 0.00194917525522013 0.00251303637620155 0.00464478970714601 0
"надобности" 0 0.0381351892458766 0.00226659715768716 0.0029038112522686 0.00246478439298522 0.00332049408952052 0.0107998358424952 0.00241836798854661 0.00266096156507115 0.00264378907850732 0 0 0.00154460828733833 0.00635117779063695 0.00633481957946544 0.00628259094050386 0.00541892132500368 0.00869842558496912
"нашими" 0 0.00953379731146916 0.00679979147306149 0.00217785843920145 0.00246478439298522 0.00332049408952052 0 0.00241836798854661 0.00106438462602846 0.00132189453925366 0.00364746075940133 0.00370182993793265 0.00360408600378944 0.0042341185270913 0.0160806958555661 0.00628259094050386 0.002322394853573 0.00797355678622169
"оказалась" 0 0 0 0 0.00246478439298522 0.00083012352238013 0.00053999179212476 0.00241836798854661 0.00212876925205692 0.00660947269626829 0.00121582025313378 0.00123394331264422 0 0.0275217704260935 0.000487293813805034 0.00125651818810077 0.0178050272107264 0.010148163182464
"представил" 0 0 0 0.0043557168784029 0.00123239219649261 0.00083012352238013 0.00377994254487332 0.00532040957480254 0.00159657693904269 0.00396568361776098 0.00729492151880266 0.0074036598758653 0.0102973885822555 0.00635117779063695 0.0043856443242453 0.00125651818810077 0.0100637110321497 0.00217460639624228
"чувством" 0 0 0.00453319431537433 0.0058076225045372 0.00431337268772414 0.0149422234028423 0.00053999179212476 0.00725510396563983 0.00266096156507115 0.00528757815701463 0.00972656202507021 0.0123394331264422 0.00617843314935332 0.00141137284236377 0.00194917525522013 0 0 0
"шла" 0.00995718410833416 0 0.00226659715768716 0.0029038112522686 0.00123239219649261 0 0.00107998358424952 0.000483673597709322 0.000532192313014231 0.00925326177477561 0.0182373037970067 0.00123394331264422 0.00617843314935332 0.0127023555812739 0.00779670102088054 0.0100521455048062 0.00154826323571534 0.00507408159123199
