"author_duel" "author_dull" "author_palata" "author_step" "pseudo_barynya" "pseudo_drama" "pseudo_tsvety" "pseudo_victory"
"говорю" 0.00976721471593684 0.207775165399967 0.0246959313453109 0.0599034497339582 0.0358873138345595 0.0410677618069815 0 0.0202257190243113
"дьякон" 0.296272179716751 0 0 0 0 0 0 0
"значит" 0.0716262412502035 0.06014544261578 0.0802617768722603 0.0845695760949998 0.0358873138345595 0.0112002986746313 0.0433613736883184 0.0323611504388981
"казалось" 0.0716262412502035 0.0164033025315764 0.0493918626906217 0.0880933084322915 0.0179436569172797 0.050401344035841 0.0433613736883184 0
"тот" 0.0260459059091649 0.0273388375526273 0.0493918626906217 0.0739983790831248 0.0179436569172797 0.0560014933731566 0.0260168242129911 0.0606771570729339
"всего" 0.0553475500569754 0.0820165126578818 0.0740877940359326 0.010571197011875 0.0179436569172797 0.050401344035841 0.0607059231636458 0.0323611504388981
"между" 0.0488360735796842 0.0382743725736782 0.0617398283632771 0.0317135910356249 0.0179436569172797 0.0634683591562442 0.00867227473766369 0.0525868694632094
"нам" 0.042324597102393 0.0437421400842036 0.0185219485089831 0.02114239402375 0.107661941503678 0.0597349262647004 0.0173445494753274 0.0809028760972453
"никогда" 0.042324597102393 0.0874842801684072 0.117305673890227 0.0352373233729166 0.0358873138345595 0.033600896023894 0.0173445494753274 0.0404514380486226
"об" 0.0716262412502035 0.0820165126578818 0.043217879854294 0.0352373233729166 0.0358873138345595 0.0410677618069815 0.0173445494753274 0.0404514380486226
"эта" 0.042324597102393 0.0492099075947291 0.0802617768722603 0.0140949293491666 0 0.0541347769273847 0.0260168242129911 0.0728125884875207
"быстро" 0.058603288295621 0.0382743725736782 0.0493918626906217 0.0599034497339582 0.0538309707518392 0.033600896023894 0.0693781979013095 0.0364062942437604
"всем" 0.0488360735796842 0.0328066050631527 0.0740877940359326 0.0493322527220832 0.0538309707518392 0.0410677618069815 0.0780504726389732 0.0283160066340358
"графа" 0 0 0 0 0 0.140003733432892 0.00867227473766369 0.0444965818534849
"корен" 0.279993488523523 0 0 0 0 0 0 0
"надежда" 0.247436106137067 0 0 0 0 0.0130670151204032 0.0173445494753274 0.00404514380486226
"несколько" 0.0195344294318737 0.0328066050631527 0.0308699141816386 0.0422847880474999 0.0179436569172797 0.0616016427104723 0.0433613736883184 0.0687674446826585
"продолжал" 0.0683705030115579 0 0.043217879854294 0.0599034497339582 0.0897182845863987 0.0466679111442972 0 0.0364062942437604
"своего" 0.0520918118183298 0.0710809776368309 0.0802617768722603 0.02114239402375 0.0179436569172797 0.0354676124696659 0.00867227473766369 0.0566320132680717
"скоро" 0.0195344294318737 0.06014544261578 0.0802617768722603 0.0563797173966665 0.0358873138345595 0.0410677618069815 0.0520336484259821 0.0283160066340358
"нельзя" 0.0390688588637474 0.0437421400842036 0.043217879854294 0.0352373233729166 0.071774627669119 0.0466679111442972 0.0346890989506548 0.0485417256583472
"чтоб" 0.00325573823864561 0.0328066050631527 0.0308699141816386 0.0845695760949998 0.0538309707518392 0.0690685084935598 0.0346890989506548 0.00809028760972453
"головой" 0.0260459059091649 0.0109355350210509 0.043217879854294 0.0599034497339582 0.0358873138345595 0.050401344035841 0.0520336484259821 0.0485417256583472
"жить" 0.0553475500569754 0.0492099075947291 0.0679138111996049 0.02114239402375 0.071774627669119 0.0373343289154377 0.0867227473766369 0.0161805752194491
"зайниц" 0 0 0 0 0 0 0 0.327656648193843
"отчего" 0.0195344294318737 0.0820165126578818 0.0123479656726554 0.0281898586983333 0.0538309707518392 0.0466679111442972 0.0780504726389732 0.0525868694632094
"такое" 0.0488360735796842 0.0929520476789327 0.0370438970179663 0.0458085203847916 0.0358873138345595 0.0354676124696659 0.0173445494753274 0.0283160066340358
"делать" 0.0390688588637474 0.06014544261578 0.043217879854294 0.0563797173966665 0.0358873138345595 0.0298674631323502 0.0260168242129911 0.0525868694632094
"долго" 0.0293016441478105 0.0546776751052545 0.0370438970179663 0.0704746467458332 0.0179436569172797 0.0410677618069815 0.0520336484259821 0.0242708628291736
"кажется" 0.0358131206251017 0.131226420252611 0.0679138111996049 0.0317135910356249 0 0.0354676124696659 0.0346890989506548 0.00809028760972453
"видел" 0.0325573823864561 0.0164033025315764 0.0123479656726554 0.0634271820712499 0 0.0672017920477879 0.0173445494753274 0.0323611504388981
"какая" 0.0390688588637474 0.0328066050631527 0.0493918626906217 0.0634271820712499 0.0179436569172797 0.0392010453612096 0.0520336484259821 0.0283160066340358
"какие" 0.0488360735796842 0.06014544261578 0.0555658455269494 0.0281898586983333 0.0179436569172797 0.0466679111442972 0.0346890989506548 0.0242708628291736
"которая" 0.0618590265342666 0.0546776751052545 0.0185219485089831 0.0246661263610416 0.0179436569172797 0.0280007466865783 0.0346890989506548 0.0809028760972453
"люблю" 0.0227901676705193 0.0656132101263054 0.0185219485089831 0.010571197011875 0.0358873138345595 0.050401344035841 0.0607059231636458 0.0728125884875207
"сильно" 0.0260459059091649 0.0328066050631527 0.0308699141816386 0.0352373233729166 0 0.0560014933731566 0.0780504726389732 0.0444965818534849
"лучше" 0.0520918118183298 0.0492099075947291 0.0123479656726554 0.010571197011875 0 0.0597349262647004 0.00867227473766369 0.0606771570729339
"нем" 0.0358131206251017 0.0273388375526273 0.0740877940359326 0.0317135910356249 0.0358873138345595 0.0410677618069815 0.0520336484259821 0.0444965818534849
"ольга" 0.0162786911932281 0 0 0.010571197011875 0 0.130670151204032 0 0
"пошел" 0.0944164089207228 0 0.0246959313453109 0.0422847880474999 0.107661941503678 0.0317341795781221 0.0346890989506548 0.0242708628291736
"свой" 0.0293016441478105 0.0492099075947291 0.0185219485089831 0.0387610557102083 0.0358873138345595 0.0541347769273847 0.0433613736883184 0.0404514380486226
"сейчас" 0.0618590265342666 0.0328066050631527 0.0123479656726554 0.0422847880474999 0.0538309707518392 0.0485346275900691 0.00867227473766369 0.0364062942437604
"дверь" 0.042324597102393 0.0382743725736782 0.0617398283632771 0.0352373233729166 0.0538309707518392 0.0354676124696659 0.0607059231636458 0.0323611504388981
"тому" 0.0358131206251017 0.0437421400842036 0.0555658455269494 0.02114239402375 0 0.0448011946985253 0.0433613736883184 0.0566320132680717
"одного" 0.0195344294318737 0.0437421400842036 0.0679138111996049 0.0281898586983333 0.0358873138345595 0.0392010453612096 0.0780504726389732 0.0444965818534849
"прежде" 0.042324597102393 0.114823117721034 0.0555658455269494 0.0352373233729166 0 0.0280007466865783 0.0433613736883184 0.0121354314145868
"степан" 0 0 0 0 1.36371792571326 0 0 0
"христофор" 0 0 0 0.267803657634166 0 0 0 0
"сел" 0.042324597102393 0 0.0679138111996049 0.0493322527220832 0.107661941503678 0.0466679111442972 0.0346890989506548 0.00809028760972453
"федоровна" 0.244180367898421 0 0 0 0 0 0 0
"которого" 0.0162786911932281 0.0382743725736782 0.0679138111996049 0.0246661263610416 0.0538309707518392 0.0466679111442972 0.0607059231636458 0.0364062942437604
"одна" 0.0390688588637474 0.0437421400842036 0.0185219485089831 0.0493322527220832 0.071774627669119 0.0373343289154377 0.0260168242129911 0.0404514380486226
"пока" 0.058603288295621 0.0437421400842036 0.0123479656726554 0.0563797173966665 0.0179436569172797 0.0373343289154377 0.00867227473766369 0.0323611504388981
"хоть" 0.0227901676705193 0.0437421400842036 0.0246959313453109 0.0458085203847916 0.0179436569172797 0.0448011946985253 0.0953950221143006 0.0242708628291736
"завтра" 0.0781377177274947 0.0328066050631527 0.0123479656726554 0.0246661263610416 0.143549255338238 0.0317341795781221 0.0346890989506548 0.0202257190243113
"какое" 0.0325573823864561 0.0437421400842036 0.0617398283632771 0.0493322527220832 0.0538309707518392 0.033600896023894 0.0433613736883184 0.0202257190243113
"слова" 0.0358131206251017 0.0328066050631527 0.043217879854294 0.0387610557102083 0.0538309707518392 0.0317341795781221 0.0346890989506548 0.0566320132680717
"тогда" 0.0325573823864561 0.0218710700421018 0.0246959313453109 0.0352373233729166 0.071774627669119 0.0466679111442972 0.0173445494753274 0.0566320132680717
"которую" 0.0195344294318737 0.0109355350210509 0.0370438970179663 0.0140949293491666 0 0.0429344782527534 0.0780504726389732 0.0889931637069698
"куда" 0.0455803353410386 0.0437421400842036 0.0308699141816386 0.0739983790831248 0 0.0224005973492626 0.0520336484259821 0.0242708628291736
"лице" 0.0227901676705193 0.0492099075947291 0.00617398283632772 0.0352373233729166 0.0179436569172797 0.0541347769273847 0.0867227473766369 0.0202257190243113
"эту" 0.0260459059091649 0.0328066050631527 0.0370438970179663 0.0140949293491666 0.0179436569172797 0.0541347769273847 0.0607059231636458 0.0444965818534849
"всю" 0.00976721471593684 0.0546776751052545 0.0246959313453109 0.0458085203847916 0.071774627669119 0.0541347769273847 0.0433613736883184 0.0121354314145868
"мной" 0.0260459059091649 0.0546776751052545 0.0185219485089831 0.00704746467458332 0.0358873138345595 0.0728019413851036 0.00867227473766369 0.0242708628291736
"одно" 0.0227901676705193 0.0710809776368309 0.0308699141816386 0.0493322527220832 0.0179436569172797 0.0317341795781221 0.0607059231636458 0.0283160066340358
"взял" 0.0455803353410386 0.0109355350210509 0.0246959313453109 0.0387610557102083 0.0897182845863987 0.0373343289154377 0.0433613736883184 0.0364062942437604
"денег" 0.0618590265342666 0.0164033025315764 0.0246959313453109 0.0422847880474999 0.0897182845863987 0.0242673137950345 0.0607059231636458 0.0283160066340358
"знает" 0.0618590265342666 0.0382743725736782 0.0370438970179663 0.0176186616864583 0.0897182845863987 0.0261340302408064 0.0346890989506548 0.0404514380486226
"руками" 0.0293016441478105 0.0109355350210509 0.043217879854294 0.0880933084322915 0.0179436569172797 0.0298674631323502 0.0346890989506548 0.0242708628291736
"конечно" 0.0553475500569754 0.0492099075947291 0.0308699141816386 0.0281898586983333 0 0.0560014933731566 0 0
"мало" 0.0293016441478105 0.0437421400842036 0.0308699141816386 0.0422847880474999 0.071774627669119 0.0429344782527534 0.0260168242129911 0.0202257190243113
"моего" 0.00651147647729123 0.0710809776368309 0.00617398283632772 0.00704746467458332 0 0.082135523613963 0.00867227473766369 0.0242708628291736
"своем" 0.0520918118183298 0.0492099075947291 0.0246959313453109 0.0528559850593749 0.0538309707518392 0.0224005973492626 0.0346890989506548 0.0242708628291736
"сто" 0.0390688588637474 0.0109355350210509 0.0308699141816386 0.010571197011875 0.0538309707518392 0.0130670151204032 0 0.149670320779904
"более" 0.00325573823864561 0.0273388375526273 0.0123479656726554 0.00352373233729166 0.0358873138345595 0.0616016427104723 0.0520336484259821 0.0728125884875207
"глаз" 0.00651147647729123 0.0109355350210509 0.0246959313453109 0.0458085203847916 0.0358873138345595 0.0392010453612096 0.0607059231636458 0.0687674446826585
"едва" 0.0390688588637474 0.0382743725736782 0.0246959313453109 0.0493322527220832 0.0358873138345595 0.033600896023894 0.0173445494753274 0.0364062942437604
"которых" 0.0227901676705193 0.0929520476789327 0.043217879854294 0.0140949293491666 0 0.0242673137950345 0.0867227473766369 0.0404514380486226
"крикнул" 0.0520918118183298 0 0.0555658455269494 0.0739983790831248 0.0358873138345595 0.0224005973492626 0 0.0323611504388981
"сидел" 0.0358131206251017 0 0.0246959313453109 0.0387610557102083 0.125605598420958 0.0373343289154377 0.0780504726389732 0.0242708628291736
"стоял" 0.0358131206251017 0.00546776751052545 0.00617398283632772 0.0880933084322915 0.0358873138345595 0.0354676124696659 0.0260168242129911 0.0242708628291736
"увидел" 0.0293016441478105 0.0109355350210509 0.00617398283632772 0.0845695760949998 0.0179436569172797 0.0429344782527534 0 0.0323611504388981
"две" 0.0260459059091649 0.0546776751052545 0.0185219485089831 0.0176186616864583 0.0179436569172797 0.0448011946985253 0.0346890989506548 0.0485417256583472
"каждый" 0.0358131206251017 0.06014544261578 0.043217879854294 0.02114239402375 0.0358873138345595 0.0261340302408064 0.0433613736883184 0.0444965818534849
"которой" 0.0455803353410386 0.0218710700421018 0.0123479656726554 0.010571197011875 0.0538309707518392 0.0485346275900691 0.0433613736883184 0.0404514380486226
"мои" 0.0260459059091649 0.0710809776368309 0.00617398283632772 0.02114239402375 0 0.0672017920477879 0 0.0121354314145868
"подумал" 0.107439361875305 0 0.0185219485089831 0.0422847880474999 0.071774627669119 0.0205338809034908 0 0.0161805752194491
"понимаю" 0.0390688588637474 0.0492099075947291 0.0370438970179663 0.010571197011875 0.0358873138345595 0.0392010453612096 0.0173445494753274 0.0485417256583472
"вами" 0.042324597102393 0.0273388375526273 0.0493918626906217 0.0140949293491666 0.0358873138345595 0.0485346275900691 0 0.0323611504388981
"графиня" 0 0 0 0.0176186616864583 0 0 0 0.246753772096598
"кого" 0.0325573823864561 0.0273388375526273 0.0246959313453109 0.0493322527220832 0.071774627669119 0.0224005973492626 0.0867227473766369 0.0283160066340358
"лица" 0.0130229529545825 0.00546776751052545 0.0123479656726554 0.0387610557102083 0.0179436569172797 0.0578682098189285 0.0520336484259821 0.0404514380486226
"первый" 0.0325573823864561 0.0164033025315764 0.0370438970179663 0.0422847880474999 0.0179436569172797 0.0261340302408064 0.0346890989506548 0.0647223008777962
"совсем" 0.0195344294318737 0.0546776751052545 0.0802617768722603 0.0563797173966665 0 0.0354676124696659 0 0.00809028760972453
"тихо" 0.0488360735796842 0 0.0555658455269494 0.0422847880474999 0.0179436569172797 0.033600896023894 0.0520336484259821 0.0202257190243113
"давно" 0.0162786911932281 0.0656132101263054 0.0740877940359326 0.0281898586983333 0.0179436569172797 0.0205338809034908 0.0520336484259821 0.0404514380486226
"поглядел" 0.00651147647729123 0 0 0.10571197011875 0.0358873138345595 0.0485346275900691 0.0260168242129911 0.00809028760972453
"разве" 0.0488360735796842 0.0273388375526273 0.0493918626906217 0.0176186616864583 0.107661941503678 0.0317341795781221 0.00867227473766369 0.0323611504388981
"большой" 0.0260459059091649 0.0328066050631527 0.0185219485089831 0.0669509144085415 0.0358873138345595 0.016800448011947 0.0433613736883184 0.0485417256583472
"говорят" 0.0162786911932281 0.0492099075947291 0.0493918626906217 0.010571197011875 0.0538309707518392 0.0410677618069815 0.00867227473766369 0.0525868694632094
"домой" 0.058603288295621 0.0218710700421018 0.0555658455269494 0.0140949293491666 0.0538309707518392 0.0242673137950345 0.0520336484259821 0.0283160066340358
"кроме" 0.0260459059091649 0.0328066050631527 0.043217879854294 0.0422847880474999 0 0.0242673137950345 0.0867227473766369 0.0323611504388981
