"bestuzhev_fregat" "bestuzhev_mulla" "bulgarin_dimitriy_b1" "bulgarin_dimitriy_b2" "bulgarin_dimitriy_b3" "bulgarin_vyzhigin_b1" "bulgarin_vyzhigin_b2" "bulgarin_vyzhigin_b3" "gogol_mertvye_b1" "gogol_mertvye_b2" "gogol_taras" "lazhechnikov_ledyanoy_b1" "lazhechnikov_ledyanoy_b2" "lazhechnikov_posledniy_b1" "lazhechnikov_posledniy_b2" "lazhechnikov_posledniy_b3" "lazhechnikov_posledniy_b4" "lermontov_ligovskaya" "lermontov_mary" "lermontov_vadim" "narezhnyy_bursak_b1" "narezhnyy_bursak_b2" "narezhnyy_zhilblaz_b1" "narezhnyy_zhilblaz_b2" "pogorelskiy_dvoynik" "pogorelskiy_monastyrka" "pushkin_dubrovsky" "pushkin_kapitanskaya" "pushkin_povesti" "saltykov_protivorechiya" "zagoskin_miloslavskiy_b1" "zagoskin_miloslavskiy_b2" "zagoskin_roslavlev_b1" "zagoskin_roslavlev_b2"
"заблистали" 0 0.0022518465141416 0 0 0.00201580390259636 0 0 0 0 0 0 0.00652784124290097 0.00638759954009283 0 0 0 0.00250112550647792 0 0 0.00618199802176063 0.0022221234611795 0.0127836369447108 0.00200916177770634 0 0.00476587632550935 0 0 0 0 0 0.00548937805346654 0.00531067445565587 0.00797416370958096 0.00201057562780224
"забыв" 0 0 0.00383310654119631 0.00585926056131716 0.00201580390259636 0 0 0.0025206694898165 0 0 0 0.00435189416193398 0.00425839969339522 0.00505292943584043 0 0.00779787897691828 0 0 0 0 0.0022221234611795 0.00639181847235539 0 0.00202065105376952 0.00238293816275468 0.00336927223719677 0.00484238051426081 0 0 0 0.00823406708019981 0.00531067445565587 0 0
"закон" 0.00573805766747956 0 0.00574965981179447 0.00781234741508955 0.00403160780519271 0 0 0 0.00269650802211137 0 0.00539883924956134 0 0.00851679938679044 0.00252646471792021 0.00510230113781315 0 0.00250112550647792 0 0 0 0 0 0 0 0.00238293816275468 0.00168463611859838 0 0 0 0.0112511251125113 0.00274468902673327 0 0 0.00201057562780224
"зрителей" 0 0 0 0.00195308685377239 0.00201580390259636 0.00510673067102441 0 0.00504133897963299 0 0 0 0.00435189416193398 0.00638759954009283 0 0.00510230113781315 0.00259929299230609 0.00500225101295583 0.021320825115932 0 0.00309099901088032 0 0 0 0.00202065105376952 0.0119146908137734 0.00168463611859838 0 0 0 0 0.00274468902673327 0 0 0.00201057562780224
"зять" 0 0.0022518465141416 0 0 0 0.00766009600653661 0 0.0025206694898165 0.0377511123095591 0.00254472351579001 0 0 0 0.00252646471792021 0 0 0.00250112550647792 0 0 0 0 0.00639181847235539 0 0.00202065105376952 0.00476587632550935 0 0 0 0 0 0.00274468902673327 0 0.00199354092739524 0
"играла" 0.00286902883373978 0.0022518465141416 0 0 0 0.00510673067102441 0.0100045020259117 0.0025206694898165 0.00269650802211137 0.00254472351579001 0.00269941962478067 0.00652784124290097 0 0.00252646471792021 0 0 0 0.005330206278983 0 0.00309099901088032 0.00444424692235901 0.00213060615745179 0.00401832355541268 0 0.00238293816275468 0.00336927223719677 0 0 0.00522520639565263 0.00562556255625563 0 0 0.00199354092739524 0
"императрицы" 0 0 0 0 0 0.0025533653355122 0.00250112550647792 0 0 0 0 0.0239354178906369 0.0298087978537666 0 0 0 0.00250112550647792 0 0 0 0 0 0 0 0 0 0 0.00607995136038912 0 0 0 0 0 0
"квартире" 0 0 0 0 0 0.0102134613420488 0.00500225101295583 0.015124016938899 0 0.00508944703158002 0.00269941962478067 0.00217594708096699 0.00425839969339522 0.00252646471792021 0.00255115056890658 0 0.00250112550647792 0 0 0 0 0.00213060615745179 0 0.00202065105376952 0.00714881448826403 0.00168463611859838 0 0 0 0 0 0 0 0.00603172688340672
"концы" 0.00573805766747956 0.0022518465141416 0.00383310654119631 0 0 0 0.00500225101295583 0.0025206694898165 0 0 0.00269941962478067 0.0130556824858019 0.00212919984669761 0.00252646471792021 0.00510230113781315 0 0.00250112550647792 0 0 0.00309099901088032 0 0.00426121231490359 0 0 0 0 0.00484238051426081 0 0 0 0.00274468902673327 0.00265533722782793 0 0.00804230251120896
"красном" 0 0.0022518465141416 0.00191655327059816 0.00195308685377239 0.00604741170778907 0 0 0 0 0 0.00269941962478067 0 0.0212919984669761 0 0 0 0 0 0 0.00309099901088032 0 0 0 0 0.00953175265101871 0 0 0.00607995136038912 0 0 0.00274468902673327 0 0.00598062278218572 0.00402115125560448
"куска" 0 0.00450369302828319 0 0 0.00201580390259636 0.00510673067102441 0 0.00504133897963299 0 0.00508944703158002 0.00269941962478067 0 0.00425839969339522 0.00252646471792021 0.00255115056890658 0 0.00250112550647792 0 0 0.00618199802176063 0.00444424692235901 0.00426121231490359 0 0.00404130210753905 0 0 0.00484238051426081 0 0 0.00281278127812781 0 0.0079660116834838 0 0.00402115125560448
"кустов" 0 0 0.00574965981179447 0.00195308685377239 0 0.0025533653355122 0 0.00756200846944949 0 0 0 0 0 0.00505292943584043 0 0.00259929299230609 0.00250112550647792 0 0 0.00618199802176063 0 0.00213060615745179 0 0 0.00238293816275468 0 0 0.00303997568019456 0 0.00281278127812781 0.00823406708019981 0.00531067445565587 0.00598062278218572 0.00804230251120896
"кучи" 0 0 0.00574965981179447 0.00390617370754477 0 0.00510673067102441 0.00250112550647792 0.0025206694898165 0.00269650802211137 0.00254472351579001 0.016196517748684 0 0 0 0 0 0 0.005330206278983 0 0.00309099901088032 0 0.00426121231490359 0.00401832355541268 0.00404130210753905 0.00238293816275468 0 0 0 0 0 0.00274468902673327 0 0 0.00603172688340672
"лучший" 0 0.0022518465141416 0.00191655327059816 0.00195308685377239 0 0.00510673067102441 0 0.00756200846944949 0.00539301604422273 0 0.00539883924956134 0.00217594708096699 0.00212919984669761 0.00252646471792021 0.00510230113781315 0.00259929299230609 0 0 0.00924727205474385 0 0.0022221234611795 0.00213060615745179 0.00200916177770634 0.00404130210753905 0 0 0 0 0.00522520639565263 0.00281278127812781 0.00274468902673327 0 0.00199354092739524 0.00201057562780224
"любезнейший" 0 0 0 0 0.00806321561038542 0.0025533653355122 0.00250112550647792 0 0.00269650802211137 0.00254472351579001 0 0.00652784124290097 0 0 0.0102046022756263 0.00519858598461219 0.0100045020259117 0 0 0 0 0.00639181847235539 0.00401832355541268 0 0.00953175265101871 0 0 0 0 0 0 0 0 0
"любезные" 0 0 0.00383310654119631 0.00585926056131716 0.00403160780519271 0 0 0.0025206694898165 0.00539301604422273 0.00254472351579001 0 0 0 0.00252646471792021 0 0.00259929299230609 0 0.015990618836949 0 0 0.00444424692235901 0.00426121231490359 0 0.00404130210753905 0.00476587632550935 0.00336927223719677 0 0 0 0 0 0 0.00398708185479048 0.00402115125560448
"мария" 0 0 0.0172489794353834 0 0.0201580390259636 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0101032552688476 0 0 0.00968476102852162 0 0 0.00562556255625563 0.00274468902673327 0 0 0.00201057562780224
"мастер" 0.00286902883373978 0.00450369302828319 0.00191655327059816 0 0 0 0.0100045020259117 0.00756200846944949 0.00539301604422273 0.01017889406316 0.00269941962478067 0.00217594708096699 0.00212919984669761 0.00252646471792021 0.00765345170671973 0.00259929299230609 0.00250112550647792 0 0 0 0.0022221234611795 0 0.00200916177770634 0 0 0 0 0 0 0 0 0 0.00199354092739524 0.00201057562780224
"медведь" 0 0 0 0.00390617370754477 0 0.0025533653355122 0.00250112550647792 0.0025206694898165 0.0107860320884455 0 0 0.00652784124290097 0 0.00252646471792021 0 0 0 0 0 0.00618199802176063 0.00666637038353851 0 0.00200916177770634 0 0 0.00505390835579515 0.0193695220570432 0 0.00522520639565263 0 0.00548937805346654 0.00265533722782793 0 0
"миру" 0.00286902883373978 0.0022518465141416 0.00574965981179447 0.00390617370754477 0.00201580390259636 0 0.00250112550647792 0.0025206694898165 0.00269650802211137 0.00763417054737003 0 0 0.00638759954009283 0 0.00510230113781315 0.00259929299230609 0.00500225101295583 0 0 0 0 0 0.0100458088885317 0 0 0 0 0 0 0.00281278127812781 0 0.00265533722782793 0 0.00201057562780224
"московским" 0 0 0.00574965981179447 0.0136716079764067 0.0100790195129818 0.0025533653355122 0 0.00504133897963299 0 0 0 0 0 0 0 0 0.00250112550647792 0.010660412557966 0.00462363602737193 0 0 0 0 0.00202065105376952 0 0.00168463611859838 0 0 0 0 0.00274468902673327 0.00531067445565587 0.00398708185479048 0.00201057562780224
"мужей" 0.00286902883373978 0 0.00574965981179447 0.00781234741508955 0.0161264312207708 0.0025533653355122 0.00250112550647792 0.00504133897963299 0 0 0 0 0 0 0.00255115056890658 0 0 0.010660412557966 0.00462363602737193 0 0 0 0.00401832355541268 0.00606195316130857 0 0 0 0 0 0 0 0 0.00199354092739524 0
"назначено" 0 0 0 0.00195308685377239 0 0.00510673067102441 0 0 0.00269650802211137 0.00508944703158002 0 0.00217594708096699 0.00425839969339522 0.00505292943584043 0 0.00259929299230609 0.0100045020259117 0 0 0 0.00666637038353851 0.00639181847235539 0 0.00606195316130857 0.00953175265101871 0.00168463611859838 0 0 0 0 0 0 0 0
"находит" 0.00860708650121934 0.00900738605656638 0.00383310654119631 0.00390617370754477 0.00201580390259636 0.0025533653355122 0.00250112550647792 0.0025206694898165 0 0.00254472351579001 0 0 0.00212919984669761 0.00505292943584043 0.00255115056890658 0 0 0 0.00462363602737193 0.00309099901088032 0 0 0 0 0.00953175265101871 0 0.00484238051426081 0 0 0.00843834383438344 0 0 0 0
"началась" 0 0.0022518465141416 0.00191655327059816 0.00195308685377239 0 0 0 0.00504133897963299 0 0 0 0 0.00425839969339522 0 0 0.00259929299230609 0.00250112550647792 0 0.00462363602737193 0.00927299703264095 0.0022221234611795 0.00213060615745179 0.00200916177770634 0.00606195316130857 0.00238293816275468 0.00168463611859838 0.00484238051426081 0 0 0.00562556255625563 0.00548937805346654 0 0.00398708185479048 0.00402115125560448
"никодим" 0 0 0 0 0 0 0.00250112550647792 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0155548642282565 0.0468733354639395 0 0 0 0 0 0 0 0 0 0 0 0
"нога" 0.00286902883373978 0.0022518465141416 0 0 0.00201580390259636 0 0 0 0.00539301604422273 0 0.00269941962478067 0.00652784124290097 0.00425839969339522 0 0.00255115056890658 0.00259929299230609 0.00250112550647792 0 0.0138709080821158 0.00309099901088032 0.00666637038353851 0 0.00401832355541268 0 0 0.00168463611859838 0.00484238051426081 0 0.00522520639565263 0 0 0 0.00598062278218572 0.00201057562780224
"обнимая" 0.00286902883373978 0.0022518465141416 0 0 0 0.00510673067102441 0.00250112550647792 0.0025206694898165 0 0 0 0 0 0 0.00255115056890658 0 0.00500225101295583 0 0.00462363602737193 0.00309099901088032 0.013332740767077 0.00426121231490359 0.00401832355541268 0.00202065105376952 0 0 0 0 0 0 0.00274468902673327 0.0079660116834838 0.00199354092739524 0.00603172688340672
"образе" 0 0 0.00383310654119631 0 0 0 0 0.0025206694898165 0 0.00254472351579001 0 0.00435189416193398 0.00425839969339522 0.00505292943584043 0 0.00779787897691828 0.00250112550647792 0 0.00462363602737193 0 0 0.00639181847235539 0.00200916177770634 0.00202065105376952 0.00476587632550935 0.00505390835579515 0 0 0 0.00843834383438344 0.00274468902673327 0 0 0.00201057562780224
"объяснил" 0 0 0.00191655327059816 0 0.00403160780519271 0.0025533653355122 0.00250112550647792 0.0025206694898165 0.00539301604422273 0.00763417054737003 0 0 0.00425839969339522 0 0.00510230113781315 0.00779787897691828 0.0100045020259117 0.005330206278983 0 0.00309099901088032 0 0.00213060615745179 0 0 0.00476587632550935 0.00336927223719677 0 0.00303997568019456 0 0 0 0 0 0
"огромными" 0.00573805766747956 0.0022518465141416 0 0.00195308685377239 0 0.0025533653355122 0 0.00504133897963299 0.00539301604422273 0 0 0.010879735404835 0.00212919984669761 0.00505292943584043 0.0127557528445329 0.00259929299230609 0 0.005330206278983 0 0 0 0 0 0 0 0.00168463611859838 0 0 0 0.00281278127812781 0.00274468902673327 0 0.00598062278218572 0
"особенного" 0 0 0.00191655327059816 0.00390617370754477 0 0.0025533653355122 0 0.0025206694898165 0.00269650802211137 0.00508944703158002 0 0.00435189416193398 0 0.00505292943584043 0 0 0.00250112550647792 0.005330206278983 0 0 0.00888849384471801 0.00426121231490359 0.00200916177770634 0.00404130210753905 0.00476587632550935 0.00336927223719677 0 0.00607995136038912 0 0.00281278127812781 0 0 0 0
"отвел" 0.00573805766747956 0 0.00191655327059816 0 0 0 0.00250112550647792 0.0025206694898165 0 0 0 0 0.00425839969339522 0 0.00255115056890658 0.00519858598461219 0.00500225101295583 0 0.00924727205474385 0.00309099901088032 0.0022221234611795 0.00426121231490359 0.0100458088885317 0.00404130210753905 0.00238293816275468 0 0.00484238051426081 0.00607995136038912 0 0 0 0 0.00199354092739524 0
"ото" 0.00286902883373978 0.0022518465141416 0 0 0 0.00510673067102441 0 0 0 0 0 0 0 0.00252646471792021 0 0.00779787897691828 0 0 0 0 0.013332740767077 0.010653030787259 0.00401832355541268 0.00404130210753905 0.00238293816275468 0.00336927223719677 0.00484238051426081 0 0.00522520639565263 0 0 0.00265533722782793 0.00199354092739524 0
"офицером" 0.00286902883373978 0 0 0 0 0.00510673067102441 0 0.0025206694898165 0.00269650802211137 0 0 0.00652784124290097 0 0.00505292943584043 0.00255115056890658 0 0.00250112550647792 0.005330206278983 0 0 0 0 0.00200916177770634 0.00606195316130857 0 0 0.00968476102852162 0.00607995136038912 0 0 0 0 0.00398708185479048 0.0140740293946157
"первою" 0 0 0.00383310654119631 0.00585926056131716 0.00201580390259636 0.0025533653355122 0 0.0025206694898165 0 0 0 0.00217594708096699 0.00638759954009283 0.00757939415376064 0.00255115056890658 0 0.00250112550647792 0 0 0 0.0022221234611795 0 0 0 0.00476587632550935 0.0101078167115903 0 0.00607995136038912 0.00522520639565263 0.00281278127812781 0 0 0 0
"печорина" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.143915569532541 0.00924727205474385 0 0 0 0.00200916177770634 0 0 0 0 0 0 0 0 0 0 0
"поверить" 0.00286902883373978 0.00450369302828319 0 0.00976543426886194 0.00201580390259636 0.0025533653355122 0 0.00756200846944949 0 0.00254472351579001 0 0.00217594708096699 0.00425839969339522 0.00252646471792021 0.00255115056890658 0.00519858598461219 0 0 0.00462363602737193 0.00927299703264095 0.00444424692235901 0 0 0 0.00238293816275468 0 0.00484238051426081 0 0 0 0 0.00265533722782793 0 0
"повторили" 0 0 0.00574965981179447 0.00585926056131716 0.00806321561038542 0.0025533653355122 0 0 0 0 0.00539883924956134 0 0.00212919984669761 0 0.00765345170671973 0 0 0 0 0 0.0022221234611795 0 0 0 0 0.00336927223719677 0 0 0 0 0.00274468902673327 0.0079660116834838 0.00398708185479048 0.00804230251120896
"поглядывал" 0.00286902883373978 0 0.00191655327059816 0.00195308685377239 0 0.0025533653355122 0 0 0.00269650802211137 0.00254472351579001 0.00539883924956134 0 0 0 0 0 0 0 0 0 0 0 0 0.00606195316130857 0.00238293816275468 0 0.00968476102852162 0.00911992704058368 0 0 0.0164681341603996 0.00265533722782793 0.00598062278218572 0.00603172688340672
"подняла" 0.00860708650121934 0 0.00383310654119631 0 0 0 0.00250112550647792 0 0 0 0.00539883924956134 0.00652784124290097 0 0 0 0.00259929299230609 0 0.005330206278983 0.0184945441094877 0.00309099901088032 0 0.00426121231490359 0.00200916177770634 0.00202065105376952 0.00953175265101871 0.00168463611859838 0 0.00303997568019456 0.0104504127913053 0 0 0 0 0
"подумаешь" 0.00286902883373978 0.0022518465141416 0 0 0 0 0 0 0 0.00254472351579001 0 0 0 0 0 0 0 0 0 0.00618199802176063 0 0 0.00200916177770634 0 0.00238293816275468 0 0 0 0.00522520639565263 0.00562556255625563 0.00274468902673327 0.0159320233669676 0.0199354092739524 0.00603172688340672
"подумай" 0.00286902883373978 0 0.00766621308239262 0.00195308685377239 0 0.0025533653355122 0 0 0 0 0 0 0 0 0.00255115056890658 0.00259929299230609 0.00250112550647792 0 0 0.00618199802176063 0.0022221234611795 0 0.00602748533311902 0.0080826042150781 0.00238293816275468 0.00168463611859838 0.00484238051426081 0.00303997568019456 0 0.00281278127812781 0 0.00265533722782793 0.00797416370958096 0
"подходя" 0 0 0 0 0 0 0 0 0.0080895240663341 0.00254472351579001 0.00269941962478067 0.00217594708096699 0 0 0 0 0.00250112550647792 0 0 0 0.0022221234611795 0 0.00602748533311902 0.00202065105376952 0.0166805671392827 0.00336927223719677 0 0.00303997568019456 0.0104504127913053 0 0 0.00531067445565587 0.00199354092739524 0.00603172688340672
"подъехал" 0 0.0022518465141416 0 0.00390617370754477 0 0 0 0.0025206694898165 0.00269650802211137 0.00254472351579001 0.00539883924956134 0.00435189416193398 0 0 0.00255115056890658 0.00779787897691828 0.00250112550647792 0 0.00462363602737193 0.00618199802176063 0 0.00213060615745179 0 0 0 0 0 0 0.00522520639565263 0 0 0 0.00598062278218572 0.0140740293946157
"позвать" 0 0 0.00191655327059816 0.00781234741508955 0 0.0025533653355122 0 0 0 0.00763417054737003 0 0 0.00638759954009283 0 0 0 0.00250112550647792 0 0 0.00309099901088032 0 0 0.00200916177770634 0.00404130210753905 0 0.00673854447439353 0.0145271415427824 0.00303997568019456 0.00522520639565263 0 0.00548937805346654 0.00265533722782793 0 0.00201057562780224
"поймать" 0.00286902883373978 0.0022518465141416 0.0172489794353834 0 0.00201580390259636 0 0.00250112550647792 0.00504133897963299 0 0 0.00269941962478067 0.00217594708096699 0.00212919984669761 0 0 0.00259929299230609 0.00750337651943375 0.005330206278983 0 0.00309099901088032 0.0022221234611795 0.00213060615745179 0 0 0 0.00168463611859838 0.00968476102852162 0 0 0 0.00274468902673327 0 0 0
"поклялся" 0 0.0022518465141416 0 0.00195308685377239 0.00806321561038542 0 0.00500225101295583 0 0 0 0.00269941962478067 0.00870378832386796 0.00212919984669761 0.00252646471792021 0.00255115056890658 0.00519858598461219 0 0 0.00462363602737193 0 0.0022221234611795 0 0.00200916177770634 0.0080826042150781 0.00238293816275468 0.00168463611859838 0 0 0.0104504127913053 0 0 0.00265533722782793 0 0
"полуектов" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0408184091025052 0.0363901018922853 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"польшу" 0 0 0.00574965981179447 0.0156246948301791 0.0120948234155781 0.0025533653355122 0 0 0 0 0.00269941962478067 0.00217594708096699 0 0 0.00255115056890658 0 0.0100045020259117 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00548937805346654 0.0079660116834838 0 0
"посещал" 0 0 0.00574965981179447 0 0.00403160780519271 0.00510673067102441 0.00250112550647792 0 0 0 0 0 0 0 0.00255115056890658 0 0 0 0 0 0.0111106173058975 0.00426121231490359 0.00602748533311902 0.0121239063226171 0.00238293816275468 0.00168463611859838 0 0 0 0.00281278127812781 0 0.00265533722782793 0 0.00201057562780224
"посещать" 0.00286902883373978 0 0.00191655327059816 0 0 0.00510673067102441 0.00500225101295583 0.00756200846944949 0 0 0 0 0 0.00505292943584043 0.00255115056890658 0.00259929299230609 0.00500225101295583 0.005330206278983 0 0 0.00666637038353851 0.00426121231490359 0.00602748533311902 0.00404130210753905 0.00714881448826403 0.00168463611859838 0 0 0 0 0 0 0 0
"посещения" 0.00286902883373978 0.0022518465141416 0 0.00195308685377239 0.00201580390259636 0.00510673067102441 0.00250112550647792 0.0025206694898165 0.00269650802211137 0 0 0 0.00212919984669761 0.00505292943584043 0.00765345170671973 0 0.00750337651943375 0.005330206278983 0 0 0 0.00213060615745179 0 0 0.00476587632550935 0.00842318059299191 0.00968476102852162 0 0 0 0 0 0.00199354092739524 0
"последовали" 0 0 0.00191655327059816 0.00976543426886194 0.00403160780519271 0 0.00750337651943375 0 0.00269650802211137 0 0 0.00435189416193398 0 0 0.00510230113781315 0.00259929299230609 0.00250112550647792 0.005330206278983 0 0 0.00444424692235901 0.00213060615745179 0 0 0.00238293816275468 0.00336927223719677 0.00968476102852162 0.00303997568019456 0.00522520639565263 0 0.00274468902673327 0 0 0
