"real_grigorovich" "real_krestovsky" "real_pisemsky" "real_pomyalovsky" "rom_bestuzhev" "rom_gogol" "rom_odoevsky" "rom_polevoy"
"этой" 0.0155806924059705 0.126475548060708 0.0496045415713616 0.0180943075308508 0.0381126610259928 0.0230423595376167 0.0870213823968175 0
"друг" 0.00934841544358231 0.0301132257287401 0.0330696943809078 0.0615206456048927 0.0889295423939833 0.0153615730250778 0.0714818498259572 0.072198442576453
"какие" 0.031161384811941 0.0813057094675982 0.0578719651665886 0.068758368617233 0.0254084406839952 0.06912707861285 0.0217553455992044 0.0309421896756227
"людей" 0.00934841544358231 0.0361358708744881 0.0165348471904539 0.0977092606665943 0.0279492847523947 0.034563539306425 0.127424167081054 0.0464132845134341
"минуту" 0.0529743541802998 0.0873283546133462 0.0275580786507565 0.0506640610863822 0.0279492847523947 0.0268827527938861 0.0776976628543013 0.0257851580630189
"моя" 0.00623227696238821 0.018067935437244 0.046848733706286 0.0325697535555314 0.101633762735981 0.0998502246630055 0.0310790651417205 0.0360992212882265
"никто" 0.0373936617743292 0.0542038063117321 0.0165348471904539 0.0398074765678718 0.0431943491627919 0.0652866853565805 0.0870213823968175 0.0412562529008303
"лет" 0.0779034620298526 0.0451698385931101 0.0606277730316642 0.0434263380740419 0.0254084406839952 0.0422443258189639 0.0404027846842367 0.0412562529008303
"одна" 0.0405098002555234 0.0602264514574801 0.0385813101110591 0.0434263380740419 0.0355718169575933 0.0768078651253888 0.0683739433117852 0.00515703161260378
"одно" 0.059206631142688 0.0301132257287401 0.0220464629206052 0.0506640610863822 0.0381126610259928 0.0230423595376167 0.124316260566882 0.0206281264504151
"том" 0.0249291078495528 0.0632377740303541 0.0440929258412103 0.0506640610863822 0.0304901288207943 0.0460847190752333 0.0808055693684734 0.0360992212882265
"одного" 0.0218129693683587 0.0361358708744881 0.0358255022459834 0.0361886150617016 0.0381126610259928 0.0576058988440416 0.114992541024366 0.0257851580630189
"знает" 0.0529743541802998 0.0361358708744881 0.0413371179761347 0.104946983678935 0.0203267525471962 0.0652866853565805 0.0124316260566882 0.0567273477386416
"которых" 0.0249291078495528 0.0481811611659841 0.0578719651665886 0.0325697535555314 0.0304901288207943 0.0499251123315027 0.0870213823968175 0.0309421896756227
"начал" 0.0654389081050762 0.012045290291496 0.146057816849009 0.0180943075308508 0.0152450644103971 0.0499251123315027 0.0186474390850323 0.0257851580630189
"ними" 0.0747873235486585 0.0361358708744881 0.0248022707856808 0.0180943075308508 0.058439413573189 0.0460847190752333 0.0435106911984088 0.072198442576453
"капитан" 0 0.00301132257287401 0.248022707856808 0 0.05335772543639 0 0 0
"давно" 0.0560904926614939 0.0391471934473621 0.0385813101110591 0.0361886150617016 0.0330309728891938 0.0806482583816583 0.0497265042267529 0.0309421896756227
"делать" 0.0405098002555234 0.0572151288846061 0.0661393887618155 0.068758368617233 0.0279492847523947 0.0537655055877722 0.00932371954251616 0.0412562529008303
"какое" 0.059206631142688 0.0301132257287401 0.046848733706286 0.0434263380740419 0.0279492847523947 0.0384039325626944 0.0963451019393337 0.00515703161260378
"куда" 0.0560904926614939 0.0391471934473621 0.0385813101110591 0.0615206456048927 0.0330309728891938 0.0576058988440416 0.00310790651417205 0.103140632252076
"мог" 0.0342775232931351 0.0301132257287401 0.0192906550555295 0.0759960916295733 0.0813070101887847 0.034563539306425 0.0497265042267529 0.0257851580630189
"про" 0.0560904926614939 0.0271019031558661 0.0358255022459834 0.021713169037021 0.0431943491627919 0.153615730250778 0.00932371954251616 0.0154710948378114
"которой" 0.0342775232931351 0.0602264514574801 0.046848733706286 0.0470451995802121 0.0431943491627919 0.0307231460501555 0.059050223769269 0.0154710948378114
"мало" 0.0373936617743292 0.0331245483016141 0.0413371179761347 0.0759960916295733 0.0406535050943924 0.0768078651253888 0.0341869716558926 0.0103140632252076
"нему" 0.059206631142688 0.0481811611659841 0.0551161573015129 0.0651395071110629 0.0203267525471962 0.0576058988440416 0.0124316260566882 0.0412562529008303
"старик" 0.0529743541802998 0 0.151569432579161 0.0579017840987225 0 0 0.0217553455992044 0.0567273477386416
"больше" 0.00623227696238821 0.0481811611659841 0.115743930333177 0.0579017840987225 0.0228675966155957 0.0384039325626944 0.0310790651417205 0
"стал" 0.0436259387367175 0.0331245483016141 0.0413371179761347 0.0940903991604241 0.0330309728891938 0.0652866853565805 0.0155395325708603 0.0206281264504151
"тоже" 0.0155806924059705 0.0692604191761022 0.162592664039463 0.0506640610863822 0 0.0115211797688083 0 0.00515703161260378
"некомат" 0 0 0 0 0 0 0 0.536331287710794
"нельзя" 0.0373936617743292 0.0451698385931101 0.0303138865158321 0.0796149531357435 0.0203267525471962 0.0499251123315027 0.059050223769269 0.0206281264504151
"хотя" 0.0031161384811941 0.0602264514574801 0.0496045415713616 0.115803568197445 0.0355718169575933 0.0115211797688083 0.0404027846842367 0.0103140632252076
"говорить" 0.0405098002555234 0.0240905805829921 0.0578719651665886 0.0868526761480838 0.0177859084787967 0.0268827527938861 0.0341869716558926 0.0515703161260379
"князя" 0 0.0692604191761022 0.0523603494364373 0 0.00254084406839952 0 0.00310790651417205 0.293950801918416
"проговорил" 0.0124645539247764 0.012045290291496 0.201173974150522 0.0289508920493613 0 0.0192019662813472 0.0124316260566882 0.0154710948378114
"эта" 0.0155806924059705 0.0813057094675982 0.0440929258412103 0.0542829225925524 0.0330309728891938 0.00384039325626944 0.0714818498259572 0.00515703161260378
"мое" 0.031161384811941 0.0240905805829921 0.0220464629206052 0.0434263380740419 0.058439413573189 0.034563539306425 0.055942317255097 0.0618843793512454
"отец" 0.0280452463307469 0.0240905805829921 0.0248022707856808 0.126660152715956 0.0203267525471962 0.0537655055877722 0.0341869716558926 0.0309421896756227
"иногда" 0.0155806924059705 0.0511924837388581 0.0358255022459834 0.0832338146419137 0.0330309728891938 0.0268827527938861 0.059050223769269 0.0103140632252076
"оно" 0.0373936617743292 0.0451698385931101 0.0165348471904539 0.0651395071110629 0.0279492847523947 0.0153615730250778 0.0870213823968175 0.0257851580630189
"право" 0.143342370134929 0.01505661286437 0.0413371179761347 0.0325697535555314 0.0279492847523947 0.0115211797688083 0.0186474390850323 0.0103140632252076
"скоро" 0.0249291078495528 0.01505661286437 0.0165348471904539 0.0868526761480838 0.058439413573189 0.034563539306425 0.0310790651417205 0.0618843793512454
"тому" 0.0436259387367175 0.0240905805829921 0.0248022707856808 0.0434263380740419 0.0431943491627919 0.0153615730250778 0.0683739433117852 0.0567273477386416
"эту" 0.0218129693683587 0.0511924837388581 0.0358255022459834 0.0289508920493613 0.0482760372995909 0.0614462921003111 0.0528344107409249 0
"могу" 0 0.0301132257287401 0.0661393887618155 0.0361886150617016 0.0787661661203852 0.0115211797688083 0.0372948781700646 0.0309421896756227
"надо" 0.0654389081050762 0.138520838352204 0.0220464629206052 0.0253320305431911 0.0228675966155957 0.0153615730250778 0 0.00515703161260378
"говорит" 0.0623227696238821 0.01505661286437 0.046848733706286 0.0723772301234032 0.0203267525471962 0.0230423595376167 0.0310790651417205 0.0464132845134341
"лишь" 0.0186968308871646 0.0240905805829921 0 0.068758368617233 0.0406535050943924 0.00768078651253888 0.133639980109398 0.00515703161260378
"одной" 0.0654389081050762 0.0451698385931101 0.0303138865158321 0.0180943075308508 0.0279492847523947 0.034563539306425 0.059050223769269 0.0206281264504151
"кого" 0.0467420772179116 0.0301132257287401 0.0496045415713616 0.0542829225925524 0.0304901288207943 0.0384039325626944 0.0217553455992044 0.0360992212882265
"руками" 0.0747873235486585 0.0271019031558661 0.0303138865158321 0.0434263380740419 0.0152450644103971 0.06912707861285 0.0217553455992044 0.0360992212882265
"видно" 0.0810196005110467 0.012045290291496 0.0440929258412103 0.00361886150617016 0.0127042203419976 0.0806482583816583 0.0186474390850323 0.072198442576453
"впрочем" 0.0218129693683587 0.0873283546133462 0.0716510044919668 0.0434263380740419 0.0304901288207943 0.00384039325626944 0.0186474390850323 0
"значит" 0 0.108407612623464 0.0220464629206052 0.0832338146419137 0.0381126610259928 0.0153615730250778 0.0186474390850323 0.00515703161260378
"души" 0.00623227696238821 0.018067935437244 0.00826742359522694 0.0506640610863822 0.0381126610259928 0.0153615730250778 0.12120835405271 0.0464132845134341
"ночь" 0.0249291078495528 0.00903396771862202 0.0248022707856808 0.0289508920493613 0.0635211017099881 0.0998502246630055 0.0279711586275485 0.0206281264504151
"сколько" 0.090368015954629 0.0391471934473621 0.0358255022459834 0.021713169037021 0.0228675966155957 0.0384039325626944 0.0124316260566882 0.0412562529008303
"времени" 0.0405098002555234 0.0602264514574801 0.0413371179761347 0.0253320305431911 0.0203267525471962 0.0115211797688083 0.0683739433117852 0.0154710948378114
"думал" 0.0186968308871646 0.012045290291496 0.0137790393253782 0.191799659827018 0.0203267525471962 0.0268827527938861 0.00932371954251616 0.0257851580630189
"знать" 0.102832569879405 0.0481811611659841 0.0303138865158321 0.021713169037021 0.0177859084787967 0.0384039325626944 0.0155395325708603 0.0154710948378114
"мои" 0.0186968308871646 0.012045290291496 0.0248022707856808 0.00723772301234032 0.0431943491627919 0.0307231460501555 0.108776727996022 0.0515703161260379
"надобно" 0 0.00903396771862202 0.0716510044919668 0.0832338146419137 0.0330309728891938 0.00384039325626944 0.0497265042267529 0.0464132845134341
"весь" 0.031161384811941 0.0421585160202361 0.0440929258412103 0.0325697535555314 0.0304901288207943 0.0729674718691194 0.0124316260566882 0.0309421896756227
"довольно" 0.0155806924059705 0.0361358708744881 0.0909416595474963 0.0579017840987225 0.0177859084787967 0.00384039325626944 0.0341869716558926 0.0257851580630189
"дома" 0.0249291078495528 0.0542038063117321 0.0440929258412103 0.0325697535555314 0.0304901288207943 0.00768078651253888 0.0279711586275485 0.0825125058016606
"димитрий" 0 0 0 0 0 0 0 0.458975813521737
"разве" 0.0436259387367175 0.01505661286437 0.0137790393253782 0.0651395071110629 0.0457351932311914 0.0384039325626944 0.0341869716558926 0.0412562529008303
"сюда" 0.0810196005110467 0.0240905805829921 0.0413371179761347 0.0108565845185105 0.0177859084787967 0.0460847190752333 0 0.0876695374142644
"хан" 0 0 0 0 0.21089005767716 0 0 0.0257851580630189
"казалось" 0.0623227696238821 0.021079258010118 0.00826742359522694 0.0398074765678718 0.0355718169575933 0.0537655055877722 0.0341869716558926 0.0309421896756227
"моей" 0.00623227696238821 0.0301132257287401 0.0413371179761347 0.00361886150617016 0.0686027898467871 0.0115211797688083 0.0528344107409249 0.0567273477386416
"три" 0.0529743541802998 0.0602264514574801 0.0275580786507565 0.0289508920493613 0.0355718169575933 0.0192019662813472 0.00621581302834411 0.0515703161260379
"часто" 0.0124645539247764 0.0331245483016141 0.0385813101110591 0.0651395071110629 0.0279492847523947 0.0192019662813472 0.0528344107409249 0.0309421896756227
"деньги" 0.0934841544358231 0.0481811611659841 0.0220464629206052 0.0253320305431911 0.00508168813679904 0.0153615730250778 0.0372948781700646 0.0309421896756227
"пор" 0.0124645539247764 0.0391471934473621 0.0110232314603026 0.0506640610863822 0.0660619457783876 0.0268827527938861 0.0435106911984088 0.0154710948378114
"какая" 0.059206631142688 0.0240905805829921 0.0358255022459834 0.0868526761480838 0.0127042203419976 0.0268827527938861 0.0155395325708603 0.0154710948378114
"ко" 0.0342775232931351 0.0331245483016141 0.0330696943809078 0.021713169037021 0.0355718169575933 0.0307231460501555 0.0217553455992044 0.0773554741890568
"немного" 0.0342775232931351 0.0391471934473621 0.0440929258412103 0.0398074765678718 0.00508168813679904 0.107531011175544 0.00621581302834411 0.00515703161260378
"прежде" 0.031161384811941 0.018067935437244 0.0523603494364373 0.0434263380740419 0.0304901288207943 0.0153615730250778 0.0341869716558926 0.0515703161260379
"та" 0.0249291078495528 0.0421585160202361 0.0716510044919668 0.0253320305431911 0.0101633762735981 0.06912707861285 0.0217553455992044 0
"лошадь" 0.193200585834034 0.00301132257287401 0.0385813101110591 0 0.0152450644103971 0 0 0
"отчего" 0.0124645539247764 0.018067935437244 0.0385813101110591 0.0723772301234032 0.0152450644103971 0.0192019662813472 0.0839134758826454 0.00515703161260378
"самом" 0.0249291078495528 0.0240905805829921 0.0110232314603026 0.0180943075308508 0.0355718169575933 0.0729674718691194 0.0652660367976131 0.0206281264504151
"словно" 0.0810196005110467 0.0421585160202361 0.00275580786507565 0 0.0457351932311914 0.0768078651253888 0.00310790651417205 0.0154710948378114
"едва" 0.0529743541802998 0.018067935437244 0.0110232314603026 0.0434263380740419 0.05335772543639 0.00768078651253888 0.0404027846842367 0.0360992212882265
"тех" 0.0124645539247764 0.0391471934473621 0.0248022707856808 0.0398074765678718 0.0355718169575933 0.0268827527938861 0.0652660367976131 0.0154710948378114
"весьма" 0.0031161384811941 0.144543483497952 0.0330696943809078 0 0.0152450644103971 0.00384039325626944 0.0404027846842367 0
"землю" 0.031161384811941 0.00602264514574801 0.00826742359522694 0.0108565845185105 0.0482760372995909 0.0576058988440416 0.055942317255097 0.0567273477386416
"произнес" 0.12152940076657 0.00903396771862202 0.0413371179761347 0.00361886150617016 0.0406535050943924 0.0268827527938861 0 0
"хотел" 0.0186968308871646 0.00301132257287401 0.0358255022459834 0.0542829225925524 0.0330309728891938 0.034563539306425 0.0372948781700646 0.0618843793512454
"этих" 0.0155806924059705 0.0451698385931101 0.0220464629206052 0.0579017840987225 0.0203267525471962 0.0192019662813472 0.0745897563401293 0
"вся" 0.0218129693683587 0.0421585160202361 0.0330696943809078 0.0361886150617016 0.0228675966155957 0.0307231460501555 0.0466185977125808 0.0206281264504151
"сегодня" 0.00934841544358231 0.0391471934473621 0.0744068123570425 0.0434263380740419 0.0355718169575933 0.0230423595376167 0.00310790651417205 0.0154710948378114
"всю" 0.031161384811941 0.0481811611659841 0.0275580786507565 0.0361886150617016 0.00508168813679904 0.0230423595376167 0.0621581302834411 0.0206281264504151
"друга" 0.00623227696238821 0.012045290291496 0.0192906550555295 0.0253320305431911 0.0889295423939833 0.00768078651253888 0.0497265042267529 0.0257851580630189
"молодой" 0.0186968308871646 0.0662490966032281 0.0716510044919668 0.0289508920493613 0.0177859084787967 0.0115211797688083 0.0124316260566882 0.0103140632252076
"мужик" 0.199432862796423 0 0 0.00361886150617016 0 0.0499251123315027 0 0
