"dostoevsky_idiot" "dostoevsky_prestuplenie" "goncharov_oblomov" "goncharov_obryv" "leskov_nekuda" "leskov_nozhy" "tolstoy_karenina1" "tolstoy_vojna1" "turgenev_nov" "turgenev_otcy"
"жизни" 0.0443423035111476 0.0265507667976889 0.152450285760337 0.0986626216440583 0.0478568124172476 0.0392791225128502 0.0868989489365224 0.0321406626648391 0.0234695873264228 0.0365076757388241
"зачем" 0.0519710869109149 0.0825382533058591 0.0765609364611386 0.0977933474445512 0.0489202971376309 0.0565957249109884 0.0337940356975365 0.0321406626648391 0.0508507725405828 0.0584122811821185
"над" 0.0424351076612057 0.0404033407790918 0.0584280830887637 0.0764961295566267 0.0755074151472129 0.0722229026849181 0.0586223068222572 0.0708985205842038 0.0404198448399505 0.0821422704123542
"райский" 0 0 0 0.420728712561447 0 0 0 0 0 0
"жизнь" 0.0348063242614384 0.0386717690314165 0.131631083740203 0.118655928232722 0.0382854499337981 0.0460368210096846 0.0710364423846175 0.0207968993713665 0.0299889171393181 0.0438092108865889
"про" 0.133026910533443 0.109666210686106 0.0362657067447499 0.0456368954741239 0.0223331791280489 0.035900273264433 0.0668983971971641 0.0680625797608357 0.0312927831018971 0.0255553730171769
"минуту" 0.0915454007972079 0.102162733112847 0.0396236425544489 0.0582413713669771 0.0255236332891987 0.0743346834651789 0.0503462164473503 0.0623906981140993 0.0378121129147924 0.00730153514776482
"кажется" 0.102988575896859 0.0911961120442359 0.0597712574126433 0.0521564519704273 0.0414759040949479 0.0523721633504669 0.0420701260724434 0.0311953490570497 0.0521546385031619 0.0602376649690597
"такое" 0.0572158754982549 0.0461752466046764 0.0651439547081618 0.042594435775849 0.0935866553937286 0.0933407104875257 0.0413804518745345 0.0264687810181028 0.0456353086902666 0.0438092108865889
"своего" 0.0629374630480804 0.038094578448858 0.0449963398499674 0.0321631453817635 0.0717852186258714 0.069266409592553 0.0841402521448868 0.0765704022309401 0.056066236390899 0.0748407352645894
"голову" 0.0376671180363512 0.0525243430128194 0.0799188722708377 0.0877966941502193 0.0334997686920733 0.0430803279173196 0.0668983971971641 0.0671172661530463 0.0612817002412152 0.0821422704123542
"обломов" 0 0 0.611144317365229 0 0 0 0 0 0 0
"хоть" 0.102511776934373 0.103894304860522 0.0470111013357869 0.0486793551723988 0.0499837818580142 0.0350555609523287 0.0193108775414494 0.0226875265869452 0.0860551535302171 0.0492853622474125
"хотел" 0.0743806381477314 0.0606050111686378 0.0590996702507035 0.053460363269688 0.0303093145309235 0.0519498071944148 0.0889679715302491 0.0519922484284161 0.056066236390899 0.0292061405910593
"сама" 0.0619838651231095 0.058296248838404 0.0490258628216063 0.0830156860529301 0.0542377207395473 0.0675769849683444 0.0455184970619879 0.0141797041168408 0.0260773192515809 0.062063048756001
"много" 0.0815326225850133 0.0634909640814301 0.0543985601171248 0.0386827018780669 0.0627455985026135 0.0591298618473014 0.0455184970619879 0.0406484851349435 0.0534585044657409 0.0511107460343537
"дома" 0.0472030972860603 0.0409805313616503 0.089321092537995 0.0617184681650056 0.107411956758711 0.0418132594491631 0.037242406687081 0.024578153802524 0.0521546385031619 0.0328569081649417
"всем" 0.0634142620105659 0.0727260134023653 0.0349225324208702 0.0343363308805313 0.0696582491851048 0.0777135327135961 0.0441391486661701 0.0510469348206267 0.0469391746528457 0.0438092108865889
"куда" 0.0324223294490111 0.0611822017511962 0.104767597262611 0.0804078634544087 0.0382854499337981 0.0578627933791449 0.0365527324891721 0.036867230703786 0.0521546385031619 0.0492853622474125
"лучше" 0.0691358495603914 0.0675312981593392 0.053726972955185 0.0460715325738774 0.0489202971376309 0.0511050948823105 0.0703467681867086 0.0226875265869452 0.0417237108025295 0.0912691893470602
"нельзя" 0.0405279118112639 0.057141867673287 0.0577564959268239 0.0473754438731381 0.0755074151472129 0.0616639987836143 0.0689674197908908 0.0463203667816798 0.0378121129147924 0.0419838270996477
"перед" 0.0162111647245056 0.057141867673287 0.0678303033559211 0.0808425005541623 0.0914596859529621 0.00675769849683444 0.0131038097602692 0.0898047927399915 0.118651802594693 0.100396108281766
"точно" 0.0924989987221788 0.0860013968012098 0.0496974499835461 0.0499832664716595 0.039880677014373 0.0346332047962765 0.0275869679163563 0.0236328401947346 0.083447421605059 0.0839676541992954
"тотчас" 0.102988575896859 0.102739923695405 0.0154465047246157 0.0104312903940855 0.0462615853366727 0.0371673417325894 0.08207122955116 0.0283594082336815 0.0664971640915314 0.062063048756001
"стал" 0.067705452672935 0.0854242062186513 0.0510406243074257 0.0473754438731381 0.0553012054599306 0.0363226294204851 0.0572429584264394 0.0548281892517843 0.02738118521416 0.0365076757388241
"хотя" 0.101558179009402 0.0634909640814301 0.0362657067447499 0.0330324195812706 0.0244601485688154 0.0435026840733717 0.0648293746034373 0.0397031715271541 0.0704087619792685 0.0857930379862366
"эта" 0.0567390765357695 0.0588734394209624 0.0389520553925091 0.0499832664716595 0.0462615853366727 0.0603969303154578 0.0648293746034373 0.0293047218414709 0.0691048960166895 0.0547615136082361
"такой" 0.0734270402227605 0.0502155806825856 0.0638007803842822 0.0495486293719059 0.0510472665783974 0.0519498071944148 0.029655990510083 0.0293047218414709 0.0651932981289523 0.0438092108865889
"слова" 0.0734270402227605 0.0536787241779363 0.0416384040402684 0.0452022583743703 0.0366902228532232 0.0405461909810066 0.0641397004055284 0.0538828756439949 0.0717126279418476 0.0547615136082361
"могу" 0.0357599221864093 0.0473296277697933 0.0329077709350508 0.0399866131773276 0.0574281749006971 0.0696887657486052 0.0868989489365224 0.049156307605048 0.05476237042832 0.0383330595257653
"разве" 0.0610302671981386 0.057141867673287 0.0826052209185969 0.0538950003694415 0.0361584804930315 0.0473038894778411 0.0358630582912632 0.0207968993713665 0.0625855662037943 0.0657138163298834
"впрочем" 0.128258920908588 0.116592497676808 0.0127601560768564 0.0126044758928533 0.0239284062086238 0.0468815333217889 0.0193108775414494 0.00756250886231507 0.0782319577547428 0.071189967690707
"этим" 0.0362367211488948 0.0288595291279227 0.0389520553925091 0.0482447180726452 0.0345632534124566 0.110234956729612 0.0696570939887997 0.0415937987427329 0.0325966490644762 0.0328569081649417
"которые" 0.0367135201113802 0.0352086255360658 0.0308930094492314 0.0269475001847208 0.0446663582560978 0.0734899711530745 0.0924163425197937 0.0983126152100959 0.0638894321663733 0.0310315243780005
"говорить" 0.0595998703106822 0.0438664842744426 0.0389520553925091 0.0343363308805313 0.0478568124172476 0.0460368210096846 0.089657645728158 0.0576641300751524 0.0573701023534781 0.0547615136082361
"нем" 0.0371903190738657 0.0536787241779363 0.0584280830887637 0.0525910890701809 0.0414759040949479 0.0485709579459975 0.0517255648431681 0.0397031715271541 0.0899667514179542 0.071189967690707
"ах" 0.0290847367116129 0.0554102959256117 0.0899926796999349 0.0638916536637734 0.0393489346541814 0.0397014786689023 0.0689674197908908 0.0378125443115754 0.0391159788773714 0.018253837869412
"свои" 0.0371903190738657 0.0352086255360658 0.0288782479634119 0.0460715325738774 0.0643408255831884 0.0570180810670406 0.0731054649783442 0.0472656803894692 0.0638894321663733 0.0675392001168246
"лиза" 0 0 0 0 0.405719420826221 0 0.0089657645728158 0.00661719525452569 0 0
"нужно" 0.0128735719871074 0.00865785873837682 0.0550701472790646 0.0478100809728917 0.0701899915452965 0.0587075056912492 0.089657645728158 0.0576641300751524 0.0795358237173219 0.0456345946735301
"прежде" 0.0657982568229932 0.0525243430128194 0.0463395141738471 0.0473754438731381 0.0388171922939897 0.0439250402294239 0.0689674197908908 0.0519922484284161 0.0247734532890019 0.0438092108865889
"думал" 0.0405279118112639 0.0536787241779363 0.0738745878133794 0.0721497585590911 0.0244601485688154 0.0278755062994421 0.0668983971971641 0.0671172661530463 0.0339005150270552 0.0255553730171769
"одно" 0.0586462723857113 0.0611822017511962 0.0335793580969906 0.0456368954741239 0.0382854499337981 0.0447697525415282 0.0724157907804353 0.0529375620362055 0.0391159788773714 0.0383330595257653
"нему" 0.0610302671981386 0.044443674857001 0.0557417344410044 0.0543296374691951 0.0239284062086238 0.0329437801720679 0.0579326326243483 0.0586094436829418 0.0651932981289523 0.071189967690707
"горданов" 0 0 0 0 0 0.324791884004105 0 0 0 0
"конечно" 0.101558179009402 0.0842698250535344 0.0241771378298332 0.0282514114839814 0.0303093145309235 0.0756017519333353 0 0.00283594082336815 0.0691048960166895 0.0273807568041181
"давно" 0.0610302671981386 0.050792771265144 0.0664871290320414 0.046506169673631 0.0595551443414637 0.0350555609523287 0.0482771938536235 0.0321406626648391 0.028685051176739 0.0419838270996477
"три" 0.0753342360727023 0.0473296277697933 0.0758893492991988 0.0525910890701809 0.053174236019164 0.0287202186115464 0.0400011034787167 0.0255234674103134 0.0247734532890019 0.0310315243780005
"друг" 0.0433887055861766 0.0305911008755981 0.0436531655260878 0.0586760084667307 0.0451981006162894 0.0616639987836143 0.0289663163121741 0.0595547572907312 0.0782319577547428 0.0401584433127065
"стало" 0.0963133904220624 0.0911961120442359 0.0423099912022082 0.0373787905788062 0.0255236332891987 0.0274531501433899 0.0386217550828988 0.0198515857635771 0.0404198448399505 0.0474599784604713
"свое" 0.0410047107737494 0.038094578448858 0.0436531655260878 0.0452022583743703 0.0441346158959061 0.0561733687549363 0.0682777455929819 0.0519922484284161 0.0312927831018971 0.071189967690707
"человека" 0.0548318806858276 0.044443674857001 0.0308930094492314 0.0278167743842279 0.0510472665783974 0.0587075056912492 0.0544842616348037 0.0642813253296781 0.0312927831018971 0.0657138163298834
"какая" 0.0414815097362348 0.0548331053430532 0.0745461749753192 0.0678033875615555 0.0404124193745646 0.0439250402294239 0.0255179453226296 0.0179609585479983 0.0443314427276876 0.0401584433127065
"говорит" 0.0538782827608567 0.044443674857001 0.0463395141738471 0.0586760084667307 0.0701899915452965 0.044347396385476 0.0324146873017187 0.0236328401947346 0.0312927831018971 0.0219046054432945
"знает" 0.0600766692731677 0.0450208654395595 0.0523837986313054 0.050417903571413 0.0542377207395473 0.0451921086975803 0.0365527324891721 0.0330859762726284 0.0365082469522133 0.0273807568041181
"бабушка" 0.000476798962485458 0 0.00201476148581944 0.313373348922317 0.00319045416114984 0.000422356156052153 0 0 0.00130386596257905 0.00547615136082361
"спросила" 0.0162111647245056 0.0196244798069875 0.0725314134894997 0.0721497585590911 0.0882692317918122 0.0435026840733717 0.0282766421142652 0.0198515857635771 0.0404198448399505 0.0401584433127065
"совершенно" 0.107756565521713 0.0698400604895731 0.00470111013357869 0.00521564519704273 0.059023401981272 0.0329437801720679 0.0593119810201661 0.0406484851349435 0.0208618554012647 0.0401584433127065
"говорила" 0.0195487574619038 0.0144297645639614 0.0530553857932452 0.0925777022475084 0.0622138561424219 0.0198507393344512 0.075174487572071 0.0661719525452569 0.0130386596257905 0.0164284540824708
"начал" 0.0400511128487784 0.0473296277697933 0.057084908764884 0.0360748792795455 0.0505155242182058 0.0375896978886416 0.0289663163121741 0.0207968993713665 0.113436338744377 0.0930945731340014
"вера" 0.0200255564243892 0 0.00402952297163887 0.265997905049179 0.00053174236019164 0.0152048216178775 0.00137934839581782 0.0160703313324195 0 0
"иногда" 0.0853470142848969 0.0363630067011827 0.10745394591037 0.0725843956588446 0.020737952047474 0.010981260057356 0.0172418549477227 0.0198515857635771 0.0143425255883695 0.0310315243780005
"одна" 0.0529246848358858 0.0479068183523518 0.0456679270119072 0.0495486293719059 0.0510472665783974 0.0308319993918071 0.0468978454578057 0.0463203667816798 0.0352043809896343 0.0273807568041181
"весь" 0.0462494993610894 0.0640681546639885 0.0436531655260878 0.0617184681650056 0.0319045416114984 0.0363226294204851 0.0400011034787167 0.0311953490570497 0.0430275767651085 0.0310315243780005
"делать" 0.0157343657620201 0.025396385632572 0.064472367546222 0.0491139922721524 0.0685947644647216 0.0464591771657368 0.0655190488013462 0.0359219170959966 0.0378121129147924 0.0255553730171769
"людей" 0.0357599221864093 0.0271279573802474 0.0167896790484953 0.0343363308805313 0.0845470352704707 0.0557510125988841 0.0379320808849899 0.0746797750153613 0.0378121129147924 0.0383330595257653
"чуть" 0.0891614059847806 0.0825382533058591 0.0490258628216063 0.0408558873768347 0.00957136248344952 0.0266084378312856 0.0220695743330851 0.012289076901262 0.0625855662037943 0.0438092108865889
"люди" 0.0338527263364675 0.0288595291279227 0.0201476148581944 0.0412905244765883 0.0935866553937286 0.0473038894778411 0.0317250131038098 0.0463203667816798 0.0443314427276876 0.0547615136082361
"всю" 0.0657982568229932 0.0686856793244561 0.0389520553925091 0.0452022583743703 0.0276506027299653 0.0282978624554942 0.0517255648431681 0.0378125443115754 0.02738118521416 0.0219046054432945
"своим" 0.0305151335990693 0.0230876233023382 0.021490789182074 0.028686048583735 0.0632773408628051 0.0485709579459975 0.0668983971971641 0.0727891477997826 0.0495469065780038 0.0511107460343537
"таки" 0.0991741841969752 0.0577190582558455 0.00940222026715737 0.00825810489531765 0.0499837818580142 0.0367449855765373 0.037242406687081 0.0264687810181028 0.0534585044657409 0.0547615136082361
"знал" 0.0557854786107985 0.0565646770907286 0.0282066608014721 0.0334670566810242 0.0143570437251743 0.030409643235755 0.0889679715302491 0.0586094436829418 0.0443314427276876 0.0127776865085884
"кого" 0.0376671180363512 0.0346314349535073 0.0335793580969906 0.0586760084667307 0.0446663582560978 0.0515274510383626 0.0379320808849899 0.0330859762726284 0.0430275767651085 0.0219046054432945
"хочу" 0.0605534682356531 0.0404033407790918 0.0235055506678934 0.0625877423645128 0.0308410568911151 0.0511050948823105 0.029655990510083 0.0160703313324195 0.0260773192515809 0.0511107460343537
"довольно" 0.0758110350351878 0.0479068183523518 0.0147749175626759 0.0182547581896496 0.0786978693083627 0.0447697525415282 0.00965543877072471 0.0103984496856832 0.0521546385031619 0.0657138163298834
"розанов" 0 0 0 0 0.351481700086674 0 0 0 0 0
"тихо" 0.0238399481242729 0.0271279573802474 0.0543985601171248 0.0691072988608162 0.0675312797443383 0.0544839441307277 0.00965543877072471 0.024578153802524 0.0169502575135276 0.0273807568041181
"которой" 0.022886350199302 0.0213560515546628 0.0268634864775925 0.028686048583735 0.0553012054599306 0.0654652041880836 0.0551739358327126 0.0661719525452569 0.0430275767651085 0.0492853622474125
