"gener_aliceai_official" "gener_chatgpt5_official" "gener_chatgpt5_peasants1" "gener_chatgpt5_peasants2" "gener_gigachat_official" "gener_gigachat_peasants" "gener_saiga_official" "gener_saiga_peasants" "gener_yandex.api_official" "gener_yandex.api_peasants" "natur_gogol_nos" "natur_gogol_shinel" "natur_goncharov_istoriya1" "natur_goncharov_istoriya2" "natur_goncharov_istoriya3" "natur_turgenev_zapiski1" "natur_turgenev_zapiski2" "natur_turgenev_zapiski3" "natur_turgenev_zapiski4"
"жену" 0.0367511944138184 0 0 0 0.0156494522691706 0 0 0.0115154306771073 0.00877886050390659 0 0 0.00985901607019619 0 0 0 0.0312858483679216 0.0189125295508274 0 0.00956571647216376
"заботиться" 0 0 0 0 0.00782472613458529 0.0154332896056795 0.0100310963988364 0.0230308613542146 0.0175577210078132 0.0283326250177079 0 0 0 0 0 0 0.00945626477541371 0 0
"задумался" 0 0 0 0.0190548780487805 0.0156494522691706 0.0154332896056795 0 0 0 0.00708315625442697 0.0129433083096039 0.00985901607019619 0.00999200639488409 0.0222222222222222 0 0 0 0 0.00956571647216376
"зелёных" 0 0 0 0 0 0.00771664480283973 0 0 0 0.0849978750531237 0 0 0 0 0 0 0 0 0
"знакомого" 0 0.0175162024873008 0.00973994350832765 0.00952743902439024 0.0391236306729265 0.0154332896056795 0.0100310963988364 0.0115154306771073 0 0 0 0 0 0 0 0.0104286161226405 0 0 0
"известен" 0 0 0 0 0 0.00771664480283973 0 0 0.0702308840312527 0.0283326250177079 0 0 0 0 0 0 0 0 0
"изменилась" 0 0 0 0 0.0312989045383412 0.0231499344085192 0.0200621927976728 0 0.0175577210078132 0 0 0 0.00999200639488409 0 0.0114731528223956 0 0 0 0
"изменилось" 0 0 0.00973994350832765 0 0.0625978090766823 0.00771664480283973 0 0.0115154306771073 0.0175577210078132 0 0 0 0 0 0 0 0 0 0
"изучая" 0.110253583241455 0 0 0 0.0156494522691706 0 0.0200621927976728 0 0.0175577210078132 0.00708315625442697 0 0 0 0 0 0 0 0 0
"карьере" 0 0 0 0 0.00782472613458529 0 0.0601865783930184 0 0.0526731630234396 0 0 0 0 0 0 0 0 0 0
"квартира" 0.0367511944138184 0.0175162024873008 0 0 0.0234741784037559 0 0 0 0.0263365815117198 0 0.0258866166192079 0.00985901607019619 0.00999200639488409 0 0 0 0 0 0
"контору" 0 0 0 0.0571646341463415 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00694540908459508 0.0573942988329826
"конторщик" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.124354314138129
"концерты" 0.0367511944138184 0 0 0 0 0 0 0 0.0965674655429725 0 0 0 0 0 0 0 0 0 0
"корову" 0 0 0.029219830524983 0.0285823170731707 0 0.0308665792113589 0 0.0230308613542146 0 0 0 0 0.00999200639488409 0 0 0 0 0 0
"купца" 0 0 0 0 0.0312989045383412 0.0154332896056795 0.0100310963988364 0.0115154306771073 0.00877886050390659 0 0 0 0 0 0 0.0104286161226405 0.00945626477541371 0 0.0191314329443275
"лавку" 0 0.0175162024873008 0.0194798870166553 0.0571646341463415 0 0 0 0.0115154306771073 0.00877886050390659 0 0 0 0 0 0 0 0 0 0.0191314329443275
"ларионов" 0 0.22771063233491 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"лениво" 0 0 0 0.00952743902439024 0.00782472613458529 0.0154332896056795 0.0100310963988364 0.0115154306771073 0 0 0 0 0.0399680255795364 0 0 0.0104286161226405 0.00945626477541371 0 0.00956571647216376
"лета" 0 0 0.00973994350832765 0.00952743902439024 0.00782472613458529 0 0.0100310963988364 0.0115154306771073 0 0 0 0 0.00999200639488409 0.0222222222222222 0.057365764111978 0 0 0 0
"луга" 0 0 0.0389597740333106 0.00952743902439024 0 0.00771664480283973 0 0.0115154306771073 0 0.0212494687632809 0 0 0 0 0 0 0 0.0208362272537852 0
"маленькая" 0 0.0175162024873008 0.029219830524983 0 0.0156494522691706 0.00771664480283973 0.0100310963988364 0.0230308613542146 0 0.00708315625442697 0.0129433083096039 0 0 0 0.0114731528223956 0 0 0 0
"машины" 0.0735023888276369 0 0.00973994350832765 0 0.0469483568075117 0 0 0 0.00877886050390659 0 0 0 0 0.0111111111111111 0 0 0 0 0
"мелким" 0 0 0 0.00952743902439024 0.0469483568075117 0 0.0200621927976728 0 0.00877886050390659 0 0 0.0197180321403924 0 0 0 0.0104286161226405 0 0 0
"мелкого" 0.128629180448365 0 0 0 0.00782472613458529 0 0.0100310963988364 0 0.0351154420156264 0 0 0 0 0 0 0 0 0 0
"моему" 0 0 0 0 0 0 0 0 0 0 0.0258866166192079 0 0 0.0222222222222222 0.0114731528223956 0.0417144644905621 0.00945626477541371 0.0138908181691902 0.00956571647216376
"молодость" 0 0 0.00973994350832765 0.0190548780487805 0 0.0462998688170384 0 0.0115154306771073 0 0 0 0 0.00999200639488409 0 0.0114731528223956 0.0104286161226405 0 0 0
"музыка" 0 0 0 0.00952743902439024 0.00782472613458529 0.00771664480283973 0.050155481994182 0 0.0175577210078132 0.0212494687632809 0 0 0 0 0 0 0 0 0
"мыслями" 0 0 0 0 0.00782472613458529 0 0.0300932891965092 0.0460617227084293 0.0263365815117198 0.0141663125088539 0 0 0 0 0 0 0 0 0
"настенька" 0 0 0 0 0 0.100316382436916 0 0 0 0 0 0 0 0 0 0 0 0 0
"научился" 0.0735023888276369 0.0175162024873008 0 0.00952743902439024 0.0234741784037559 0.00771664480283973 0.0100310963988364 0 0 0.00708315625442697 0 0 0 0 0 0.0104286161226405 0 0 0
"нашёл" 0.0367511944138184 0.0350324049746015 0 0 0 0.00771664480283973 0 0.0230308613542146 0.0351154420156264 0.0141663125088539 0 0 0 0 0 0 0 0 0
"незнакомец" 0 0 0 0 0.0625978090766823 0.0154332896056795 0 0.0115154306771073 0 0.00708315625442697 0 0 0 0 0 0 0 0.00694540908459508 0
"некогда" 0 0 0 0.00952743902439024 0 0 0 0 0 0 0 0 0.0199840127897682 0.0444444444444444 0.0344194584671868 0.0208572322452811 0.00945626477541371 0 0
"неужели" 0 0 0 0 0 0 0 0 0 0 0.0129433083096039 0 0.00999200639488409 0.0777777777777778 0.0344194584671868 0 0 0.00694540908459508 0
"никаких" 0 0 0 0 0.0234741784037559 0 0 0 0.00877886050390659 0 0.0388299249288118 0.00985901607019619 0.0199840127897682 0 0.0114731528223956 0.0208572322452811 0 0 0
"никакой" 0 0 0 0 0 0 0 0 0.00877886050390659 0 0.0388299249288118 0.00985901607019619 0.00999200639488409 0 0.0229463056447912 0 0.00945626477541371 0.0277816363383803 0
"нынче" 0 0 0 0.0666920731707317 0 0 0 0.0115154306771073 0 0 0 0 0.0399680255795364 0.0111111111111111 0 0 0 0 0
"обед" 0.0183755972069092 0 0 0 0.00782472613458529 0.00771664480283973 0 0 0.00877886050390659 0.0141663125088539 0 0 0.0199840127897682 0 0.0114731528223956 0 0.0378250591016548 0 0
"облака" 0.0183755972069092 0 0.0194798870166553 0 0 0.0154332896056795 0 0 0 0 0 0 0 0 0 0 0 0.0416724545075705 0.0191314329443275
"обратно" 0 0.0175162024873008 0.0194798870166553 0.00952743902439024 0.0234741784037559 0.0385832240141986 0.0100310963988364 0 0 0 0 0 0 0 0 0 0 0 0
"обращаясь" 0 0 0 0.0190548780487805 0.00782472613458529 0 0 0 0 0.00708315625442697 0 0 0.00999200639488409 0 0 0.0312858483679216 0.0283687943262411 0.0138908181691902 0
"овощи" 0 0 0 0 0 0.00771664480283973 0 0.034546292031322 0 0.0566652500354158 0 0 0 0 0 0.0104286161226405 0 0 0
"однообразно" 0.0183755972069092 0 0 0 0.0625978090766823 0.00771664480283973 0 0 0.0263365815117198 0 0 0 0 0 0 0 0 0 0
"ожидал" 0.0183755972069092 0 0 0 0.0156494522691706 0 0 0 0 0 0 0.0197180321403924 0 0.0222222222222222 0.0114731528223956 0.0104286161226405 0.00945626477541371 0.0138908181691902 0.00956571647216376
"особый" 0 0.0525486074619023 0 0.00952743902439024 0.0312989045383412 0.00771664480283973 0 0.0230308613542146 0 0 0 0.00985901607019619 0 0 0 0 0.00945626477541371 0 0
"осталось" 0.0367511944138184 0 0.00973994350832765 0 0.0156494522691706 0.0154332896056795 0 0 0 0 0 0.00985901607019619 0.0199840127897682 0.0111111111111111 0 0.0104286161226405 0 0 0.00956571647216376
"ответственным" 0 0 0 0 0 0.00771664480283973 0.0100310963988364 0 0.0526731630234396 0.0354157812721349 0 0 0 0 0 0 0 0 0
"отечеству" 0 0 0 0 0.00782472613458529 0 0.0401243855953456 0.0115154306771073 0.043894302519533 0 0.0129433083096039 0 0.00999200639488409 0 0 0 0 0 0
"перемен" 0 0 0 0 0.0312989045383412 0.00771664480283973 0.0401243855953456 0.0230308613542146 0 0.0141663125088539 0 0 0 0 0 0 0 0 0
"печать" 0 0.070064809949203 0.0389597740333106 0.00952743902439024 0.00782472613458529 0 0 0 0 0 0 0 0 0 0 0 0 0.00694540908459508 0.0191314329443275
"подошла" 0 0 0.00973994350832765 0.0190548780487805 0 0 0.0100310963988364 0.034546292031322 0 0 0.0129433083096039 0 0 0 0 0.0104286161226405 0.0189125295508274 0 0.0191314329443275
"пожалуйста" 0 0 0 0 0 0 0 0 0 0 0 0.00985901607019619 0 0.0111111111111111 0 0.0104286161226405 0.0472813238770686 0.0347270454229754 0
"позади" 0 0.0175162024873008 0 0.00952743902439024 0.00782472613458529 0.0231499344085192 0.0200621927976728 0.0230308613542146 0 0 0 0 0 0 0 0.0208572322452811 0 0 0.00956571647216376
"пойду" 0 0 0.00973994350832765 0.00952743902439024 0 0.00771664480283973 0 0 0 0 0 0 0 0 0 0.0208572322452811 0.00945626477541371 0.0208362272537852 0.0382628658886551
"полутыкин" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.135572009594327 0 0 0
"помнить" 0 0.0175162024873008 0.0194798870166553 0 0 0.0231499344085192 0 0 0 0.00708315625442697 0 0 0.0399680255795364 0 0.0229463056447912 0 0 0 0
"помолчал" 0 0 0.00973994350832765 0.0285823170731707 0 0 0 0 0 0 0 0 0 0 0 0.0104286161226405 0.0189125295508274 0.0138908181691902 0.0382628658886551
"порядке" 0 0 0.00973994350832765 0.0285823170731707 0 0 0 0 0.00877886050390659 0 0 0 0 0.0111111111111111 0 0.0312858483679216 0 0.0138908181691902 0.0191314329443275
"порядочный" 0 0.0175162024873008 0 0 0 0 0 0 0.00877886050390659 0 0.0129433083096039 0.00985901607019619 0 0.0555555555555556 0.0229463056447912 0 0.00945626477541371 0 0.00956571647216376
"посмотрела" 0 0.0175162024873008 0.029219830524983 0.0476371951219512 0 0.00771664480283973 0 0 0 0 0 0 0.0199840127897682 0 0 0 0.00945626477541371 0 0
"посреди" 0 0 0 0 0.00782472613458529 0.0231499344085192 0.0100310963988364 0.034546292031322 0 0 0 0.00985901607019619 0 0 0 0.0104286161226405 0 0 0.0286971494164913
"пошёл" 0 0.0525486074619023 0.0486997175416383 0.0190548780487805 0.00782472613458529 0.00771664480283973 0 0 0.00877886050390659 0 0 0 0 0 0 0 0 0 0
"предложение" 0 0 0 0 0.0312989045383412 0 0.0100310963988364 0 0 0.0141663125088539 0 0.00985901607019619 0 0.0111111111111111 0 0.0104286161226405 0.00945626477541371 0.0138908181691902 0
"представить" 0 0.0350324049746015 0.00973994350832765 0.00952743902439024 0 0 0.0300932891965092 0 0.00877886050390659 0 0.0129433083096039 0.00985901607019619 0 0 0 0.0208572322452811 0.00945626477541371 0 0
"предстояло" 0 0 0 0 0.0156494522691706 0.0154332896056795 0.050155481994182 0.0460617227084293 0 0 0 0 0 0 0 0 0 0 0
"признаться" 0 0 0 0 0 0.0154332896056795 0 0 0.00877886050390659 0 0 0 0.00999200639488409 0 0 0.0417144644905621 0.0189125295508274 0 0.0286971494164913
"принимать" 0.0551267916207277 0 0 0 0.0156494522691706 0 0.0300932891965092 0 0.0175577210078132 0 0 0 0.0199840127897682 0 0.0114731528223956 0 0 0 0
"приносит" 0 0 0.00973994350832765 0 0.00782472613458529 0 0 0.034546292031322 0.0351154420156264 0.0283326250177079 0 0 0 0 0 0 0 0 0
"приходится" 0 0 0 0 0.00782472613458529 0.00771664480283973 0.0200621927976728 0.0115154306771073 0.00877886050390659 0 0 0 0.00999200639488409 0 0 0.0104286161226405 0.00945626477541371 0 0.0382628658886551
"прогулки" 0.0367511944138184 0 0 0 0.0156494522691706 0.00771664480283973 0.050155481994182 0 0.0263365815117198 0 0 0 0 0 0 0 0 0 0
"просил" 0 0 0.0486997175416383 0.00952743902439024 0 0.00771664480283973 0 0 0 0 0 0 0 0.0444444444444444 0.0114731528223956 0 0 0 0.00956571647216376
"просить" 0 0 0.0194798870166553 0.0190548780487805 0 0 0 0.0115154306771073 0 0 0 0 0 0.0111111111111111 0.0114731528223956 0.0208572322452811 0.0283687943262411 0 0.00956571647216376
"проходил" 0 0 0.0194798870166553 0 0.00782472613458529 0.00771664480283973 0 0 0.043894302519533 0.00708315625442697 0 0.0197180321403924 0.00999200639488409 0 0 0 0 0 0
"прошли" 0 0 0 0 0.0391236306729265 0.0462998688170384 0 0.0115154306771073 0 0 0 0 0.00999200639488409 0 0 0 0 0 0
"прошлом" 0 0 0.00973994350832765 0 0 0.0308665792113589 0 0.0460617227084293 0 0 0 0 0 0 0 0.0104286161226405 0 0.00694540908459508 0.0191314329443275
"пшеницы" 0 0 0 0 0 0.0231499344085192 0 0.0921234454168586 0 0.0141663125088539 0 0 0 0 0 0 0 0 0
"решили" 0 0 0.00973994350832765 0 0 0.0308665792113589 0.0100310963988364 0.0230308613542146 0 0.0212494687632809 0 0 0 0 0 0 0.00945626477541371 0.00694540908459508 0
"рода" 0 0 0 0 0 0.0154332896056795 0 0 0 0 0.0388299249288118 0.049295080350981 0 0 0 0.0312858483679216 0 0 0
"родной" 0 0 0.00973994350832765 0 0 0.00771664480283973 0 0.034546292031322 0 0.0212494687632809 0 0 0.0299760191846523 0 0.0114731528223956 0 0.00945626477541371 0 0
"российской" 0.0367511944138184 0 0 0 0 0 0 0 0.0175577210078132 0.0637484062898428 0 0 0 0 0 0 0 0 0
"рукою" 0 0 0 0 0 0 0 0 0 0 0.0647165415480197 0.0295770482105886 0.00999200639488409 0 0 0.0208572322452811 0.00945626477541371 0 0.00956571647216376
"свечи" 0 0.0350324049746015 0.00973994350832765 0.00952743902439024 0.0156494522691706 0.0154332896056795 0 0.0115154306771073 0 0 0.0129433083096039 0.0197180321403924 0.00999200639488409 0 0 0 0 0 0
"село" 0 0 0.00973994350832765 0 0 0.0462998688170384 0 0.0115154306771073 0 0.00708315625442697 0 0 0 0 0 0.0208572322452811 0 0.0138908181691902 0
"сердцах" 0 0 0 0 0.00782472613458529 0.0385832240141986 0 0.0115154306771073 0.0263365815117198 0.0212494687632809 0 0 0 0 0 0 0 0 0
"сидела" 0 0 0.029219830524983 0.0190548780487805 0.00782472613458529 0.0154332896056795 0 0.0115154306771073 0 0 0 0 0.00999200639488409 0 0 0.0104286161226405 0.00945626477541371 0.00694540908459508 0
"сила" 0 0 0.0194798870166553 0 0 0 0 0.0230308613542146 0.0175577210078132 0.0141663125088539 0 0.00985901607019619 0 0 0.0114731528223956 0 0.00945626477541371 0.0138908181691902 0
"сказки" 0 0 0.00973994350832765 0 0 0.0462998688170384 0 0.0575771533855366 0 0.00708315625442697 0 0 0 0 0 0 0 0 0
"скотиной" 0 0 0 0 0 0.0231499344085192 0 0.0115154306771073 0 0.0637484062898428 0 0 0 0 0 0 0 0 0
"следовало" 0 0 0 0.0190548780487805 0.00782472613458529 0 0 0 0 0 0.0129433083096039 0.0197180321403924 0 0.0111111111111111 0.0114731528223956 0 0 0.0138908181691902 0.0286971494164913
"службой" 0.0735023888276369 0.0175162024873008 0 0 0.00782472613458529 0 0.0300932891965092 0 0.0263365815117198 0 0 0 0 0.0111111111111111 0 0 0 0 0
"смерти" 0 0 0 0 0.00782472613458529 0.0308665792113589 0.0100310963988364 0 0 0 0 0.0295770482105886 0.00999200639488409 0 0.0114731528223956 0 0.00945626477541371 0.00694540908459508 0
"сна" 0 0 0 0 0.00782472613458529 0.0385832240141986 0 0.0115154306771073 0 0.0283326250177079 0 0 0 0 0.0114731528223956 0.0104286161226405 0 0 0
"собак" 0 0 0 0 0 0 0 0.0115154306771073 0 0 0 0 0 0 0 0.0417144644905621 0.00945626477541371 0.0416724545075705 0.00956571647216376
"собирали" 0 0 0 0 0 0.0385832240141986 0 0.0460617227084293 0 0.0283326250177079 0 0 0 0 0 0 0 0 0
"соседнего" 0.147004777655274 0 0 0.00952743902439024 0 0.0231499344085192 0 0 0 0.00708315625442697 0 0 0 0 0 0 0 0 0
"справки" 0 0.192678227360308 0 0 0.0156494522691706 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"старуха" 0 0 0.0194798870166553 0.0476371951219512 0 0 0 0.0115154306771073 0 0 0 0.0295770482105886 0.00999200639488409 0 0 0.0104286161226405 0 0 0
"старых" 0 0 0 0 0.00782472613458529 0.0308665792113589 0 0.034546292031322 0 0.0141663125088539 0 0 0.00999200639488409 0 0 0 0.00945626477541371 0.00694540908459508 0
"степанович" 0 0 0 0 0 0.0617331584227178 0.0100310963988364 0.0460617227084293 0 0 0 0 0 0 0 0 0 0 0
"сто" 0 0 0 0 0 0 0 0 0 0 0.0129433083096039 0 0.00999200639488409 0.0444444444444444 0 0.0312858483679216 0.0189125295508274 0.00694540908459508 0.00956571647216376
"стороне" 0 0.0175162024873008 0.00973994350832765 0 0.00782472613458529 0 0 0 0 0 0.0258866166192079 0.0197180321403924 0.00999200639488409 0 0 0.0104286161226405 0.00945626477541371 0.0138908181691902 0.00956571647216376
"стоя" 0.0183755972069092 0 0.00973994350832765 0.0190548780487805 0.0156494522691706 0.0154332896056795 0 0.0230308613542146 0 0 0.0129433083096039 0.00985901607019619 0 0 0 0 0 0.00694540908459508 0
"строгим" 0 0 0.00973994350832765 0 0.0234741784037559 0.0231499344085192 0.0200621927976728 0.0115154306771073 0.00877886050390659 0 0 0 0.00999200639488409 0 0 0 0 0 0.00956571647216376
"сыну" 0 0 0 0.00952743902439024 0.00782472613458529 0.0231499344085192 0 0.034546292031322 0 0 0 0 0.0299760191846523 0 0 0 0.00945626477541371 0.00694540908459508 0
"сюртук" 0 0.0175162024873008 0 0.00952743902439024 0.0391236306729265 0 0 0 0.0175577210078132 0 0 0 0 0.0111111111111111 0 0 0.0189125295508274 0 0.00956571647216376
"твоей" 0 0 0 0 0 0.00771664480283973 0 0 0 0 0 0.00985901607019619 0.0199840127897682 0.0111111111111111 0.0229463056447912 0.0104286161226405 0.0189125295508274 0.0208362272537852 0
"темно" 0 0.0175162024873008 0.00973994350832765 0.00952743902439024 0 0 0.0300932891965092 0 0 0 0 0 0.00999200639488409 0.0111111111111111 0 0.0208572322452811 0 0.00694540908459508 0.0191314329443275
"тишина" 0 0 0.00973994350832765 0.038109756097561 0 0.0308665792113589 0 0.0115154306771073 0 0.00708315625442697 0 0 0 0.0222222222222222 0 0 0 0 0
"траве" 0 0 0.0389597740333106 0 0 0.00771664480283973 0 0 0 0 0 0 0 0 0.0229463056447912 0.0312858483679216 0 0.0208362272537852 0
"угодно" 0 0 0 0 0.00782472613458529 0 0.0100310963988364 0 0 0 0.0517732332384157 0.00985901607019619 0.00999200639488409 0.0111111111111111 0.0114731528223956 0 0 0.00694540908459508 0.0191314329443275
"услышал" 0 0.0175162024873008 0.0194798870166553 0.00952743902439024 0.0312989045383412 0 0.0100310963988364 0.0115154306771073 0 0.00708315625442697 0.0129433083096039 0 0 0 0 0.0104286161226405 0 0 0
"успеха" 0 0 0 0 0.00782472613458529 0 0.0300932891965092 0.0115154306771073 0.0614520235273461 0.00708315625442697 0 0 0 0 0 0 0 0 0
"устраивали" 0 0 0.00973994350832765 0 0 0.0231499344085192 0 0 0 0.0637484062898428 0 0 0 0 0 0 0 0 0
"ухаживать" 0 0 0 0 0 0.0462998688170384 0 0 0 0.0495820937809888 0 0 0 0 0 0 0 0 0
"хватало" 0.0551267916207277 0 0.00973994350832765 0 0.0312989045383412 0.0308665792113589 0 0 0 0 0 0.00985901607019619 0 0 0 0 0 0 0
"холодно" 0 0 0.00973994350832765 0.0190548780487805 0 0 0 0 0 0 0 0.0197180321403924 0 0.0333333333333333 0.0458926112895824 0 0 0.00694540908459508 0
"холодный" 0.0735023888276369 0.0175162024873008 0 0.00952743902439024 0.0391236306729265 0.00771664480283973 0 0 0 0 0 0 0 0 0 0 0 0 0.00956571647216376
"чьи" 0.0367511944138184 0 0 0 0 0.00771664480283973 0.050155481994182 0.034546292031322 0 0.00708315625442697 0 0 0 0 0 0 0 0.00694540908459508 0
"ароматом" 0 0 0 0 0 0.0231499344085192 0.0100310963988364 0.034546292031322 0 0.0354157812721349 0 0 0 0 0 0 0 0 0
"асессора" 0.0918779860345461 0 0 0 0.0156494522691706 0 0 0 0 0 0.0517732332384157 0 0 0 0.0114731528223956 0 0 0 0
"бегали" 0 0 0.0389597740333106 0.00952743902439024 0 0.0462998688170384 0 0 0 0.00708315625442697 0 0 0 0 0 0 0 0 0
"берега" 0 0 0.00973994350832765 0 0 0.0154332896056795 0 0 0 0 0 0 0.00999200639488409 0 0.0229463056447912 0.0104286161226405 0 0.0347270454229754 0
"бестужев" 0 0.192678227360308 0 0 0.00782472613458529 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"богатый" 0 0 0.0194798870166553 0 0 0.0462998688170384 0 0 0 0.0141663125088539 0 0 0 0 0 0.0104286161226405 0.00945626477541371 0 0
"болезни" 0 0 0.0194798870166553 0 0 0.0231499344085192 0 0 0 0.0354157812721349 0 0 0 0.0111111111111111 0 0 0.00945626477541371 0 0
